3	2	1.426862	2.078802	-1.097533	1.036934	-4.616093	7.616726	-3.789954	4.680161	6.516330	0.750507
4	2	7.869744	-4.790899	4.556825	2.632216	7.995927	3.756818	0.940217	2.389275	-1.210981	4.535624
5	2	2.163452	2.297484	0.376846	4.103642	-3.618040	6.281765	-3.699634	2.934697	7.084408	0.919934
6	2	1.192486	2.362090	-0.446412	0.476430	-2.579516	6.474377	-5.456318	6.085798	6.420137	7.088565
11	2	6.504665	-5.669764	7.883489	5.600362	6.467339	2.545272	2.922101	2.521220	-0.245373	2.579611
12	2	7.020051	-0.683954	4.722002	3.437173	0.672478	7.433381	-3.680101	5.348441	5.558497	1.476699
13	2	6.662800	-8.374603	6.407058	8.492867	0.953163	6.628022	-5.757665	6.407058	8.492794	7.277384
15	2	5.182796	-7.064151	4.458112	3.451765	-4.968546	1.340128	1.253703	-1.647005	1.814548	-9.388978
16	2	5.732810	-3.955326	7.545333	3.590501	7.887286	0.387787	2.162658	2.704977	-1.468638	3.706787
17	2	8.199491	-6.371023	5.871220	4.025129	8.965199	1.736792	1.613058	0.405987	-1.307385	-2.100827
19	2	8.206846	-7.109513	7.436678	5.391774	0.866520	8.206008	-5.012042	7.436629	5.391774	6.526109
20	2	3.301828	-9.279952	6.222985	9.115824	-1.242086	3.301828	-5.332806	6.222984	9.115782	4.728824
23	2	6.306638	-12.349264	2.314448	7.716278	0.093753	6.306260	-5.861390	2.314446	7.716278	6.417477
28	2	6.772220	-4.003800	5.008020	5.819081	5.139628	3.571054	0.864618	2.182918	0.112629	1.335119
29	2	2.514808	-4.690361	6.314733	7.561021	0.324861	-0.958852	1.024667	1.695086	3.632749	-1.808646
32	2	6.423718	-9.304880	5.571370	9.236505	0.114820	6.423714	-4.666507	5.569602	7.524170	6.030725
33	2	6.531306	-0.909755	1.737055	4.760848	1.638893	8.137219	-6.398906	6.325152	6.059680	8.639861
36	2	6.102571	-9.100904	7.183586	7.672193	6.535649	6.104313	-14.289071	7.183661	7.672193	-0.021117
39	2	7.361567	-13.437284	7.216688	5.940793	0.784795	7.309737	-7.124555	7.216688	5.940239	4.686387
44	2	3.185749	-7.554528	6.175032	9.042763	-1.521461	3.185749	-6.419736	6.175029	9.042094	5.016692
45	2	3.950782	-10.869988	7.292888	6.901704	-0.703593	3.895341	-4.457710	7.292875	6.901077	5.800810
