1	3	-5.269637	7.240819	0.862775	-6.329988	0.898539	6.512556	6.716921	0.645219	1.461998
6	3	-7.736970	-4.810379	5.890832	-5.198053	2.984191	0.069676	3.011951	-4.132132	-0.075895
7	3	-6.786733	5.376223	1.440619	-4.528480	-4.691076	7.563543	4.189598	-6.325745	0.958987
9	3	-3.702507	7.520945	0.447707	-2.874900	-4.270365	6.799985	6.240556	-3.963414	1.494263
10	3	-5.445602	5.895419	1.109141	-2.517179	-3.555535	6.496469	5.426725	-7.579434	3.272334
12	3	-3.410551	4.664398	2.715556	4.647194	-1.647978	1.766663	-2.573668	-4.430904	7.202028
16	3	6.460791	-6.108160	2.252774	-2.722772	-5.109202	7.089725	-3.363067	4.638927	1.865159
19	3	-5.229794	-4.885832	7.213947	7.275733	-4.210887	1.019681	-4.652592	6.631320	1.920765
20	3	6.684393	-6.692017	2.264721	-2.348199	-4.725545	5.283596	-1.919349	2.661874	0.281275
26	3	6.556740	-4.733747	1.644174	-5.185511	6.019103	2.028882	-5.863566	-4.402211	8.248642
28	3	-5.266994	6.700839	-0.210058	6.835936	-3.784511	-1.273306	-1.988345	-2.573753	4.823520
31	3	-7.297837	-4.112424	5.323041	-5.651475	5.968728	0.147338	5.018217	-5.229736	0.286858
37	3	4.797513	2.848620	-1.532227	-4.909178	5.795852	1.370028	-5.458265	-3.607218	6.145902
39	3	-5.548975	-5.120741	6.163147	5.474926	-6.633779	1.076382	-3.938271	6.881232	-0.349687
42	3	2.546577	4.450345	-3.056496	-2.661682	-4.620251	7.886687	-4.318786	5.660568	1.885698
43	3	-4.511499	4.889791	1.574001	-6.246677	-2.252193	4.479254	4.143256	-3.333011	1.467539
45	3	5.572307	-4.358934	0.717904	-3.317606	8.097244	-0.485767	-2.538294	-5.098381	5.616664
50	3	-4.403758	-3.551252	8.540358	-9.807612	4.328953	4.796831	5.875404	-4.311954	2.644819
57	3	7.433412	-9.263529	4.635203	-3.261093	1.138054	6.552027	-3.041061	7.253182	1.721329
58	3	-3.091561	7.303925	-1.278359	6.049885	-5.296203	0.249831	-2.652915	-5.343638	4.937551
62	3	-10.316198	-4.654616	6.600158	-10.533508	7.231134	1.921473	-10.943026	1.003106	5.537624
63	3	8.517691	-6.748690	0.515228	-3.817658	6.064964	0.139916	-2.387160	-4.413206	6.599308
65	3	-0.999362	7.223870	-1.020748	6.007664	-3.778931	1.399291	-3.060826	6.722489	2.843316
70	3	-3.824286	-1.638669	6.689284	-4.570004	6.694007	0.791193	5.348884	1.569815	2.428099
76	3	6.110814	-6.390969	2.009270	-5.429345	-4.032212	7.558958	-4.952452	4.574812	2.935345
79	3	-2.359227	8.783596	-0.006270	5.906738	4.029480	-6.237313	8.749510	-2.284221	0.187770
81	3	-1.187583	-5.687506	7.369877	-4.375888	5.301263	2.234050	7.272365	-6.870747	2.018647
95	3	7.587604	-2.584375	1.726435	1.005782	-2.772503	6.540588	-5.301198	-2.504530	6.836152
108	3	-2.342086	7.144118	-2.005092	7.412455	-3.425711	-1.779658	4.186068	3.094934	-7.898004
109	3	2.593484	6.071284	-3.295799	-3.563752	7.585700	1.771246	-5.931375	0.508956	5.766238
113	3	-3.084547	-5.038317	7.139789	-4.444758	5.565401	0.814615	7.184871	-6.252539	1.229528
114	3	-3.080397	7.164042	-0.771099	-2.377849	-1.174930	5.714332	4.918592	-3.165481	2.830221
120	3	-6.797381	1.188644	6.541250	-4.986869	6.096837	0.081059	1.586854	5.649160	-0.171803
123	3	7.433987	0.792747	-2.916511	-2.854806	7.033965	-0.159789	7.636179	-2.857847	0.023448
128	3	-2.445483	6.165744	-1.943362	5.732402	-6.605261	1.240638	-5.980458	-4.199172	4.412360
131	3	-6.349431	6.333121	-0.676704	6.121436	-5.815666	0.255641	-4.916490	-3.497199	4.527508
134	3	6.961620	-7.859926	-0.164803	-5.835078	-8.269681	5.225632	-1.601466	3.523147	0.326961
135	3	-4.438418	8.144546	0.425744	4.258102	-2.100923	-1.982444	-0.801532	-2.304769	3.554366
141	3	-3.455387	5.313863	-1.328193	4.751308	-6.269530	-0.950052	-1.413460	-6.680539	4.944586
142	3	-7.003624	0.916321	7.707753	-0.375305	-5.293072	7.762364	4.483912	-8.430729	3.694360
143	3	8.193923	-5.678689	2.621578	4.400465	2.344946	-1.301636	-3.791124	4.639010	2.858555
