47	3	0.982757	6.014935	2.347711	3.319200	-1.029246	0.953086	7.876317	2.981177	0.992486	6.043300	0.245308	4.764911
158	3	1.586980	-4.313891	4.096853	2.577699	6.836800	1.701006	-1.708735	6.743491	1.649785	-4.254660	2.192925	6.524511
209	3	3.270143	3.178008	0.494531	7.404555	4.291618	3.633697	-3.696891	7.423867	0.018106	-1.166029	5.208110	4.536616
356	3	2.915493	4.257303	2.997477	2.519810	-0.522633	1.417913	7.720986	2.436986	3.044143	4.472044	0.562180	7.444699
556	3	7.870601	4.673642	0.111090	6.868108	2.019458	2.666915	6.019240	1.566418	6.061162	4.486525	3.297524	1.575646
663	3	4.222344	5.940580	-0.818580	7.073697	3.102787	5.729435	1.923846	7.045855	2.126556	5.153927	8.039809	1.444616
668	3	0.717854	3.809955	1.728494	7.019698	-1.864158	-0.056519	4.207235	1.403785	4.190411	4.140942	0.011025	7.029298
696	3	0.980233	-0.146825	7.406437	1.445796	1.004059	-0.130587	2.472364	7.248289	4.439244	5.214391	-1.506356	7.312227
909	3	5.330089	5.954268	-5.216277	6.108947	0.415514	-0.076513	5.792045	-0.316331	5.325952	5.954175	0.722847	0.839686
1254	3	-0.009463	3.590229	2.708695	6.487686	3.573359	5.686814	-2.098106	6.887084	-0.009548	3.590163	9.007928	1.249048
1279	3	2.150178	5.283484	5.300755	1.575873	7.297935	6.296532	1.720209	3.196123	7.490036	6.296809	-3.692693	7.170568
1634	3	5.847345	6.349373	-4.050228	7.620231	0.958079	4.920054	7.378903	1.603250	2.089853	5.909124	1.643442	7.573305
1709	3	6.425269	4.132827	0.931330	3.387933	1.510577	-0.317102	5.675452	-0.033591	6.426148	4.132827	-1.530361	6.196626
1810	3	4.237218	6.767995	0.402907	8.747958	1.236545	5.339625	1.863097	8.731510	-0.815799	4.194947	6.117483	2.346347
1931	3	0.601087	-1.460960	6.155042	1.995709	0.602855	-1.460526	-0.038837	7.467584	7.104257	4.400388	-5.234149	7.467711
2010	3	5.136819	6.465057	-4.614287	7.591497	0.189347	3.547631	4.869744	1.340171	5.112426	6.464818	0.795459	4.060892
2117	3	4.007506	7.053899	-0.325923	8.524710	0.762727	4.954068	8.353692	4.256794	3.884676	6.999483	3.007158	4.714424
2167	3	2.112503	2.014028	2.541120	5.849792	4.396143	2.412482	-3.214826	7.459972	-2.185033	-3.285077	8.830481	1.535579
2221	3	7.519808	2.148526	2.739550	3.931411	2.308366	1.248330	7.793592	3.390920	7.674113	2.152086	0.509384	5.322599
2277	3	-3.529725	3.501073	7.706893	1.640133	-0.011757	3.501234	2.312928	5.981516	2.092649	3.718947	-2.013820	5.999150
2434	3	4.516195	6.300062	1.971860	0.342730	4.681268	6.300794	-3.180657	6.923414	1.864341	3.100421	6.694640	0.320898
2584	3	2.458193	7.156092	1.755673	6.389741	5.143961	8.662996	-2.345721	6.396487	2.159161	6.535401	5.657613	1.011271
2602	3	-1.452948	4.079656	6.900557	2.462387	1.147145	4.079753	1.635915	6.276557	3.807663	5.782543	-1.526018	7.067575
2671	3	4.085868	6.373272	0.014586	4.441846	-0.229112	4.112710	5.216577	4.185792	4.089813	6.373272	-5.014300	7.190369
