3	3	1.773426	6.766390	-0.019789	-4.097384	-10.935336	6.892598	5.917686	-4.299362	6.059404	2.148835	5.353705	1.519521	5.913798	0.309627	5.947518	2.148444	-3.598414	6.891511
13	3	2.173943	10.379141	1.706121	-2.705355	-5.783947	5.931300	8.143950	-4.703444	7.320434	3.556711	7.972387	2.037534	6.771547	1.775558	7.288015	2.686515	-3.631478	5.930519
17	3	6.987975	-5.783119	8.812190	3.134688	5.140794	0.456233	0.520227	8.884732	3.150930	-3.260585	-10.183456	5.748013	6.986938	0.495557	8.546302	3.044492	-5.653248	5.748013
18	3	1.559284	10.216643	1.492946	0.866606	-7.475567	6.455455	6.403625	-7.921745	7.739993	6.621397	7.900275	0.321725	1.590019	5.533385	1.494815	3.416027	2.212791	0.367258
20	3	1.738799	11.135811	0.692183	2.125609	-8.334647	7.785278	6.183454	-3.482243	7.199821	7.903151	-4.385947	7.785278	6.183454	-10.006994	7.200101	7.903151	4.345940	2.880895
24	3	7.870763	-13.719483	9.238559	8.460510	7.341652	4.476195	1.244861	9.444677	2.957357	2.710954	-5.373527	8.461054	2.352055	4.365907	2.974469	2.713904	5.164704	4.532216
26	3	0.999236	12.407260	2.582533	0.957846	-5.362236	5.679080	7.259751	-7.039961	7.571712	7.285334	5.235956	-0.623064	1.008884	7.643021	2.582830	0.957849	0.956032	0.835096
29	3	8.639457	-15.670182	6.684398	6.658358	6.894809	1.966962	8.639457	-10.521946	6.684398	6.658358	-5.029492	7.020469	2.343742	7.985419	0.681241	1.677724	-10.804289	7.020469
35	3	4.732985	-9.913361	6.793340	7.525186	7.517682	-0.192283	-0.190559	9.360902	0.278080	3.610242	-8.064130	4.015021	4.724996	-4.385346	6.793340	7.525186	-1.285463	4.015016
36	3	2.274684	9.202272	1.552987	-1.655366	-9.222729	7.466475	6.500364	-9.134035	5.921554	4.492720	6.138869	1.673353	6.500364	-3.982079	5.921554	4.445737	-3.104365	7.465324
38	3	3.002637	-9.758843	4.092136	8.322281	9.725056	0.194663	3.002637	-4.343290	4.092136	8.322281	-2.428297	6.386609	-0.778306	5.797367	-1.309309	3.601540	-6.800176	6.386609
47	3	5.685748	-3.106059	7.569692	7.623476	-4.853346	5.833671	2.745359	7.864695	1.241112	2.752718	-10.874765	5.833672	5.725220	-8.275714	7.570167	7.655834	4.908946	0.522638
57	3	7.475175	-3.802331	5.549569	6.408230	-7.540882	7.417046	7.475179	-10.358466	5.549569	6.408230	5.344688	1.729746	1.450029	7.382619	0.663873	2.137903	-14.013188	7.469320
62	3	1.140976	10.640681	0.731757	1.297025	-7.061559	5.642284	7.219732	-0.027924	7.259650	5.949912	-2.301405	5.642284	7.342999	-6.319883	7.291016	5.949942	5.578627	2.744780
67	3	1.607752	9.081843	0.450811	-0.131185	-9.564804	5.028700	6.660497	-5.898579	2.585792	6.267757	6.242746	-1.001808	6.660287	-0.280160	2.385062	5.684723	-3.802942	5.028512
70	3	1.712690	9.840457	-0.080517	1.780014	-5.195662	4.573750	1.712751	7.175539	-0.077153	1.780014	3.403819	-1.115121	7.931322	-4.413537	6.130213	6.375737	8.609920	-1.223682
75	3	6.889890	-8.068965	6.808441	8.333328	-3.524873	7.579215	4.541513	2.523876	1.761750	7.653715	-8.296705	7.579308	6.889890	-12.489660	6.809339	8.333897	5.872880	4.180024
78	3	6.389786	-10.165010	5.153579	6.158981	6.539055	-0.378609	1.371235	9.424052	-0.307323	0.793136	-10.820427	5.299291	6.389785	-3.783889	5.153413	6.158981	-4.553140	5.299291
81	3	8.488050	-6.802032	5.839699	6.318769	-6.247518	5.266546	7.827871	1.973069	3.408432	1.853369	-6.327377	5.266908	8.488050	-12.221011	5.839699	6.318769	3.905764	2.797610
82	3	0.159864	9.229998	3.714827	2.992041	-10.795668	8.072195	6.217536	-4.607662	6.847670	6.646537	-4.720019	8.071755	6.217536	-11.386245	6.847670	6.714759	7.993288	2.659093
88	3	8.838505	-8.752212	9.397013	7.287614	6.527809	-2.733054	8.835506	-5.738438	9.392127	7.287614	-0.018893	2.256790	3.434729	9.727841	3.461087	1.749121	-5.684054	3.755511
90	3	9.459140	-6.117356	6.903393	3.846465	4.526955	0.201975	4.051664	9.983015	3.278426	-1.905734	-7.299288	6.578184	7.739167	-0.397718	6.901914	3.829544	-0.378878	0.216508
93	3	5.734639	-7.415916	5.534634	6.404854	8.111602	1.272893	2.702483	5.457153	1.462843	1.146914	-8.634148	6.877357	5.702012	-1.597534	5.532788	6.404854	-2.619046	6.869737
96	3	0.924030	10.199651	-3.765448	-1.720870	-6.431089	5.997365	6.349153	0.432434	0.819013	2.919009	7.456260	1.509255	0.924033	9.969382	-3.765443	-1.671051	0.808248	5.492283
98	3	0.999408	10.453213	3.035731	2.105563	-8.679583	4.888632	6.720015	-8.995815	6.946871	6.872765	5.352719	1.979535	6.719989	-2.366713	6.835479	6.872737	-3.600546	4.887868
99	3	8.906570	-4.426622	7.474548	6.557830	5.212085	0.641393	2.271151	11.338492	5.076815	0.618555	-11.699601	5.678423	8.576668	1.574604	7.444379	6.549766	-11.677368	5.678423
102	3	5.343294	9.997409	1.330365	-1.943263	-3.452776	1.966217	8.187136	-3.620670	6.978097	3.234876	6.405829	-2.778135	5.343294	9.770917	1.330365	-1.941745	1.174915	1.338339
104	3	0.577217	9.413740	2.299427	2.616580	-12.026972	7.688394	6.007982	-2.187043	7.423603	7.401453	-6.560452	7.688394	6.007982	-7.629881	7.458943	7.481808	3.826557	1.438665
105	3	4.717515	0.850932	4.203900	6.065013	7.911543	0.319033	0.005852	10.262365	2.406343	-0.135665	-8.258134	6.000706	0.006175	9.390239	2.406367	-0.135471	1.951990	1.399587
106	3	2.361952	11.429489	-0.289738	-0.111589	-3.812572	5.126745	2.362944	6.089981	-0.279321	-0.109400	4.281381	-0.509907	6.473680	-6.135962	5.614696	6.367268	8.567366	-0.510847
107	3	1.495473	9.778337	-1.056623	1.867707	-9.323729	5.787865	7.957090	0.400681	4.646968	6.961102	-2.926445	5.787862	7.957244	-2.754100	4.668892	7.139124	3.558339	0.250665
117	3	1.201070	10.152717	1.165597	3.421967	-6.914652	8.111625	1.201070	8.744186	1.183229	3.422024	1.836277	2.477344	5.956722	-3.417531	6.392757	7.275316	7.158679	1.547915
119	3	6.348999	-10.543541	7.491447	9.863505	6.397107	-0.680970	2.824362	9.687424	0.910391	3.823279	-5.309827	3.521010	6.348943	-0.540630	2.451354	9.527607	-4.658919	3.512943
120	3	-0.906849	9.022151	3.253195	1.288686	-11.298546	7.745973	5.595728	-6.698696	8.708748	6.171057	5.624065	1.263689	5.595640	-0.784774	8.340684	6.171054	-3.865353	7.745404
122	3	7.138476	-3.523722	4.209385	7.648622	6.566335	-2.584473	3.321536	6.823458	-1.485121	1.178051	-4.428185	1.544642	4.618325	5.071296	-0.869808	1.184481	2.933086	-0.719075
123	3	4.709655	8.827770	0.218164	0.987813	-10.054607	7.523100	7.752429	-3.401597	6.402696	6.504342	-4.977865	7.521819	7.752478	-9.073657	6.402696	6.505958	6.091071	2.706426
132	3	6.651679	-7.078055	6.583887	8.752529	7.063722	-1.375895	2.629522	11.099916	1.288351	4.129622	-5.627497	5.088850	6.651679	-7.078001	6.583887	8.752529	-0.226219	5.065805
135	3	5.869489	-2.420140	6.991592	6.541990	-3.605573	9.064413	0.269146	7.909985	1.440088	0.283016	-9.637920	9.064414	5.869489	-8.378700	7.148034	6.542030	6.940637	2.771159
140	3	1.280247	7.412594	4.686374	0.028167	-8.189555	7.010734	5.458501	-10.439428	9.252703	5.722285	6.567341	3.340750	5.446376	-3.857274	9.252702	5.666135	-3.178705	7.010733
142	3	7.387130	-12.058762	7.535738	6.715912	7.042863	-0.304713	1.139270	5.390202	1.548276	1.344310	4.596978	-0.168337	1.139014	9.910588	1.477189	0.505121	-6.421347	6.324922
143	3	6.759221	-6.752668	8.293537	5.330089	-4.206065	9.253050	6.760570	-9.262666	8.294780	5.330099	7.434550	3.823843	2.703039	9.066796	3.052886	-1.305662	-9.319058	9.253050
154	3	2.706462	9.311777	3.180468	0.404481	-3.920932	4.408135	2.710938	5.669484	3.183275	1.749785	4.024705	-1.398422	6.644187	-3.147942	6.217463	6.595345	9.142185	-1.668852
167	3	8.101524	-8.768582	8.196719	6.052438	-4.875876	6.863441	1.699366	7.252196	1.753188	0.301885	-11.100083	6.863441	8.101524	-14.573797	8.196719	6.052438	5.771881	3.298691
168	3	-0.169819	10.883542	2.157555	-0.184412	-9.646409	7.960410	6.405730	-4.176148	7.680823	4.498101	-3.245349	7.960394	6.405791	-10.094522	7.680880	4.498101	4.420988	6.458068
169	3	0.162417	10.359561	1.415281	0.619380	-8.965732	6.932390	5.189668	2.593210	4.685885	3.076157	5.344261	1.535877	5.831441	-1.158165	5.297843	6.097929	6.116401	1.535404
170	3	0.163964	10.299502	-1.300926	-1.067797	-2.909175	1.743534	0.178925	4.139371	1.771364	0.361136	3.156054	-0.081475	6.636174	-0.254139	3.056512	5.024428	6.570105	-1.850198
172	3	7.811354	-2.425621	6.589754	2.942509	-6.495954	6.636463	2.369595	10.037942	0.207537	-2.983981	-12.189148	6.637239	7.811354	-8.454610	6.589754	2.942509	4.425128	1.729706
174	3	6.587453	-6.548800	7.618617	8.062037	6.807702	1.678448	1.399746	8.741867	4.169058	3.326128	-4.189524	7.625307	1.436625	1.066415	7.323050	3.383709	5.512949	1.679563
179	3	2.325627	11.189485	1.652929	0.274376	-11.096238	7.872937	6.086771	-3.030762	7.349603	6.604768	-5.520260	7.872937	6.086867	-3.249849	7.355714	6.604940	-0.176623	7.866424
181	3	8.110704	-7.095472	6.591540	5.285313	-1.983120	5.190004	8.110704	-13.640257	6.591541	5.285313	6.335244	1.574934	3.525959	5.423021	2.407063	2.204842	-7.539221	5.378428
