47	12	0.916020	9.979185	0.985099	-1.872409	1.295346	6.955143	7.243831	0.985099	-1.872409	1.295346	0.916020	4.055003	6.967054	-1.872408	6.773925	0.916020	-1.878150	6.967054	7.173667	1.295346	0.916020	8.064709	0.985099	-1.872409	6.773925	0.916020	5.969487	6.967054	-1.872409	1.295346	6.955143	-4.613536	6.967054	7.177573	1.295346	6.955143	5.329355	0.985099	-1.872409	6.773925	6.955143	3.233861	6.967054	-1.872403	1.295346	6.955143	-0.590415	0.985099	6.537688	1.295346	6.955143	-6.528012	6.967054	7.177573	6.773925	6.955143	-2.518312	0.985099	7.177300	6.773925
299	12	6.428811	6.109580	1.685942	-5.507413	6.751290	6.428811	7.107267	6.715646	-5.507925	2.189346	6.428811	-4.939741	6.715646	5.212301	6.751290	1.967077	10.052990	1.685942	-5.507960	2.189346	6.428811	8.419950	1.685942	-5.507959	2.189346	6.428811	-2.625745	6.715646	5.212292	2.189346	6.428811	-3.626837	1.685942	5.212300	6.751290	6.428811	4.796845	6.715646	-5.487283	6.751290	1.967077	8.740307	6.715646	-5.507959	2.189346	1.967077	7.742621	1.685942	-5.507954	6.751290	6.428811	-1.064992	1.685942	5.211633	2.189346	1.967077	6.429938	6.715646	-5.507735	6.751290
396	12	7.701631	7.619990	0.596032	-3.863610	-0.108303	7.701631	-9.950864	6.752197	8.894905	6.181318	2.034135	6.914602	0.596032	-3.863349	6.181318	2.034135	6.667647	6.752197	-3.863121	-0.108303	7.701631	4.688566	6.752197	-3.829345	-0.108303	2.034135	9.598013	0.596032	-3.863687	-0.108303	7.701631	4.935947	0.596032	-3.843055	6.181318	7.701631	-7.266826	6.752197	8.894905	-0.108303	7.701631	-7.019448	0.596032	8.894905	6.181318	2.034135	3.979564	6.752197	-3.719494	6.181318	2.034135	-7.972699	6.752197	8.894905	6.181318	2.034135	-5.247412	6.752197	8.894900	-0.108303
945	12	0.085610	-5.669630	8.407036	-0.699970	7.513511	0.085610	3.827174	8.407036	-3.954747	0.903850	0.085610	-2.776711	8.407036	5.052298	0.903850	6.477627	-5.874601	8.407036	-0.689614	0.903850	0.085610	4.636910	3.779439	-4.086580	7.513511	0.085610	-8.204622	8.407036	5.553715	7.513511	6.477627	-13.459157	8.407036	5.567562	7.513511	6.477627	-10.918650	8.407036	-0.621557	7.513511	0.085610	9.677480	3.779439	-4.280900	0.903850	6.477627	4.432447	3.779439	-4.058718	0.903850	0.085610	-1.569162	3.779439	4.530263	7.513511	6.477627	-8.410379	8.407036	5.555597	0.903850
