95	14	0.257901	7.401122	3.098868	4.616522	-1.150251	0.257901	5.344480	7.562452	4.666754	5.018476	6.667602	2.646866	3.098868	4.889072	-1.150251	0.257901	7.909892	7.562452	-1.288827	-1.150251	0.257901	5.696194	7.562452	4.653205	-1.150251	0.257901	7.069250	3.098868	4.620927	5.018476	6.667602	3.101987	7.562452	-0.999173	5.018476	0.257901	9.227163	3.098868	-1.297256	5.018476	6.667602	5.030374	3.098868	-1.206148	5.018476	0.257901	9.551629	3.098868	-1.298403	-1.150251	6.667602	-3.021455	7.562452	5.316061	5.018476	0.257901	7.582433	7.562452	-1.285276	5.018476	6.667602	2.088888	3.098868	4.958535	5.018476	6.667602	5.379043	3.098868	-1.225607	-1.150251
194	14	6.619043	-3.943773	6.477986	0.959616	0.634443	0.033700	6.671786	0.369811	-3.961407	7.063379	0.033700	-0.761401	6.477986	0.955499	0.634443	0.033700	5.616958	6.477986	-3.961114	0.634443	0.033700	-1.036864	0.369811	7.557967	0.634443	6.619043	3.509859	0.369811	-3.858777	7.063379	6.619043	-2.888932	0.369811	0.959605	7.063379	0.033700	10.559401	0.369811	-3.961424	0.634443	0.033700	-5.988291	6.477986	7.559804	0.634443	6.619043	-9.147483	6.477986	7.559804	0.634443	6.619043	2.269254	6.477986	-2.312672	0.634443	0.033700	-4.672196	6.477986	0.959617	7.063379	6.619043	7.400209	0.369811	-3.961422	0.634443	6.619043	-13.035097	6.477986	7.559804	7.063379
228	14	2.071695	-3.669509	6.960366	8.558565	1.842946	2.071695	3.241813	3.533050	6.101489	-3.521409	2.071695	8.435146	3.533050	-2.678702	1.842946	6.916983	-7.106757	6.960366	8.611966	-3.521409	2.071695	8.457690	3.533050	-2.685281	-3.521409	2.071695	1.387656	6.960366	7.375633	1.842946	2.071695	8.120714	3.533050	2.909681	-3.521409	2.071695	3.217882	3.533050	6.120029	1.842946	2.071695	8.089000	3.533050	2.920636	1.842946	2.071695	-3.646805	6.960366	8.557649	-3.521409	2.071695	6.674670	6.960366	-1.920021	-3.521409	6.916983	-7.129301	6.960366	8.612052	1.842946	2.071695	1.411622	6.960366	7.361997	-3.521409	6.916983	-5.323711	3.533050	8.598515	-3.521409
363	14	0.435325	3.131754	6.503833	-5.800108	1.230178	0.435325	0.602006	4.368833	6.624982	1.230178	6.564687	3.463024	4.368833	-5.806127	1.230178	0.435325	6.063596	4.368833	-5.808163	1.230178	0.435325	-6.643270	6.503833	0.712645	6.599106	6.564687	-9.558008	6.503833	7.111980	1.230178	0.435325	-6.100847	6.503833	7.111980	1.230178	0.435325	-9.205255	4.368833	7.111980	6.599106	6.564687	-5.394755	4.368833	7.111980	1.230178	6.564687	-0.249378	6.503833	0.691276	1.230178	0.435325	0.385399	4.368833	0.449241	6.599106	6.564687	-9.877638	6.503833	0.712645	6.599106	6.564687	-11.897584	4.368833	7.111980	6.599106	6.564687	-14.785399	6.503833	7.111980	6.599106
569	14	0.594625	6.879250	4.564787	-3.759681	1.491298	0.594625	7.006910	-0.005076	-3.831558	1.491298	0.594625	-4.032502	-0.005076	6.035703	1.491298	0.594625	3.428693	-0.005076	-1.203857	6.307290	0.594625	-2.535114	-0.005076	1.262911	6.307290	0.594625	-7.634817	-0.005076	6.075079	6.307290	0.594625	-4.162970	4.564787	6.039368	1.491298	6.470944	5.035758	-0.005076	-2.483545	1.491298	6.470944	-1.012492	4.564787	1.064906	1.491298	0.594625	-2.664938	4.564787	1.272734	6.307290	6.470944	-4.525846	-0.005076	1.350816	6.307290	0.594625	3.300102	4.564787	-1.103608	6.307290	6.470944	-6.027234	-0.005076	6.067765	1.491298	6.470944	-0.872514	-0.005076	1.036384	1.491298
582	14	5.333204	-5.589005	7.991367	-0.634363	2.006059	2.525725	-4.534967	1.946965	-0.645496	2.006059	5.333204	-8.585583	7.991367	-0.625249	7.690260	2.525725	-12.849597	1.946965	5.247885	7.690260	2.525725	-5.415542	7.991367	-0.635689	2.006059	2.525725	-8.413522	7.991367	-0.625415	7.690260	2.525725	-10.722374	7.991367	5.247655	2.006059	2.525725	-7.548535	1.946965	-0.626626	7.690260	5.333204	-13.886464	7.991367	5.247920	7.690260	5.333204	-7.720647	1.946965	-0.626325	7.690260	5.333204	-4.711869	1.946965	-0.643025	2.006059	2.525725	-9.857028	1.946965	5.247410	2.006059	5.333204	-10.029217	1.946965	5.247471	2.006059	2.525725	-13.714416	7.991367	5.247916	7.690260
645	14	1.721727	-6.958858	5.794022	5.712531	5.735583	6.381189	-3.593558	5.794022	-0.855790	0.462565	1.721727	-1.756096	1.350052	5.701156	0.462565	1.721727	7.551322	1.350052	-2.373898	5.735583	1.721727	-6.611929	5.794022	5.712526	0.462565	6.381189	1.406743	5.794022	-1.452894	5.735583	1.721727	-2.290572	5.794022	-0.861018	0.462565	1.721727	7.898245	1.350052	-2.374091	0.462565	6.381189	-8.256180	5.794022	5.712538	5.735583	1.721727	6.886387	1.350052	4.180938	0.462565	6.381189	-7.909256	5.794022	5.712537	0.462565	6.381189	5.573983	1.350052	4.188696	0.462565	1.721727	3.089614	5.794022	-2.165658	0.462565	1.721727	6.537646	1.350052	4.181877	5.735583
732	14	-0.864300	-1.263246	1.906973	-0.844681	6.921241	-0.864300	-4.550555	8.177926	-0.844222	6.921241	5.337859	-4.871042	8.177926	-0.844222	6.921241	-0.864300	-5.596366	8.177926	5.015851	1.424714	-0.864300	6.569744	8.177926	-7.472771	1.424714	-0.864300	-10.083140	8.177926	5.015851	6.921241	5.337859	6.249258	8.177926	-7.472771	1.424714	5.337859	9.535308	1.906973	-7.472771	1.424714	-0.864300	5.369020	1.906973	-7.472770	6.921241	-0.864300	9.855795	1.906973	-7.472771	1.424714	5.337859	-0.322898	8.177926	-0.866977	1.424714	-0.864300	-2.310309	1.906973	5.015845	1.424714	5.337859	-1.584660	1.906973	-0.844343	6.921241	-0.864300	-6.797090	1.906973	5.015851	6.921241
770	14	7.414593	-8.900410	1.758869	8.722538	7.164819	1.805291	2.505726	8.295910	-2.225728	7.164819	7.414593	-13.329204	8.295910	8.722538	7.164819	1.805291	-9.147742	8.295910	8.722538	7.164819	7.414593	2.820147	1.758869	-2.226443	7.164819	7.414593	-4.099908	1.758869	8.722516	3.199927	7.414593	3.234122	8.295910	-2.226719	3.199927	1.805291	7.078085	1.758869	-2.226805	7.164819	1.805291	-4.718569	1.758869	8.722536	7.164819	7.414593	7.695759	1.758869	-2.226805	3.199927	1.805291	7.448425	8.295910	-2.226805	3.199927	1.805291	11.877224	1.758869	-2.226805	3.199927	7.414593	-8.530076	8.295910	8.722538	3.199927	1.805291	-4.347794	8.295910	8.722529	3.199927
853	14	1.374858	-9.309163	7.675507	7.580505	7.443733	7.705004	-1.472374	1.625413	7.580486	1.079732	7.705004	7.317244	1.625413	-4.351598	1.079732	1.374858	-4.064464	7.675507	7.580505	1.079732	7.705004	-6.815966	1.625413	7.580505	7.443733	1.374858	9.808645	1.625413	1.632362	1.079732	1.374858	4.714753	7.675507	1.636015	1.079732	1.374858	4.635200	1.625413	-4.347588	7.443733	7.705004	-6.647970	7.675507	7.580505	1.079732	1.374858	9.898408	1.625413	-4.351599	1.079732	7.705004	7.227413	1.625413	1.632363	1.079732	7.705004	-11.889818	7.675507	7.580505	7.443733	1.374858	-4.233054	1.625413	7.580505	7.443733	1.374858	4.807707	7.675507	-4.349391	1.079732
