18	6	0.365700	-1.008243	4.349007	7.117011	6.155757	-3.858017	5.907196	1.511034	6.155757	-3.659409	4.349440	7.117011	0.365700	8.998796	0.850006	1.511034	0.365700	9.087445	-2.084971	7.117011	6.155757	6.449787	-2.084840	7.117011
29	6	-0.400282	-3.361270	8.301771	-2.263786	-0.400282	-2.749423	3.433877	4.028568	-0.400282	6.132298	-3.965833	4.028568	-0.400282	5.096478	1.044698	4.028568	6.193500	-4.384267	8.303988	-2.263786	6.193500	-3.776668	3.439052	4.028568
38	6	0.609419	7.273835	-2.549549	0.473509	0.609419	7.278760	-6.070250	5.572483	6.891849	-7.355370	5.008135	0.473509	6.891849	1.140668	-2.530243	0.473509	6.891849	1.158069	-6.062074	5.572483	6.891849	-5.420269	2.818776	5.572483
48	6	0.740049	-5.437812	6.665088	-1.046590	7.056455	-9.744131	6.716271	-1.046590	7.056455	2.157371	-2.568396	5.166351	0.740049	6.463598	-1.943558	-1.046590	0.740049	0.897182	4.950156	-1.046590	0.740049	6.463662	-3.658397	5.166351
68	6	6.635666	-7.643177	6.739457	6.350253	1.386115	-4.604119	9.292421	2.300780	1.386115	5.526352	1.391642	6.350253	1.386115	-4.547375	6.739457	6.350253	6.635666	-7.699921	9.292421	2.300780	1.386115	6.537503	-4.331774	6.350253
70	6	6.477891	-9.272931	4.810938	0.398559	6.477891	-6.224607	-1.780223	0.398559	0.161381	-0.669580	-5.859399	6.156090	0.161381	-0.693107	-1.780998	0.398559	6.477891	-6.201263	-5.858606	6.156090	0.161381	5.330821	-7.575883	0.398559
81	6	1.589498	5.994244	-11.741737	6.486123	1.589498	5.994244	-6.370170	3.004910	1.589498	-0.867165	6.183979	3.004910	7.698267	-6.385078	6.184000	3.004910	7.698267	-0.312465	-5.265797	6.486123	7.698267	-0.584679	0.691397	6.486123
128	6	3.463851	-4.921113	5.754913	0.779261	3.463851	5.589820	-8.790228	7.203515	-0.834205	5.591798	-4.277875	0.779261	-0.834205	5.591798	-8.790229	7.203515	-0.834205	-4.919136	5.754913	0.779261	3.463851	5.589820	-4.277874	0.779261
133	6	1.604658	-1.818261	4.801044	-0.358937	7.356604	1.622956	3.868339	-0.358937	1.604658	7.534938	-0.030778	5.455062	7.356604	-4.767347	4.925288	-0.358937	1.604658	7.875676	-5.744699	5.455062	7.356604	1.624011	3.596117	5.455062
143	6	0.355710	7.426093	-3.010352	0.626039	6.942807	3.709157	-3.611365	6.221850	6.942807	-8.086585	6.737796	0.626039	6.942807	3.708268	-1.068344	0.626039	0.355710	-4.385517	6.720263	0.626039	0.355710	7.426094	-5.549713	6.221850
152	6	1.291312	6.757431	-11.503562	7.655335	6.471529	-8.529016	3.467080	2.360474	6.471529	-5.273946	1.049562	7.655335	6.471529	3.202195	-5.450086	2.360474	6.471529	3.203128	-7.801043	7.655335	1.291312	-4.981737	3.466986	2.360474
161	6	1.841991	1.126807	6.008575	6.539244	1.841991	-1.273205	7.508376	3.319006	1.841991	7.121921	-4.575144	6.539244	5.423996	-3.534151	6.296154	6.539244	5.423996	-4.428562	7.519706	3.319006	5.423996	5.200919	-2.422931	3.319006
163	6	6.718399	6.265680	0.215753	0.801978	6.718399	-4.674967	7.868556	0.801978	6.718399	1.449403	7.722680	0.801978	6.718399	6.381889	-1.763814	7.075213	6.718399	1.449405	5.761700	7.075213	6.718399	-4.674965	5.907577	7.075213
