1	1	100	-0.443435	0.601841	6.574567
2	1	100	2.807422	3.752282	1.801221
3	1	100	-3.390577	-4.025970	7.104883
4	1	100	4.442335	6.051565	0.148766
5	1	100	7.032795	4.828512	-1.322593
6	1	100	1.235559	6.319397	0.867225
7	1	100	1.472275	-1.261131	6.685737
8	1	100	-0.022494	-0.970109	7.327576
9	1	100	2.099335	-3.052827	6.958327
10	1	100	3.860168	5.493507	-1.032399
11	1	100	2.087914	4.803658	0.792720
12	1	100	1.044254	-3.761235	6.688272
13	2	13	7.435703	0.778462	-0.016594
13	2	87	3.302938	-4.650139	8.820478
14	1	100	-1.965302	-3.143880	6.235124
15	1	100	1.347989	3.426241	-5.853257
16	2	81	-1.910791	-3.635351	7.676499
16	2	19	2.994994	1.360140	2.407923
17	1	100	1.040733	-8.392786	7.811217
18	1	100	1.120326	3.945701	-0.119019
19	1	100	2.615080	5.246289	0.826635
20	1	100	2.940677	3.064966	-2.979964
21	1	100	6.543888	7.059626	-4.479987
22	2	39	1.970116	-1.232657	8.218163
22	2	61	7.048775	5.227400	0.821067
23	1	100	1.026079	3.559310	1.494203
24	2	63	3.281914	4.578888	0.879571
24	2	37	2.300253	-3.426943	6.996038
25	1	100	3.457034	5.148651	-4.138991
26	2	86	0.086560	6.139048	0.240055
26	2	14	0.022398	1.542404	3.297396
27	1	100	-0.945134	-2.837611	7.499822
28	1	100	7.683903	1.790862	-4.750165
29	1	100	1.539416	-3.566538	7.252245
30	1	100	1.709554	1.543911	6.123681
31	1	100	-2.298387	-1.550932	6.374689
32	2	67	1.610982	-3.512252	6.583299
32	2	33	2.745355	5.448663	-0.147884
33	2	22	1.779188	-1.954152	5.097459
33	2	78	6.258471	3.786965	-3.987903
34	1	100	0.718895	-7.039686	5.655750
35	1	100	-0.691478	-4.038516	8.358815
36	1	100	-1.982175	-5.255937	7.532109
37	1	100	5.466132	4.190085	-3.913959
38	1	100	-1.521080	-4.524194	7.606745
39	1	100	7.785168	6.801594	-6.633076
40	1	100	6.284431	6.789170	-2.273129
41	1	100	-0.353876	6.759529	3.495822
42	1	100	-0.636101	-4.412528	6.794508
43	1	100	-0.271758	4.788087	1.597245
44	2	54	2.819337	5.092899	-0.143373
44	2	46	2.294160	1.496628	6.077077
45	1	100	1.757212	-3.383915	6.936881
46	2	80	1.167202	-0.149096	6.138529
46	2	20	4.235482	5.162248	-0.996994
47	2	69	-0.693275	-6.682608	5.316324
47	2	31	3.317564	3.138547	1.199609
48	1	100	1.650703	3.078535	-1.644288
49	1	100	6.065585	6.565911	-6.388565
50	2	76	-3.722103	4.340905	1.427936
50	2	24	-2.144001	-1.636606	5.664195
51	1	100	-2.789924	-5.199906	5.625481
52	2	84	-3.946984	-5.236722	4.697749
52	2	16	1.640871	1.059276	1.576585
53	1	100	4.200356	6.587683	-4.267706
54	1	100	2.075832	5.775591	-4.150422
55	1	100	1.238552	-3.750297	6.723149
56	2	43	4.874140	6.568768	0.471359
56	2	57	0.916393	-5.212126	6.313663
57	1	100	-0.551418	-5.188468	8.047896
58	2	37	0.927673	-1.485658	8.199816
58	2	63	2.497351	4.273484	3.964549
59	2	74	1.093503	4.411324	0.052795
59	2	26	0.187723	0.526207	6.536477
60	1	100	3.655089	4.679310	0.796300
61	2	80	1.939606	-5.185412	6.974160
61	2	20	4.475099	4.796283	0.696781
62	1	100	2.902088	0.313025	9.284154
63	1	100	8.149320	2.547107	-2.826780
64	1	100	1.672578	-0.561114	8.284090
65	1	100	-1.463707	5.906929	3.157296
66	2	74	2.711123	1.091918	6.672819
66	2	26	5.311881	7.281432	-2.522551
67	2	56	0.975579	4.810722	1.202348
67	2	44	-1.534533	-4.671006	7.144557
68	2	62	-0.833094	-5.075197	6.259187
68	2	38	3.784887	3.933499	-0.582018
69	1	100	2.487913	2.028330	-2.481710
70	1	100	3.281982	5.191959	-2.223656
71	1	100	-1.134300	-2.933919	6.849363
72	1	100	2.647756	7.726088	-1.390116
73	1	100	1.114586	5.753258	-0.002797
74	2	64	2.445257	-3.306296	6.541429
74	2	36	7.248984	2.119958	0.860660
75	1	100	2.781445	5.641003	-0.812530
76	1	100	1.831187	-2.544381	7.717803
77	2	28	1.904554	4.956348	0.352914
77	2	72	0.194590	-2.544508	6.409485
78	2	86	6.084441	6.925752	-4.652172
78	2	14	2.998075	1.470231	6.762892
79	1	100	1.440454	-5.224726	5.612561
80	2	94	1.395147	5.449389	-2.368692
80	2	6	-0.682169	0.607988	3.926649
81	1	100	-0.020334	-5.999307	8.308321
82	5	5	0.069960	2.426818	1.562365
82	5	53	0.905014	3.577688	-0.548846
82	5	2	-0.879663	2.078021	3.793893
82	5	2	0.264480	-1.676011	4.501320
82	5	3	0.578713	-2.007473	3.383270
83	1	100	0.784746	4.764243	3.608180
84	1	100	0.553684	-1.202754	6.815617
85	2	35	3.494187	5.050761	-2.986307
85	2	65	0.967680	-3.843329	7.214510
86	1	100	1.643769	5.867272	-1.175350
87	5	3	5.546423	3.297940	3.206493
87	5	2	2.948005	4.917735	2.475946
87	5	3	2.407247	3.831387	3.880527
87	5	3	3.108571	3.644140	4.171221
87	5	2	1.319458	4.343993	3.259883
88	1	100	-0.070429	-4.779908	7.071340
89	2	36	0.303936	-6.211535	5.575801
89	2	64	6.533393	2.489341	0.604861
90	1	100	-0.574533	-3.200306	6.677900
91	1	100	1.919645	3.790647	-3.307763
92	1	100	-0.471484	-0.330288	6.527641
93	2	50	0.319128	0.202694	5.150943
93	2	50	3.660617	8.024866	-1.949573
94	2	50	6.209422	6.200604	-3.696497
94	2	50	3.456704	1.153201	5.797696
95	1	100	-0.516516	2.335469	7.000974
96	2	31	0.126237	0.129080	6.816795
96	2	69	2.988637	4.929214	2.118859
97	2	87	3.114288	4.861881	-2.745717
97	2	13	-0.246297	-6.203223	5.995470
98	1	100	0.629004	-1.433558	5.779038
99	3	69	5.951398	1.029617	2.106644
99	3	29	1.890287	-0.978200	7.944968
99	3	2	5.210335	4.261256	-0.011986
100	2	88	0.442157	1.452630	6.341256
100	2	12	2.043880	5.022923	1.505540
101	1	100	-1.610076	-6.111105	7.827995
102	2	42	3.728518	4.881801	1.957670
102	2	58	1.012919	-6.082824	8.508915
103	1	100	2.930425	6.714749	-6.244715
104	1	100	1.432290	2.965387	1.025670
105	1	100	-1.821423	-5.629707	6.152335
106	1	100	5.750465	1.774882	1.707779
107	1	100	1.374673	-1.836574	6.294845
108	1	100	2.212684	1.149827	5.066098
109	1	100	1.165332	5.832194	0.452620
110	1	100	2.151952	2.322692	3.149162
111	1	100	0.759614	3.526259	-0.915966
112	1	100	3.141289	5.036164	-3.480484
113	2	79	2.734436	5.047285	1.144436
113	2	21	0.858816	-0.962148	5.466557
114	2	78	1.831948	-1.134574	8.432606
114	2	22	4.044472	6.107935	3.006233
115	1	100	-1.153206	-0.357551	6.230348
116	1	100	-0.189612	2.526708	5.904981
117	2	67	7.273015	1.624193	3.013414
117	2	33	4.539851	5.974651	-2.472640
118	1	100	0.001815	6.201369	-3.526180
119	1	100	4.737709	3.957410	-3.247536
120	1	100	-0.557016	-8.817964	6.379630
121	2	19	1.422336	-3.446911	6.162696
121	2	81	3.754776	6.006376	0.028577
122	1	100	1.515363	5.894423	-1.749222
123	2	86	0.546191	-5.294702	7.267945
123	2	14	4.222664	4.654965	2.002527
124	1	100	2.028450	2.127942	4.123264
125	1	100	5.368110	3.847288	0.550463
126	1	100	2.505676	6.890869	2.083382
127	1	100	-0.022476	-2.336692	8.565256
128	1	100	2.174973	1.477181	2.810667
129	1	100	2.455892	-3.947415	6.870747
130	1	100	7.206728	4.289287	-0.755473
131	1	100	6.479886	8.181785	-3.263194
132	1	100	2.945131	-3.051059	5.151207
133	1	100	4.038376	4.440826	-0.864051
134	1	100	-0.285195	1.018310	7.616589
135	1	100	1.680397	5.344397	-1.210746
136	2	77	0.438409	3.466219	0.587629
136	2	23	4.980364	6.863375	-3.531391
137	2	79	4.938087	4.019710	-1.258935
137	2	21	-0.397623	-7.826609	5.925631
138	1	100	-2.561535	-3.435445	5.728575
139	1	100	0.268936	-2.701502	6.829969
140	1	100	-1.051285	-7.401496	6.342514
141	1	100	3.185922	5.926587	-6.376687
142	2	52	0.128625	-3.551811	6.339747
142	2	48	2.433988	5.317385	-0.269511
143	1	100	-0.906998	1.366826	5.023875
144	3	29	3.066738	8.619189	0.175180
144	3	70	-0.037982	1.336347	7.393117
144	3	1	6.139287	2.931547	2.121284
145	1	100	0.284051	-4.563550	7.099398
146	1	100	1.477704	6.153123	1.227706
147	1	100	0.627549	-2.129290	6.616988
148	1	100	2.207107	6.116411	-1.956023
149	1	100	1.200542	1.706035	6.716958
150	1	100	-0.538240	-5.759085	7.194370
151	2	59	-1.116601	-1.507654	7.916769
151	2	41	-1.314036	4.976691	2.841613
152	1	100	2.773080	8.524954	-2.833452
153	1	100	-5.868030	-4.061570	6.999272
154	1	100	3.612098	9.340153	-2.987117
155	1	100	0.755624	-4.633286	6.831427
156	1	100	4.417654	7.247216	0.351632
157	2	90	2.968740	5.280619	-0.123907
157	2	10	-0.604005	-1.322112	5.639641
158	2	58	4.324213	7.315670	-0.906812
158	2	42	2.261357	-2.444540	7.290536
159	1	100	-0.414259	-3.773799	5.642798
160	2	55	1.933342	2.189211	7.255997
160	2	45	2.405700	7.575632	0.597660
161	1	100	-1.472603	-1.245779	7.982449
162	1	100	-0.302647	-1.678291	6.257057
163	1	100	5.292831	3.924284	-2.355702
164	1	100	2.631938	3.733042	-1.312828
165	1	100	-3.078713	-5.255285	8.718307
166	1	100	-0.898679	-4.600288	5.936907
167	2	67	1.450528	-2.874969	5.927263
167	2	33	3.712993	3.663841	0.123268
168	1	100	-4.032767	-10.619962	5.874786
169	1	100	0.589459	4.527437	0.245312
170	1	100	0.391951	-2.733665	5.710554
171	2	84	2.625747	5.033193	-1.870182
171	2	16	0.656937	-5.699254	5.752931
172	1	100	1.414205	-2.950517	6.005117
173	2	94	4.325077	5.770156	-2.584080
173	2	6	2.835396	-1.471982	6.663646
174	1	100	-5.562634	-5.913982	8.580493
175	1	100	-0.495895	4.982817	1.558723
176	1	100	0.037549	-0.266129	7.671366
177	1	100	-2.854738	-5.248959	8.256770
178	2	83	4.173660	6.546363	-3.394771
178	2	17	1.456460	-1.893764	7.750823
179	2	12	-0.077860	-6.959021	4.516491
179	2	88	4.793859	2.789684	-1.919224
180	2	80	3.978482	6.254789	-5.201285
180	2	20	0.545516	-5.266907	5.806070
181	1	100	3.029727	6.084633	-5.042384
182	1	100	2.651797	4.398184	0.110081
183	1	100	2.114859	6.765537	-3.798343
184	1	100	2.740688	7.246965	-1.820064
185	1	100	1.631671	-3.157109	7.281201
186	1	100	-0.314735	-10.039121	7.778656
187	2	89	3.423808	5.298963	-4.984861
187	2	11	0.300440	-0.142150	5.055544
188	1	100	-2.251229	-7.218841	5.294260
189	1	100	0.352211	-1.165135	7.088971
190	1	100	1.288808	-1.524732	7.734677
191	1	100	4.055404	7.214542	-1.420191
192	2	88	2.202933	6.494795	0.825234
192	2	12	1.543890	-0.500400	6.252943
193	1	100	0.401982	-4.954105	5.809744
194	1	100	0.129177	-4.841178	6.795266
195	2	61	0.521237	0.557627	5.314894
195	2	39	0.766827	5.346649	0.021132
196	2	86	4.762689	2.921953	-0.362869
196	2	14	-1.281666	-9.874619	5.891831
197	2	89	3.695862	6.781434	-2.012151
197	2	11	1.482772	-0.156610	4.972774
198	1	100	4.008132	5.202851	-6.833568
199	1	100	0.655620	-1.429484	7.307280
200	1	100	3.392856	4.193766	1.789652
201	1	100	0.752207	-3.637065	6.124587
202	2	21	-0.779313	2.454213	5.083540
202	2	79	1.200754	5.862798	-0.320962
203	1	100	2.022584	-0.010992	7.928224
204	2	51	1.912958	-5.226463	8.518627
204	2	49	2.968741	3.454154	-1.209936
205	2	81	3.236264	6.638865	-3.121757
205	2	19	0.413974	-4.315382	6.495084
206	1	100	5.808998	1.442710	1.687032
207	2	28	5.403552	2.122679	1.962075
207	2	72	0.084811	-9.169131	6.945717
208	2	72	1.041858	-4.116936	6.124700
208	2	28	7.158779	2.360129	-0.416953
209	1	100	0.714017	3.141080	7.076401
210	2	90	2.726326	6.778468	-2.121901
210	2	10	-0.034163	-3.968785	5.714569
211	1	100	1.067995	-3.107025	5.778748
212	1	100	3.354237	7.151349	-6.671919
213	1	100	-2.600788	-3.250264	7.223385
214	1	100	-0.640837	-8.449972	8.618682
215	1	100	3.287034	4.032605	1.861201
216	1	100	-0.564130	-2.355739	6.418416
217	5	1	3.308495	1.193689	3.799683
217	5	3	-0.355459	3.361740	6.357300
217	5	2	0.294180	3.972605	5.166842
217	5	5	0.962004	2.705945	6.714133
217	5	2	0.649130	2.816826	6.691795
218	1	100	3.265641	4.274371	0.210364
219	5	5	3.080790	0.340882	4.122611
219	5	12	2.979309	1.047439	3.083148
219	5	8	2.462064	0.749658	3.529567
219	5	13	3.140831	0.945389	3.218604
219	5	10	2.310460	1.153078	3.037856
220	1	100	-0.678469	-7.098083	6.809807
221	5	6	3.966970	1.650203	4.972612
221	5	5	3.800128	1.686587	5.088408
221	5	9	4.142068	1.775389	4.757167
221	5	1	4.243859	3.589563	3.835331
221	5	7	3.714862	1.747962	5.122218
222	2	32	4.209008	4.502364	-1.112585
222	2	68	0.603514	-0.954051	5.164683
223	1	100	-0.435967	-1.462854	6.655674
224	1	100	3.292093	4.075855	2.046347
225	1	100	4.652887	9.036382	-5.145466
226	1	100	-3.420550	0.923483	7.818298
227	1	100	-0.362769	-0.988714	6.867920
228	1	100	0.531125	-3.605074	6.997592
229	2	46	-0.084124	5.066755	1.944869
229	2	54	-1.518498	2.141219	6.960577
230	1	100	-0.518423	6.123449	-3.135224
231	1	100	1.221384	0.787196	8.485493
232	1	100	-3.803268	-2.072856	8.036954
233	5	3	3.269593	5.473771	1.824451
233	5	1	5.430672	3.757832	2.165589
233	5	10	3.523651	5.688204	1.452312
233	5	3	4.388023	5.178244	1.438314
233	5	2	3.185196	5.189675	2.086097
234	1	100	3.672825	5.682426	-6.376444
235	1	100	2.183259	-3.892778	7.785807
236	1	100	6.332389	6.530852	-2.474283
237	1	100	0.872498	-4.749885	8.401978
238	1	100	4.549489	7.304749	-2.315195
239	1	100	5.062812	4.936668	-5.000233
240	5	7	5.932071	0.546338	2.282586
240	5	8	6.002271	1.181907	2.097921
240	5	14	6.036503	1.835445	1.956682
240	5	1	5.871010	2.771167	1.746840
240	5	4	5.617541	0.673988	2.768406
241	1	100	-0.357550	-5.696714	5.039208
242	2	76	6.365312	-0.535851	-0.524652
242	2	24	3.347627	4.907795	-6.049362
243	1	100	0.165002	-1.029126	7.680133
244	1	100	1.967494	4.806429	-0.027454
245	2	54	-0.751525	-4.011890	6.240430
245	2	46	2.469788	5.663021	0.348344
246	2	12	1.465942	-4.069312	6.100470
246	2	88	4.624882	4.475741	-0.742427
247	1	100	2.363247	5.642522	0.200295
248	2	39	3.547597	4.733903	-0.549774
248	2	61	-0.716501	-4.285202	6.346783
249	5	1	3.728114	5.031265	-3.009515
249	5	15	2.632894	5.867502	-3.393098
249	5	3	4.132486	4.360269	-2.529747
249	5	2	2.779140	5.823020	-3.481610
249	5	19	2.514278	5.890219	-3.306977
250	2	31	1.128818	-0.397294	4.982824
250	2	69	0.221964	4.702733	2.720908
251	1	100	-4.528181	-2.997864	5.205285
252	2	17	0.658749	-1.171828	5.955122
252	2	83	3.666825	4.398660	-0.114362
253	2	89	2.057013	2.120356	-0.587272
253	2	11	-0.028691	-2.702405	5.978490
254	1	100	1.541562	4.784159	-6.726920
255	3	53	5.678777	2.195209	1.176959
255	3	14	4.966156	4.910161	-3.550129
255	3	33	-0.315450	-6.361054	7.018353
256	1	100	1.645539	-2.640996	7.607461
257	1	100	-1.166199	-6.620039	8.346873
258	1	100	3.138961	3.344966	4.689878
