1	1	51.040953	80.316137	69.363397	54.552339	27.950263	0.347475	0.957926	0.740367	0.251720	0.897743	4.081269	5.000000	66.901914	52.378818	6.000000	0.017627	4.764096	3.000000	0.015761	11.504356	5.000000	0.033577	0.287542	2.000000	0.011025	3.438375	5.000000	0.074575	41.116697	2.000000	0.024788	5.422124	3.000000	0.168797
2	1	80.388023	68.303653	30.014164	30.731853	56.240997	0.208293	0.401027	0.929391	0.169258	0.653788	3.871881	1.000000	15.437297	13.612791	4.000000	0.785331	2.319963	4.000000	0.031038	9.358390	2.000000	0.028116	5.510493	5.000000	0.027749	13.774865	5.000000	0.041078	29.384577	4.000000	0.013767	2.157611	1.000000	0.018774
3	2	27.763638	92.559131	24.887880	84.982872	35.303736	0.206109	0.587899	0.565130	0.900098	0.320289	8.353420	4.000000	27.663787	1.087462	6.000000	0.018292	10.138742	4.000000	0.019952	6.547639	3.000000	0.035096	0.887336	3.000000	0.016574	11.318138	5.000000	0.011968	11.605623	5.000000	0.010315	11.396469	3.000000	0.077763
4	2	60.719474	92.312154	75.609439	35.063049	13.363338	0.896590	0.566267	0.306487	0.142191	0.498762	8.072828	6.000000	20.411893	39.976195	4.000000	0.083275	10.199949	2.000000	0.036333	1.322951	3.000000	0.048728	11.146107	1.000000	0.019337	1.903867	2.000000	0.120969	8.359242	6.000000	0.035247	3.713967	6.000000	0.037172
5	2	98.692733	88.751015	67.778819	41.831292	10.636168	0.329057	0.710602	0.214874	0.342766	0.944603	14.116589	5.000000	97.623085	49.207232	6.000000	0.249915	4.774447	3.000000	0.011084	11.446286	1.000000	0.061324	5.743509	5.000000	0.021854	11.808414	4.000000	0.015352	22.090238	4.000000	0.043076	0.216025	4.000000	0.197178
6	2	81.960595	69.558208	8.256231	5.724547	23.830293	0.249046	0.708179	0.625471	0.424479	0.215528	6.259825	3.000000	41.651668	11.175584	5.000000	0.027848	12.728046	2.000000	0.043850	3.484972	3.000000	0.019167	1.250666	2.000000	0.069924	3.922380	6.000000	0.065696	32.474524	1.000000	0.025069	13.162580	3.000000	0.014299
7	3	47.535244	84.029952	54.627321	21.804656	55.082529	0.586593	0.847193	0.749021	0.246381	0.389614	13.533964	5.000000	41.034279	53.514772	6.000000	0.011248	5.411414	3.000000	0.016328	5.912182	4.000000	0.010144	0.329687	6.000000	0.019288	13.501879	2.000000	0.021851	43.231551	5.000000	0.028502	11.979571	1.000000	0.030935
8	3	50.288639	72.146072	96.048726	97.941484	82.874319	0.497598	0.465101	0.558095	0.389945	0.182019	11.452086	4.000000	26.777279	63.123650	5.000000	0.020760	5.074171	5.000000	0.011093	2.840013	4.000000	0.011914	14.330632	4.000000	0.012428	13.623690	2.000000	0.015184	26.308547	3.000000	0.010359	5.563591	6.000000	0.119538
9	2	2.586002	15.909860	90.916424	96.146441	34.890941	0.871370	0.529998	0.753241	0.662886	0.511821	3.069700	4.000000	91.438092	40.762888	6.000000	0.012803	7.250695	4.000000	0.011083	13.207865	2.000000	0.225131	5.231881	6.000000	0.010162	2.160909	1.000000	0.072038	6.659388	6.000000	0.024402	5.726579	5.000000	0.010952
10	2	23.795669	72.964857	61.150835	14.165784	79.692312	0.354440	0.667392	0.447848	0.462589	0.806447	3.727873	5.000000	97.208320	44.606565	6.000000	0.017751	10.194324	1.000000	0.024383	4.383702	2.000000	0.023140	9.146347	6.000000	0.079206	5.440646	2.000000	0.010213	22.452195	4.000000	0.012829	11.504319	4.000000	0.026989
