1225	5	1.043881	3.016133	5.493567	3.023883	3.829108	3.641764	6.792611	-1.503897	6.876320	6.901026	-1.158441	6.577993	0.794127	9.448368	1.494683	0.640909	-11.438374	6.577998	6.794313	-6.368548	6.985581	6.901030	4.669951	3.639317	6.785264	-0.900379	6.820913	6.900999	-7.130759	6.577998
1258	5	7.582704	-1.567682	6.303836	3.321266	-5.080964	7.607330	6.068614	3.755046	3.455968	-2.300824	-9.595396	7.607333	7.584396	-4.439892	6.303840	3.321346	0.733642	7.180086	7.584427	-6.725515	6.303840	3.321346	5.637311	2.118168	1.721560	7.822144	-0.265763	-2.887947	-9.596972	7.607333
1359	5	0.818703	11.171147	2.427455	1.221852	-5.505520	6.017118	3.769945	4.550553	2.854614	1.225050	3.289500	0.279252	6.453695	-1.182405	7.113273	6.390397	-4.137221	6.017117	6.629536	-7.627920	7.113926	6.393162	4.696211	0.279244	6.625151	-6.033877	7.113926	6.393162	0.111869	2.167320
1519	5	1.427161	2.998489	6.035202	2.496259	3.697734	1.329513	7.130305	-2.869313	6.964422	2.939506	5.935923	0.227617	1.426927	3.676402	5.257667	0.578567	-8.331521	6.708058	1.426902	9.181544	0.977742	-0.803794	-9.255318	6.708058	7.124390	-2.175644	6.963795	2.939506	-4.372916	6.708053
2012	5	6.733663	0.417894	1.159057	6.863521	-6.284946	9.415401	2.761422	8.842649	0.134948	2.511281	-11.101239	9.415401	6.733690	-2.754375	6.679083	6.863549	-5.748708	9.415401	3.030449	4.037604	0.135014	2.859722	4.000615	2.999308	6.733690	-7.616941	6.698302	6.863549	6.794772	2.998451
2491	5	0.697118	2.390801	-0.509029	6.230388	-6.459136	7.450925	1.189292	-1.491630	5.487829	6.658380	-5.837416	7.450925	7.269281	-9.315118	5.488440	6.660694	6.039749	3.504122	0.697117	8.880893	-0.849208	0.472279	-12.415230	7.450925	7.263510	-4.650941	5.488441	6.660665	-5.837173	7.450925
5122	5	6.914972	-7.841627	6.795846	8.066604	9.690766	1.040759	1.026705	9.970184	1.526513	3.094673	-1.307115	1.050735	1.028119	5.406651	1.533424	3.180295	5.276466	1.040759	1.026705	9.970332	1.526513	3.094673	-7.726858	7.028309	6.914970	-3.296831	6.795846	8.066604	-3.076155	4.400327
5534	5	2.231198	10.941594	-0.375448	2.019164	-8.504100	8.487778	8.429170	-2.981198	4.875210	7.394683	-0.934977	2.983850	2.231207	6.261388	-0.375439	2.678440	3.982889	2.967702	8.426808	-1.885194	4.874003	7.229547	-6.989182	8.487778	8.429289	-7.428302	4.875271	7.550319	5.497772	2.967702
5673	5	2.497694	11.106969	2.795677	2.754016	-6.762521	7.287698	2.497694	6.504703	3.125765	2.754583	5.271987	5.018380	7.107432	-6.631275	6.865668	7.386616	8.016171	5.018350	2.516999	0.353009	6.078182	7.171824	7.854152	5.018350	6.886041	-1.860984	6.654506	7.384283	-3.969156	7.287696
6199	5	6.391041	-7.232941	2.872526	6.566910	5.712725	0.670601	0.178526	0.503378	2.872383	6.531601	-5.492639	6.912455	0.176353	6.861864	-2.743259	0.766284	-9.864341	6.912455	0.176353	5.118086	-2.667878	0.959328	2.526614	2.224491	6.390967	-5.454278	2.872526	6.566909	-5.455019	6.912455
6580	5	1.293405	8.333615	-0.628051	0.461483	-9.980769	8.083146	6.397863	1.809515	0.357251	5.554001	-8.940217	8.083146	7.265919	-9.833590	5.987727	5.607781	6.882425	1.609749	7.265906	-6.425830	5.987727	5.607781	1.403888	7.852285	7.265658	-4.277634	5.987727	5.607781	-3.734830	8.083146
6792	5	-0.274064	9.554186	2.407439	4.322385	-7.596237	6.150050	5.495199	-5.644798	7.680604	6.604861	7.019540	0.249510	-0.274064	7.098408	3.752138	4.322385	2.689648	0.250802	0.752709	3.125631	6.566422	4.485455	-3.990302	6.149208	5.489934	0.837316	7.370203	6.602225	-2.822348	6.128768
7373	5	1.660681	6.889339	-0.674774	-3.454733	-11.351486	7.565425	8.117582	-12.076789	4.617529	2.154390	6.300386	1.540138	8.117011	0.681864	4.616009	-3.149439	-5.416724	7.565425	8.117582	-5.546289	4.617529	2.153713	-5.305523	7.565425	8.117582	-5.620575	4.617529	2.153810	0.779776	6.966927
7504	5	0.649246	9.543039	1.138789	3.030313	-7.664338	6.400136	0.979278	8.848899	1.138789	3.030313	1.114794	4.380936	6.203349	-6.326711	6.488100	7.251834	6.536688	0.836694	5.723364	1.466178	2.351004	3.030313	5.908801	1.074758	4.263896	4.350013	1.138801	3.030313	-6.493496	6.387045
