3	9	0.610032	6.947948	-4.971850	-5.972916	-11.267333	6.477960	5.842537	-12.499061	7.584410	0.153419	5.637360	0.405136	5.813444	-6.039787	7.584409	0.153233	-5.399312	6.477960	5.839059	-8.998742	7.584410	6.623015	-5.399284	6.477960	5.713920	-3.862761	1.172845	6.619236	-5.399866	6.477960	4.429418	0.206720	1.110830	5.829338	-5.554629	6.477960	5.841623	-10.608384	1.172858	6.623018	5.637360	0.405136	5.833285	-7.666632	1.172858	0.153399	5.637357	0.405136	5.842830	-15.437553	7.584410	6.623018	5.637360	0.405136
22	9	7.218392	-3.397066	-1.536187	-0.462106	-2.881228	6.777164	3.305464	3.754647	-7.490241	-6.888388	-7.821486	6.777165	7.291614	-12.891604	-1.536104	5.631775	6.638806	0.234981	-3.183460	9.157760	-8.148935	-6.969472	-7.824720	6.777165	7.290633	-6.528362	-1.536104	-0.462100	6.638806	0.234981	7.291603	-9.775070	-1.536104	5.631775	-2.881228	6.777164	7.291614	-12.771374	4.523186	-0.462100	6.638806	0.234981	7.291614	-19.134593	4.523186	5.631775	6.638806	0.234981	7.291601	-9.654840	4.523186	-0.462100	-2.881228	6.777164
110	9	7.998577	-10.617116	5.309809	2.406072	-1.586290	5.754334	-2.529649	10.460667	-4.314596	-2.687113	-7.392275	5.754415	7.998577	-6.398812	0.408686	2.405797	-1.586370	5.754334	7.998577	-7.927587	0.408686	2.406040	5.867582	1.027546	7.998577	-12.145717	5.309809	2.406073	5.867591	1.027546	7.998577	-12.129320	0.408686	5.865560	-1.586289	5.754334	7.998577	-13.657920	0.408686	5.865560	5.867591	1.027546	7.998577	-17.876048	5.309809	5.865560	5.867591	1.027546	7.998577	-16.347448	5.309809	5.865560	-1.586289	5.754334
297	9	-0.457756	-9.059108	0.431498	9.185401	5.035400	-0.878525	-5.610464	9.662580	-5.005471	1.254231	-9.107425	5.595390	-0.458438	-2.518842	0.431484	9.175975	-4.402263	5.595390	4.623529	-9.382037	6.900657	9.185401	-4.380725	5.595390	-0.457756	-14.911858	6.900657	9.185401	5.035400	-0.878525	-0.457756	-8.371685	6.900657	9.185401	-4.380725	5.595390	4.623529	-15.922210	6.900657	9.185401	5.035400	-0.878525	4.623529	-10.069460	0.431498	9.185401	5.035400	-0.878525	4.623289	-3.529187	0.431498	9.185259	-4.381050	5.595390
328	9	-8.102522	8.568418	2.192681	-3.985714	-11.689925	7.664610	-1.839206	-8.327847	8.699757	0.054016	5.014913	2.235598	-1.839207	-6.854291	8.699757	6.426484	-6.085013	7.664610	-1.839206	-13.285540	8.699757	6.426494	5.016945	2.235598	4.581802	-9.813939	8.699757	6.426494	-6.079938	7.664610	4.581802	-16.245150	8.699757	6.426494	5.017004	2.235598	4.581802	-11.287478	8.699757	0.054017	5.016743	2.235598	-8.102522	8.575140	-3.332842	-3.985714	-11.691696	7.664610	4.580882	-4.841722	8.699757	0.053340	-6.102547	7.664610
332	9	7.608811	-12.674672	-0.860160	6.759620	-2.403467	7.394620	-1.797260	5.500302	-4.367196	-4.617165	-5.038192	7.492728	1.008300	-16.299296	5.607505	6.759620	3.966665	4.627623	7.608811	-16.154782	-0.860160	6.759620	3.966665	4.627623	1.008300	-10.604633	-0.860161	6.759620	3.966665	4.627623	1.008293	-7.124520	-0.860278	6.759619	-2.403467	7.394620	7.608811	-21.849446	5.607505	6.759620	3.966665	4.627623	1.008300	-12.819186	5.607505	6.759620	-2.403467	7.394620	7.608811	-18.369336	5.607505	6.759620	-2.403467	7.394620
363	9	5.492996	-16.795379	7.285946	8.649510	-4.295461	6.599646	-0.215297	-5.772591	1.611093	8.621322	-4.295461	6.599646	-0.215297	-12.308719	7.285946	8.649217	-4.295461	6.599646	-0.215297	-11.150610	1.611093	8.648839	7.482200	3.072021	-6.394237	6.232090	-3.298679	-2.471436	-8.965952	6.599646	5.492996	-10.259254	1.611093	8.648254	-4.295461	6.599646	-0.215297	-17.686735	7.285946	8.649517	7.482200	3.072021	5.492996	-15.637270	1.611093	8.649493	7.482200	3.072021	5.492996	-22.173395	7.285946	8.649524	7.482200	3.072021
409	9	-6.126757	8.404312	-4.185070	-5.304983	-7.683466	7.032185	5.396770	-9.092784	7.327914	1.282460	-1.304266	7.032089	-0.432542	-9.636912	7.327916	1.282460	6.594061	0.765547	5.397738	-15.640658	7.327917	1.282460	6.594061	0.765547	-0.449972	-4.873181	7.326815	5.314672	-1.304267	7.032089	-0.432066	-11.422863	7.327917	5.314682	6.594061	0.765547	-0.493502	-3.083175	7.314800	1.282049	-1.304306	7.032089	5.397465	-10.878686	7.327917	5.314682	-1.304266	7.032089	5.397746	-17.426560	7.327917	5.314682	6.594061	0.765547
454	9	5.872823	-11.604950	8.849209	0.838693	-5.285850	7.012418	-2.895333	8.622965	2.479573	-4.961821	-10.880541	7.026633	2.625500	-15.545228	8.849651	7.415422	4.606171	3.927224	2.625496	-9.039679	8.846885	7.415422	-5.285875	7.012418	5.872823	-14.358873	8.849612	7.415422	-5.285850	7.012418	2.625303	-6.283618	8.830896	0.838693	-5.293412	7.012494	5.872823	-18.110210	8.849677	0.838693	4.606171	3.927224	2.625500	-12.791334	8.849474	0.838693	4.606171	3.927224	5.872823	-20.864083	8.849681	7.415422	4.606171	3.927224
480	9	-4.193240	10.112889	-2.989920	-1.007272	-9.996704	7.925866	1.278717	-3.820920	7.891175	6.695193	-5.569609	7.917038	6.175537	-9.395540	7.891175	6.695198	-5.541740	7.916858	6.178839	-15.151434	7.891175	6.695198	6.428339	3.810879	-3.642946	5.923546	-2.989899	5.158863	-9.994706	7.925865	6.177793	-10.998562	7.891175	0.530217	6.428338	3.810880	1.427859	-9.577053	7.891175	6.695198	6.428330	3.810885	1.378872	-5.424017	7.891175	0.530217	6.425252	3.812684	6.120160	-5.240955	7.891175	0.530217	-5.545657	7.916884
