169	11	-0.018662	-14.740089	7.644393	7.424533	6.000862	-1.218781	-6.281818	8.308741	-3.061570	-5.367583	-8.350655	5.259213	6.402728	-15.283458	7.644393	7.424533	0.787506	-0.895825	6.402728	-15.679996	7.644393	0.909839	6.000870	-1.218781	6.402728	-15.029677	7.644393	7.424533	-3.584701	5.259082	-0.018665	-8.474079	7.644393	7.424533	-3.585925	5.259083	6.402727	-9.774007	7.644393	0.909839	0.786264	-0.894581	6.402728	-21.113027	7.644393	7.424533	6.000878	-1.218781	-0.018664	-8.758439	7.644393	7.424533	0.784977	-0.893287	-0.018663	-9.193911	7.644393	0.909839	6.000127	-1.218781	6.402727	-9.505303	7.644393	0.909839	-3.585294	5.259083
479	11	-3.480424	9.763721	-4.738734	-5.781530	-10.131253	7.513447	3.176413	6.303165	-4.738733	-5.781528	-10.131246	7.513447	7.573992	-11.928794	5.928056	0.842020	4.095316	2.042482	7.572357	-8.379411	0.569904	7.227699	4.095316	2.042482	-2.834605	7.047775	-4.738734	-5.781530	2.044963	2.089829	7.572704	-8.691626	5.928056	7.227699	-2.101365	7.513387	5.315302	3.331857	-4.734460	-5.772830	2.072017	2.084866	7.562116	-5.623591	0.569904	0.842018	4.095316	2.042482	7.574122	-14.684517	5.928056	7.227699	4.095316	2.042482	7.112026	-0.116049	-0.340938	-0.348605	4.082661	2.042483	7.564438	-5.934297	5.928056	0.842019	-8.021077	7.513447
596	11	-5.777390	9.687928	-3.012786	-5.406052	-7.070306	5.370076	0.340022	-11.974993	7.081247	6.279332	6.634566	-1.246646	0.340022	-7.231012	7.081247	-0.301777	6.634566	-1.246646	0.340022	-5.654322	7.081247	6.279332	-1.107137	5.369732	0.340019	-1.404450	0.774888	-0.957948	6.634560	-1.246646	6.814762	-9.259046	0.937755	6.279332	6.634566	-1.246646	6.814762	-8.425087	7.081247	6.279332	-1.107137	5.369732	6.814762	-4.515062	0.937754	-0.301779	6.634566	-1.246646	6.814762	-2.938295	0.937437	6.277898	-1.107137	5.369732	6.814762	-14.745759	7.081247	6.279332	6.634566	-1.246646	6.814762	-10.001778	7.081247	-0.301777	6.634566	-1.246646
