49	7	-5.805910	8.755577	-6.150735	-7.461524	-4.771498	6.657095	5.848316	-16.495362	5.180014	4.465562	6.366685	1.361436	0.335764	-10.694495	5.180014	4.465562	6.366301	1.361436	5.848305	-10.508756	5.180014	4.465562	1.253045	1.361436	0.330006	-5.951712	5.180014	-1.070143	6.356270	6.657052	5.840921	-5.770055	5.180014	-1.070143	1.241116	6.657052	5.848314	-11.757018	5.180014	-1.070143	6.366505	6.657052
154	7	-0.493228	-7.395560	-0.498314	6.416833	6.120670	2.031435	-5.944239	8.308988	-1.259193	-3.346482	-2.026012	6.793308	-0.493293	-4.462925	-0.498314	0.036760	6.120670	6.783067	-0.493228	-11.737068	5.329506	6.416833	6.120670	2.031435	5.249805	-12.745744	-0.498314	6.416833	6.120670	2.031435	-0.493228	-8.804435	5.329506	0.036768	6.120670	6.783067	5.249805	-9.813111	-0.498314	0.036768	6.120670	6.783067
205	7	6.608022	-13.745067	3.618090	6.596297	6.012414	4.002343	-4.149316	10.136316	-7.696816	-4.476700	-0.187863	7.361743	6.602333	-7.291667	3.615244	6.596297	1.925096	4.002343	-4.023893	7.834233	-6.826947	-4.476694	3.845318	7.361743	-0.195364	-1.762961	3.490964	6.596220	1.520573	4.002343	0.045233	-8.397313	3.616785	6.596297	6.012371	4.002343	-0.358774	-0.923911	-1.309229	6.595503	1.068651	4.002343
221	7	6.456714	-10.472576	1.682874	6.471055	7.315749	0.981404	-2.014145	9.255611	-4.558158	-5.688402	-3.717446	7.420939	-2.014145	8.088909	-4.545788	0.577823	-3.712720	1.212384	0.119547	-11.198710	5.389583	6.471055	7.315749	0.981404	0.119531	-1.677987	1.669792	6.470948	7.282330	0.981404	6.456714	-16.411134	5.389583	6.471055	7.315749	0.981404	0.119547	-5.244496	1.682780	6.471055	7.315508	0.981404
251	7	-5.164628	8.961116	-6.271542	-4.464548	-1.750021	5.530518	5.834003	-6.387960	0.218090	0.534865	6.999913	5.530489	-0.931784	-0.321056	0.217471	0.061395	6.994708	5.530512	-0.273156	-4.533711	5.489207	0.512605	6.999912	5.530491	5.848064	-12.387550	0.218090	5.981644	6.999913	-0.407742	5.847499	-10.572699	5.489207	0.542998	6.999913	5.530488	-0.237578	-6.349023	0.218090	5.972707	6.999913	-0.406890
262	7	-2.730576	10.455383	-2.302317	-2.260185	-7.928087	6.148185	6.419804	-7.175735	8.284119	7.196786	-1.644323	3.411144	-2.328509	6.657744	3.991474	-2.259477	-7.928087	6.148184	0.237664	1.809682	3.992495	6.081052	-7.092115	3.579541	1.719061	-5.004839	8.283877	7.196785	-1.644323	3.411144	1.744383	-9.332899	8.284120	7.196786	4.825079	3.411144	6.425156	-11.503075	8.284120	7.196786	4.825079	3.411144
290	7	0.859794	10.256779	-4.783226	-4.607700	1.807999	7.667916	7.003854	-4.122310	-1.169078	7.976558	8.033915	1.195591	-3.981077	10.395523	-4.783226	-4.607700	1.807985	7.667916	0.859794	10.257156	-4.783226	-4.607700	-3.152700	7.667916	7.003784	-4.060224	4.661867	2.001589	8.033523	7.073485	-3.981077	10.395900	-4.783226	-4.607700	-3.152713	7.667916	7.004632	-9.032158	4.662138	7.976558	8.038277	1.195591
296	7	1.331905	10.816024	-3.939933	-3.910763	-7.994668	4.173462	8.342512	-0.072627	-0.760176	4.245142	-2.103432	-1.915654	8.485255	-0.848844	-0.628443	4.756739	3.551644	-2.222212	8.714301	-9.552863	5.447881	6.209635	3.555689	-2.405328	8.701546	-5.069084	-0.550955	6.082017	-2.061167	-2.402286	8.713903	-8.817976	5.447881	6.205486	-2.061167	-2.405241	8.707141	-5.855408	-0.550798	6.136702	3.555689	-2.403688
370	7	1.666104	9.507489	2.685188	-3.442398	-8.025256	6.766961	7.221124	-4.253299	6.377604	2.518405	-1.872039	6.753619	5.146717	3.405512	-3.508047	0.538066	-5.106001	6.766947	7.242153	-8.038684	6.377605	7.717508	-1.807953	2.746194	7.242949	-8.982962	6.377605	2.540032	4.069682	6.752587	1.614875	9.963252	-3.578779	-3.559277	-8.067492	6.766961	7.243741	-12.618528	6.377605	7.719041	4.072248	2.746194
495	7	0.178486	-4.995350	-0.681907	5.994041	7.246241	2.353734	-5.957484	11.441891	-5.787819	-4.171666	-1.046335	7.083769	6.584746	-5.461495	-0.675191	1.767418	7.251145	7.054152	6.935531	-10.009195	-0.672640	5.994077	7.263538	2.353732	6.952082	-13.746911	5.889505	5.994077	7.264053	2.353732	0.710944	-8.736507	5.889505	5.994077	7.262750	2.353732	6.922271	-9.202650	5.889505	1.767429	7.263121	7.054151
549	7	5.308441	-7.399800	0.414411	-1.008312	6.974981	7.028683	-5.445069	8.601069	-6.066286	-6.368177	-2.817919	7.028683	-0.812990	-1.352925	0.405602	-1.237875	6.763052	7.028683	-0.808490	-7.579315	6.307233	-1.007864	6.974981	7.028683	5.308441	-13.549501	6.307233	-1.004527	6.974981	7.028683	5.308441	-17.089322	6.307233	5.136390	6.974981	1.168383	-0.808493	-4.956254	0.414411	5.104812	6.974980	1.207003
648	7	0.389112	-5.220368	6.686827	5.178661	5.161975	2.916652	-5.756076	9.876888	-4.137054	-6.416897	-7.095601	6.750091	0.382970	-3.256774	6.684442	5.173180	-1.303017	2.920358	6.083682	-9.543095	6.686994	5.179047	-1.303013	2.916391	6.083679	-6.974110	6.686980	0.182820	-1.303013	6.109048	6.083681	-8.935190	6.686994	0.182859	5.161975	6.109034	6.083682	-11.504157	6.686995	5.179047	5.161975	2.916391
765	7	-4.998028	10.515943	-6.066049	-4.567018	-5.412657	6.526572	0.868926	-7.688588	6.289243	6.626738	5.168358	1.526682	6.477669	-9.088043	6.289243	6.626738	-0.438331	1.526682	6.477301	-5.067492	6.289242	1.245654	5.168351	6.452151	0.868690	-5.347616	6.289242	6.626737	-0.438334	1.526683	6.477669	-11.428935	6.289243	6.626738	5.168358	1.526682	6.426202	-2.684203	6.288914	1.245430	-0.443679	6.452174
