50	9	-4.519121	10.139568	-4.161304	-3.665530	-5.690199	7.600239	6.684794	-13.871038	8.198509	6.656774	-1.045069	3.817326	0.955621	-9.701195	8.198509	2.650431	-1.045716	6.632453	6.684794	-9.891359	8.198509	2.650431	-1.045631	6.632453	0.955621	-13.680874	8.198509	6.656774	-1.045075	3.817326	0.955621	-18.394556	8.198509	6.656774	5.111908	3.817326	6.684794	-18.584720	8.198509	6.656774	5.111908	3.817326	0.955621	-14.414851	8.198509	2.650431	5.111877	6.632453	6.684794	-14.605018	8.198509	2.650431	5.111881	6.632453
79	9	0.594017	-6.163877	6.474344	7.203422	1.356865	1.953729	-5.520834	9.860408	-1.107103	-4.363367	-3.657622	8.287529	6.206616	-16.454079	6.474344	7.213751	5.444662	1.953670	6.206616	-7.721180	6.474344	0.740437	1.356899	8.286240	0.593980	-2.418026	6.474344	0.611373	1.273460	8.286628	0.594017	-11.166455	6.474344	7.213435	5.444662	1.953671	6.206616	-11.451514	6.474344	7.213493	1.356900	1.953671	0.594017	-7.436026	6.474344	0.739669	5.444660	8.286243	6.206616	-12.724146	6.474344	0.743850	5.444662	8.286228
208	9	0.356578	-10.233894	1.194230	6.355069	7.220484	0.988199	6.200716	-16.037578	1.194230	6.355069	7.220484	0.988199	6.200716	-17.584108	6.688413	6.355069	7.220484	0.988199	-6.273905	6.140987	-4.770877	-3.749410	-3.507148	6.588082	0.356578	-11.801994	6.688413	6.355069	7.220484	0.988199	-6.273905	5.936294	-4.770877	-3.748816	2.988172	6.588082	6.200716	-9.383159	1.194230	1.039685	7.220484	6.501095	6.200716	-10.968654	6.688413	1.039685	7.220484	6.501095	0.356576	-3.350723	6.688413	1.039557	7.220473	6.501140
270	9	6.897443	-6.428666	1.244156	6.351216	0.150168	2.029197	-1.918317	6.993413	-5.364047	-5.365720	-5.980862	8.469200	6.897443	-8.467627	1.244156	6.351216	6.244665	2.029197	1.084403	-2.647961	1.241550	6.349486	6.238434	2.029212	1.084404	-7.024520	6.718351	6.351216	0.150187	2.029197	1.084404	-9.019707	6.718351	6.351216	6.244666	2.029197	6.897443	-11.552381	6.718351	6.351216	0.150201	2.029197	6.897443	-7.387973	6.718351	1.197173	0.150193	8.432194	6.897443	-3.400804	1.243832	1.196958	6.242468	8.432216
479	9	-4.128998	7.622805	-6.843755	-5.423594	-9.236675	7.026075	1.958698	-14.386322	4.650689	5.741177	-3.794151	0.905414	7.818310	-10.453101	-0.434564	5.734150	-3.794151	0.905619	7.818310	-3.837400	-0.434564	0.334590	-3.796119	7.021901	1.958698	-3.140512	-0.434564	0.061871	-3.799316	7.024114	7.818310	-15.081849	4.650689	5.741366	-3.794151	0.905409	1.958698	-9.757507	-0.434564	5.729510	-3.794152	0.905756	7.818310	-8.466566	4.650689	0.903371	-3.794154	7.005986	1.958698	-7.771034	4.650689	0.885089	-3.794160	7.006973
485	9	6.721358	-12.170389	6.052397	1.113299	7.077291	7.810321	-5.528927	10.484056	-4.171564	-5.216803	-2.870909	7.900498	0.151939	-12.997403	6.052397	7.317666	7.077332	2.669685	0.147840	-7.325643	6.052168	7.317635	0.547227	2.669692	6.714261	-6.496099	6.051672	1.113201	0.544990	7.810333	6.721386	-12.488811	6.052397	7.317666	0.550033	2.669685	0.146817	-7.009416	6.052041	1.113250	7.074039	7.810326	-3.077376	4.438228	-4.131782	-4.837455	4.715776	7.900488	6.721498	-18.157780	6.052397	7.317666	7.077384	2.669685
617	9	1.892263	-19.354170	6.897380	6.382081	6.331025	1.894323	6.793082	-17.285325	6.897380	0.427920	6.331025	7.606221	1.892263	-12.775752	0.590146	6.382081	6.331025	1.894323	1.892263	-12.832590	6.897380	0.427920	6.331025	7.606221	6.793082	-10.706908	0.590146	0.427920	6.331024	7.606221	1.892263	-6.254173	0.590146	0.427920	6.330321	7.606221	6.793082	-23.806905	6.897380	6.382081	6.331025	1.894323	6.793082	-17.228488	0.590146	6.382081	6.331025	1.894323	-3.081935	4.514830	-0.966534	-5.258006	-2.175553	7.606225
620	9	7.922748	-8.931188	7.380462	6.978914	0.395591	1.138649	-2.311890	8.793783	-5.034446	-4.428054	-5.344917	7.769620	7.803088	-2.051554	0.730260	1.742707	-0.082939	7.656891	7.906371	-3.512426	0.861644	6.978914	0.322139	1.138649	7.922757	-14.915255	7.380462	6.978914	7.024709	1.138649	7.922727	-8.061926	0.864090	1.742720	7.024571	7.656886	7.922753	-9.496650	0.864090	6.978914	7.024690	1.138649	7.922757	-13.480530	7.380462	1.742720	7.024709	7.656886	7.922691	-7.496463	7.380462	1.742720	0.395331	7.656886
662	9	5.920217	-8.501940	6.206566	5.944288	-0.183626	1.479608	-3.685353	9.947635	-3.684378	-3.451946	-4.928552	6.275943	5.920233	-11.143088	0.497126	5.945310	5.459531	1.478957	5.919569	-5.864028	0.496991	5.937947	-0.192628	1.483660	5.918363	-5.117451	6.206188	1.042692	-0.199854	6.151175	5.920187	-7.777898	0.497117	1.055821	5.456928	6.148982	5.920233	-10.414857	6.206569	1.057908	5.459347	6.148630	5.839067	-2.376010	0.480204	0.958214	-0.297659	6.164444	5.920234	-13.777846	6.206569	5.945474	5.459766	1.478853
705	9	-1.987707	-3.029617	0.369242	6.870966	-0.742729	1.018908	-1.981267	-8.521555	6.033115	6.870967	-0.232470	1.018908	-1.981267	-6.836731	0.954943	6.870967	6.082573	1.018908	-5.940784	8.719192	-4.720300	-2.711314	-6.669983	7.408700	4.545860	-12.832640	0.954945	6.870967	6.126079	1.018908	4.545860	-14.517312	6.033115	6.870967	-0.218544	1.018908	4.545860	-18.323829	6.033115	6.870967	6.126766	1.018908	-1.981267	-12.328069	6.033115	6.870967	6.125784	1.018908	4.545860	-9.026125	0.954945	6.870967	-0.228310	1.018908
837	9	-0.857179	-11.831071	7.462427	5.392960	7.822587	4.005325	-5.296317	9.464062	-4.073984	-4.747834	-4.675723	9.219764	5.648207	-14.712044	7.462427	-0.154128	7.822587	9.217825	5.648207	-10.992629	7.462427	5.392960	1.326551	4.005325	-0.857199	-5.599486	7.462426	5.392958	1.326401	4.005325	5.648207	-8.486487	7.462427	-0.154128	1.326549	9.217825	5.648207	-17.218077	7.462427	5.392960	7.822587	4.005325	-0.857179	-9.325004	7.462427	-0.154128	7.822586	9.217825	-0.863432	-2.843170	7.460807	-0.154682	1.319756	9.217828
