1	2	39.726084	721.828071	31.653928	77.580734	63.300302	10.959501	0.654438	0.198066	0.797673	0.123311	0.689295	0.592078	1.331241	6.000000	0.025323	9.189896	2.000000	71.468114	1.930214	5.000000	0.010994	15.817011	3.000000	0.010055	13.509630	1.000000	0.019095	12.410416	2.000000	0.010433	0.984781	2.000000	49.522537	0.494082	6.000000	0.011584	0.870454	1.000000	77.899923	1.515744	1.000000	0.041298	38.518388	5.000000	0.014280	3.065271	3.000000	0.017041	7.643394	1.000000	62.701986	5.210327	4.000000	0.012679
2	5	31.913490	142.360030	46.648441	69.760882	34.078235	31.695881	0.831937	0.233554	0.115867	0.952297	0.857105	0.273839	2.211866	6.000000	0.015351	17.221183	5.000000	85.293297	18.416535	2.000000	0.012682	5.897851	2.000000	0.093074	5.378313	1.000000	0.023182	3.460640	4.000000	0.012142	1.086814	4.000000	15.273703	1.094490	3.000000	0.011099	7.123651	3.000000	41.246889	2.478410	6.000000	0.122491	54.070655	4.000000	0.047385	0.693592	3.000000	0.050179	5.221743	5.000000	72.802072	2.410899	3.000000	0.250786
3	2	24.992264	757.791079	8.991586	3.146387	15.912207	88.176046	0.625540	0.560887	0.447410	0.381013	0.391693	0.575253	1.085317	6.000000	0.012572	2.753874	3.000000	43.936647	17.445157	2.000000	0.017897	1.247697	6.000000	0.050897	8.878326	6.000000	0.016946	6.425221	5.000000	0.025683	1.695830	1.000000	67.225587	1.272232	2.000000	0.021936	7.873008	1.000000	49.442451	3.140229	1.000000	0.023145	41.585637	6.000000	0.010793	1.067516	5.000000	0.075758	8.435699	4.000000	17.705137	2.141933	1.000000	0.012045
4	3	25.597717	704.020321	5.284826	55.134059	63.771132	78.215867	0.171242	0.642234	0.941631	0.285459	0.431498	0.316715	2.516553	2.000000	0.107965	18.291027	6.000000	78.103537	15.324310	5.000000	0.013647	4.940151	2.000000	0.014616	3.757622	5.000000	0.011046	9.007984	4.000000	0.059509	1.633863	3.000000	74.339489	2.422975	3.000000	0.039747	19.030218	5.000000	54.471489	2.094132	2.000000	0.013239	58.765415	4.000000	0.011245	0.723708	3.000000	0.011701	16.517732	2.000000	70.483827	2.169885	3.000000	0.042122
5	5	61.346208	360.274483	60.024555	63.625122	73.416237	28.209229	0.333129	0.665849	0.586856	0.976886	0.749009	0.458096	0.161423	3.000000	0.012348	13.452090	3.000000	75.889317	8.283626	1.000000	0.375070	0.380304	4.000000	0.013372	5.492694	6.000000	0.143120	2.346228	2.000000	0.577890	0.224706	1.000000	98.769276	2.057895	1.000000	0.016087	4.548139	1.000000	33.877081	0.972984	4.000000	0.026740	25.211780	6.000000	0.033375	0.960867	3.000000	0.011271	8.824320	3.000000	78.905132	7.955697	2.000000	0.029068
6	2	62.013288	657.006264	79.587934	18.243198	77.856827	83.475895	0.747863	0.760633	0.122195	0.884083	0.562170	0.472226	1.892165	5.000000	0.015113	0.945340	1.000000	65.979199	9.636836	3.000000	0.039625	9.555542	3.000000	0.037439	2.326297	6.000000	0.015639	9.846442	1.000000	0.013954	1.947846	3.000000	66.679663	2.521220	6.000000	0.011912	16.365728	6.000000	14.930592	3.315471	4.000000	0.010826	56.579917	4.000000	0.366910	3.084684	2.000000	0.013567	6.662157	2.000000	58.198755	4.576401	3.000000	0.018110
7	1	75.948023	777.723338	50.883596	24.043830	17.758857	59.880837	0.605175	0.159569	0.291482	0.948934	0.985373	0.315070	1.394721	5.000000	0.014827	1.940798	5.000000	70.274312	7.391724	5.000000	0.212234	18.588698	6.000000	0.063156	5.563756	1.000000	0.015619	16.138085	3.000000	0.060037	2.116958	1.000000	42.432962	2.731566	4.000000	0.010849	17.385752	6.000000	56.416302	1.142874	5.000000	0.010244	25.741366	4.000000	0.031789	1.594128	5.000000	0.115215	13.925894	3.000000	49.073821	9.658794	2.000000	0.032076
8	3	93.457378	37.271529	97.995582	18.776673	22.322000	80.685934	0.966982	0.389348	0.275979	0.790072	0.533922	0.861357	2.863274	1.000000	0.040189	2.337419	6.000000	31.845236	8.120407	3.000000	0.052579	11.876664	3.000000	0.011149	7.536605	2.000000	0.051598	15.614157	4.000000	0.013528	1.895121	4.000000	5.623620	1.246127	4.000000	0.017925	8.276235	2.000000	19.921111	2.988220	6.000000	0.032015	54.877857	2.000000	0.023900	3.312563	2.000000	0.012145	1.192026	4.000000	73.886929	7.334902	3.000000	0.012609
9	4	9.951721	303.794357	23.477789	38.429324	73.462405	91.878124	0.356635	0.990005	0.946762	0.160638	0.213766	0.730955	3.107712	3.000000	0.010485	12.695640	3.000000	84.359222	15.697701	1.000000	0.019228	9.360372	6.000000	0.012815	13.628019	3.000000	0.051049	18.301243	6.000000	0.013906	1.282864	6.000000	31.974955	0.333494	2.000000	0.011018	15.434030	2.000000	75.461747	0.456926	2.000000	0.014667	49.458421	6.000000	0.039360	0.902446	1.000000	0.010153	13.526917	4.000000	87.606022	9.925789	6.000000	0.036981
10	2	4.287577	741.922299	2.965328	21.509462	17.757683	31.283455	0.653070	0.104301	0.182852	0.139473	0.178758	0.627412	1.046861	3.000000	0.012540	9.527125	3.000000	97.694653	13.350450	1.000000	0.014314	4.115681	3.000000	0.015290	8.044856	4.000000	0.010463	11.716284	5.000000	0.050762	3.432751	4.000000	3.313425	0.247285	3.000000	0.031499	5.210618	2.000000	92.862706	3.245201	2.000000	0.012478	22.824177	3.000000	0.012023	0.655256	6.000000	0.010981	2.153498	3.000000	50.815887	0.228937	6.000000	0.020981
