1	1	21.894300	998.080859	51.880103	92.371401	78.652135	0.582732	0.770072	0.105414	0.648252	0.255649	151.245094	2.000000	0.099601	108.756317	4.000000	0.013027	32.277893	1.000000	0.026902	37.592798	1.000000	0.021529	2.911892	4.000000	46.695308	1.884628	6.000000	0.037305	26.269480	1.000000	22.442065
2	3	7.970268	99.489658	57.735279	70.223285	55.662280	0.951796	0.211801	0.100735	0.980081	0.296384	37.353835	1.000000	0.024705	129.036882	6.000000	0.022477	29.644711	5.000000	0.012559	53.050078	4.000000	0.121817	3.120395	3.000000	62.494683	0.414297	6.000000	0.012756	18.129050	6.000000	81.448090
3	2	22.237426	756.404408	79.540670	48.197473	56.402985	0.247938	0.474943	0.837525	0.635791	0.618723	84.278622	2.000000	0.019143	42.499635	2.000000	0.039590	39.722470	4.000000	0.019941	41.462620	1.000000	0.010455	2.904308	6.000000	29.298051	2.030070	5.000000	0.023436	2.916245	6.000000	37.846376
4	1	33.278818	90.612972	85.499642	60.157780	67.839474	0.861898	0.499704	0.336653	0.887925	0.712730	164.935467	3.000000	0.064806	39.885292	2.000000	0.012234	36.712480	3.000000	0.010524	43.582526	5.000000	0.011536	2.978303	2.000000	21.796889	3.528133	3.000000	0.025650	6.010051	1.000000	59.359352
5	2	75.869087	371.093911	23.720593	28.056881	41.081901	0.861191	0.386833	0.662365	0.609808	0.810067	28.574394	3.000000	0.013821	137.984409	4.000000	0.022708	40.711729	5.000000	0.011451	72.020948	5.000000	0.030521	1.085560	2.000000	80.226400	2.263492	4.000000	0.022188	23.221599	5.000000	75.178433
6	3	93.631604	107.292167	48.300633	13.624917	68.709708	0.920750	0.213472	0.887217	0.898164	0.631633	95.585752	2.000000	0.017843	21.075739	3.000000	0.022628	50.357005	5.000000	0.017854	0.895320	2.000000	0.125399	2.207329	3.000000	36.519086	0.379304	6.000000	0.028321	11.915295	5.000000	78.024689
7	2	33.450703	441.671510	4.351217	25.344894	27.485250	0.496908	0.333962	0.958507	0.807292	0.149282	42.783957	6.000000	0.037060	8.834779	6.000000	0.024648	49.779910	3.000000	0.103169	46.568379	4.000000	0.020371	1.281311	4.000000	85.823350	1.836313	1.000000	0.012722	7.173367	2.000000	91.946992
8	2	75.878294	538.570436	62.095736	26.219702	61.087032	0.266457	0.854248	0.810239	0.328388	0.990305	175.829500	6.000000	0.011785	70.157581	1.000000	0.010056	12.429102	1.000000	0.017015	65.080213	4.000000	0.017594	1.870617	3.000000	34.252634	1.579577	6.000000	0.010970	70.738377	1.000000	28.573447
9	2	32.094705	555.454622	61.878501	61.859526	36.834912	0.284217	0.824188	0.654548	0.365720	0.126029	57.585566	3.000000	0.033125	181.662042	6.000000	0.011628	46.079132	4.000000	0.010393	39.303042	6.000000	0.114374	1.303781	3.000000	38.261663	2.503728	2.000000	0.013923	27.903202	1.000000	2.544109
10	2	55.910332	934.713100	95.716526	90.166171	70.673630	0.793104	0.715259	0.872713	0.961296	0.801538	165.485057	1.000000	0.015429	46.415160	2.000000	0.108906	29.971786	2.000000	0.025801	34.362106	2.000000	0.035464	1.709425	4.000000	70.474522	2.185659	6.000000	0.020253	4.943672	1.000000	34.535489
11	2	36.424338	932.532131	24.505321	28.306142	83.974036	0.299741	0.450170	0.122366	0.972893	0.282201	29.398648	3.000000	0.023005	22.322213	6.000000	0.012662	14.806922	1.000000	0.013894	62.693070	4.000000	0.010497	3.477124	5.000000	33.433713	2.025878	5.000000	0.230469	72.427733	4.000000	53.973650
12	3	4.699585	748.484283	81.134266	69.982524	64.131255	0.772012	0.341889	0.510010	0.579039	0.686079	37.571021	6.000000	0.056488	153.252774	2.000000	0.019658	14.903233	1.000000	0.011673	40.615287	5.000000	0.053722	2.344384	4.000000	79.912003	1.448116	6.000000	0.222688	46.078506	2.000000	95.626977
13	2	8.337118	34.840678	8.771907	79.460232	8.438038	0.456623	0.356911	0.388993	0.256094	0.670734	37.055946	1.000000	0.034492	54.063123	6.000000	0.178629	35.117322	5.000000	0.025355	27.132228	2.000000	0.015189	2.550166	2.000000	53.268415	2.602153	2.000000	0.036383	5.935169	3.000000	2.505578
14	2	99.880269	871.378828	58.410674	76.221793	87.509151	0.209706	0.793450	0.617275	0.417016	0.732743	153.034786	5.000000	0.015637	4.099819	1.000000	0.011821	22.059647	5.000000	0.018596	56.150821	1.000000	0.030301	3.211000	3.000000	89.985221	1.407931	5.000000	0.096192	20.587661	4.000000	95.707612
15	3	49.503068	996.773751	45.616462	79.702042	26.412674	0.588615	0.831542	0.596588	0.406102	0.279994	151.011373	1.000000	0.014007	60.605851	5.000000	0.029274	3.444052	6.000000	0.025961	24.147061	2.000000	0.020219	0.317459	3.000000	65.730448	0.669881	3.000000	0.160898	39.629644	2.000000	76.503125
16	2	63.177909	259.053504	53.654092	35.559927	25.472832	0.749924	0.789450	0.978277	0.720334	0.567444	93.261086	1.000000	0.019787	142.799993	1.000000	0.010992	13.073348	4.000000	0.026927	65.009322	2.000000	0.011448	2.256568	3.000000	6.488933	0.541209	5.000000	0.020376	13.444108	5.000000	39.570527
17	4	25.185933	351.820282	4.385682	97.103709	76.554498	0.485688	0.439868	0.687483	0.340189	0.461734	145.063156	6.000000	0.012940	102.472827	4.000000	0.024153	20.927755	6.000000	0.016445	13.025322	2.000000	0.012850	2.042396	3.000000	62.707505	0.959533	6.000000	0.014482	19.749948	4.000000	79.704013
18	1	67.512777	451.676580	64.879232	88.655286	65.757583	0.903615	0.236823	0.760656	0.739351	0.721191	132.323975	6.000000	0.010740	28.985488	4.000000	0.025518	14.545810	1.000000	0.020124	14.841413	1.000000	0.010895	2.734305	4.000000	57.414931	0.083876	3.000000	0.021419	61.576958	2.000000	27.390355
19	4	42.106233	687.379770	43.155257	44.595540	88.800203	0.406988	0.704812	0.346678	0.504135	0.608264	58.058862	1.000000	0.081588	96.991407	5.000000	0.015935	21.308125	2.000000	0.012317	64.296075	1.000000	0.015756	0.590860	4.000000	50.462216	0.666550	6.000000	0.198982	51.535879	3.000000	97.905125
20	2	35.741768	665.205426	49.160855	88.253650	99.591965	0.338184	0.316954	0.980427	0.240314	0.500786	158.281791	1.000000	0.020271	66.889963	2.000000	0.019626	46.539247	1.000000	0.096376	6.584481	5.000000	0.028028	0.874963	5.000000	63.631782	0.822378	2.000000	0.145316	1.319220	1.000000	62.797297
