1	1	9.270189	593.314420	32.721192	29.968925	3.406483	0.794921	0.900396	0.452346	0.954029	0.190899	1.958442	3.000000	0.012020	9.350888	4.000000	24.885920	15.225480	3.000000	0.014732	7.815313	3.000000	0.024122	37.441599	2.000000	0.010443	3.391379	4.000000	0.050747	1.179222	3.000000	23.097192	1.299380	5.000000	0.014548	4.600301	6.000000	18.830178	0.328352	3.000000	0.049558	3.325448	2.000000	0.012611	15.071723	3.000000	49.063956
2	3	11.837106	728.179304	60.537590	47.521217	97.202434	0.458532	0.536511	0.771489	0.438254	0.635330	0.539362	6.000000	0.012597	12.619175	6.000000	4.240894	2.007933	2.000000	0.038992	3.252473	6.000000	0.013734	22.035141	5.000000	0.014252	8.438439	6.000000	0.016265	1.412003	5.000000	69.605432	3.020069	4.000000	0.032996	3.920695	4.000000	4.797366	1.487712	3.000000	0.012514	2.348632	6.000000	0.016478	2.872132	2.000000	8.810300
3	5	65.957670	944.263168	90.475599	64.820516	71.926934	0.276630	0.354200	0.841321	0.451458	0.524840	1.677701	3.000000	0.071000	2.658671	4.000000	65.035521	7.219046	4.000000	0.016629	6.877700	6.000000	0.012146	7.385571	1.000000	0.090577	5.251961	1.000000	0.014800	0.087991	3.000000	96.222343	1.388442	3.000000	0.011572	12.862980	6.000000	73.010185	0.495824	5.000000	0.017663	1.055304	2.000000	0.010678	13.020239	6.000000	62.293211
4	3	92.150665	611.122133	89.955391	17.614644	41.268214	0.677701	0.650331	0.577479	0.266203	0.102864	0.465287	1.000000	0.010169	1.693389	4.000000	83.511165	13.167824	2.000000	0.013751	2.133449	2.000000	0.060151	54.614044	1.000000	0.018200	12.792402	3.000000	0.017929	3.396967	3.000000	78.125941	0.833404	5.000000	0.112408	10.573674	1.000000	26.550180	1.094482	5.000000	0.014849	3.136345	6.000000	0.012055	0.707564	6.000000	28.377970
5	2	20.234011	269.882844	87.287705	12.939832	58.081540	0.212078	0.602231	0.404565	0.944768	0.401559	2.500174	2.000000	0.011847	4.944590	1.000000	94.955358	14.616830	2.000000	0.018015	4.424020	3.000000	0.016131	37.150356	2.000000	0.020877	3.845203	1.000000	0.031523	0.252379	2.000000	35.219417	1.047644	4.000000	0.015083	11.872605	1.000000	94.649011	2.520078	2.000000	0.010566	1.696603	5.000000	0.018183	15.743970	2.000000	20.667277
6	2	44.652080	936.663003	91.157507	70.201005	80.928475	0.367804	0.819005	0.156038	0.379732	0.378507	0.047194	6.000000	0.012563	7.139335	1.000000	25.096289	4.757825	3.000000	0.015205	2.181221	4.000000	0.031139	15.841723	6.000000	0.171817	0.365914	4.000000	0.011808	1.921867	3.000000	40.015648	1.571456	1.000000	0.018214	8.764892	3.000000	47.069684	1.091419	4.000000	0.014880	2.033205	1.000000	0.010702	12.909534	4.000000	19.110916
7	2	88.047553	445.764964	37.090689	13.808602	99.044716	0.949086	0.130888	0.775777	0.735304	0.207167	1.919931	1.000000	0.239807	10.942741	5.000000	40.890886	9.198361	5.000000	0.021509	10.757754	4.000000	0.042739	5.033327	1.000000	0.278888	11.680373	6.000000	0.313502	1.664975	1.000000	5.389263	0.523273	1.000000	0.015314	15.317784	6.000000	71.479672	2.665247	5.000000	0.010885	1.480202	6.000000	0.016758	10.545882	4.000000	3.382602
8	2	66.389973	876.672056	31.837017	33.491349	65.686142	0.536928	0.859923	0.325773	0.600847	0.460666	2.665412	6.000000	0.033485	17.012954	2.000000	26.720934	10.291979	2.000000	0.050315	9.989949	2.000000	0.046147	32.340046	2.000000	0.023080	7.713691	4.000000	0.014137	1.868150	6.000000	29.143265	0.410805	1.000000	0.017220	11.060519	2.000000	44.809401	3.336674	4.000000	0.028711	1.017169	3.000000	0.010660	2.002983	6.000000	8.949177
9	3	73.968606	29.383247	58.535206	2.558847	39.034600	0.765773	0.529132	0.269645	0.180677	0.186155	0.311254	5.000000	0.016915	0.867695	4.000000	20.631268	15.468363	6.000000	0.010682	17.063408	5.000000	0.018203	44.131503	1.000000	0.015217	17.235537	6.000000	0.022871	0.221972	4.000000	75.954507	2.779325	5.000000	0.022083	0.899460	5.000000	26.450726	2.556264	2.000000	0.026659	2.435197	4.000000	0.013440	7.089563	4.000000	27.260513
10	4	89.907532	621.635551	4.850435	63.124638	83.820076	0.293927	0.327827	0.703719	0.271921	0.887633	0.763202	5.000000	0.044269	11.831044	5.000000	77.146221	4.652619	6.000000	0.015182	12.082968	6.000000	0.012115	53.346651	2.000000	0.010397	17.029479	6.000000	0.137656	3.322639	5.000000	84.509437	0.165922	4.000000	0.011202	5.129031	2.000000	62.784424	0.133754	6.000000	0.012433	0.281462	6.000000	0.213806	4.641855	4.000000	42.226063
11	5	55.427026	864.624543	49.076780	52.514068	93.073581	0.532762	0.560737	0.629570	0.524716	0.964849	1.974084	4.000000	0.058254	6.250605	5.000000	63.621717	5.644035	3.000000	0.022126	8.147761	3.000000	0.043368	37.903918	4.000000	0.010641	7.721187	3.000000	0.010542	0.289121	4.000000	89.415083	2.425123	5.000000	0.010680	18.685876	3.000000	52.243432	0.468136	6.000000	0.259306	3.382831	5.000000	0.034279	7.728586	1.000000	9.722080
12	3	41.136741	76.395882	63.846674	2.630915	54.297359	0.814625	0.104872	0.951971	0.743841	0.874748	0.038601	1.000000	0.018081	17.937920	6.000000	8.338293	11.190106	6.000000	0.026143	8.823372	3.000000	0.016461	15.673502	6.000000	0.012885	0.259572	4.000000	0.092023	0.186985	5.000000	92.679739	2.572790	1.000000	0.012522	1.021337	3.000000	77.193296	1.735955	6.000000	0.013129	0.637109	5.000000	0.014174	9.580578	4.000000	18.646241
