1	2	65	6.343820	1.906444	8.218934	-2.814699
1	2	35	-6.096414	3.921047	0.525596	6.486232
2	1	100	-12.684596	4.404170	-1.803049	7.251877
3	1	100	8.862422	0.561391	5.948465	-3.319906
4	2	29	-3.215626	1.274891	3.121050	3.545007
4	2	71	7.614136	-1.251093	7.228108	-2.025723
5	2	85	-9.738328	3.314966	4.025737	3.779283
5	2	15	-9.985731	0.897329	2.056609	6.930134
6	1	100	7.932480	0.974421	4.262036	-0.954936
7	1	100	-10.496074	2.727643	-2.252480	7.152999
8	1	100	5.637772	2.293754	7.152778	-8.681751
9	2	75	6.525880	1.085122	7.485737	-1.823493
9	2	25	-1.012015	3.282540	1.081473	6.297168
10	2	66	-5.669817	2.286351	1.129722	7.409750
10	2	34	4.871703	0.632986	6.945283	-3.657005
11	2	70	-2.739724	3.603375	-0.415214	5.373162
11	2	30	5.673031	-0.913009	6.872831	-5.765091
12	1	100	-9.024281	4.295214	3.690225	6.733868
13	1	100	8.570383	-1.307822	2.777658	-6.420449
14	1	100	7.175104	0.469550	5.525699	-3.651811
15	2	95	5.887150	0.338320	3.345371	-2.680322
15	2	5	-5.013791	2.469975	-1.804978	5.141430
16	2	78	-7.120563	3.630441	1.836932	7.492925
16	2	22	5.472725	-0.427116	7.987339	-4.718134
17	2	80	-7.335714	1.513915	-1.464230	5.389797
17	2	20	5.273427	1.604363	3.584252	1.415653
18	2	34	6.277524	1.497154	6.038980	-1.755766
18	2	66	-5.769693	3.186797	-0.269621	6.325532
19	1	100	-6.909551	-1.191260	-2.044372	6.618067
20	2	58	-9.882073	4.264153	-0.557964	6.493108
20	2	42	0.948730	6.530833	1.469755	0.333498
21	2	92	6.455594	1.009999	2.017803	4.406370
21	2	8	7.244644	2.778461	3.507992	2.253281
22	3	10	-8.139766	5.898270	1.187618	6.311541
22	3	33	8.943750	1.115122	8.699591	-2.868534
22	3	57	-8.321289	7.113552	5.567200	2.959010
23	2	66	-3.809415	1.470170	0.747216	5.669322
23	2	34	2.690660	0.409800	2.173158	4.454457
24	2	88	7.426751	1.733831	5.498602	-2.876362
24	2	12	0.245621	0.821238	-0.467494	6.283104
25	2	87	-8.234016	1.618819	0.280320	7.432051
25	2	13	4.653828	3.580244	5.962925	-4.033711
26	2	25	5.267337	0.338813	5.988868	-3.423756
26	2	75	-1.781753	1.444889	0.694192	6.802677
27	2	51	6.947720	0.631130	6.000815	-1.257261
27	2	49	-3.332308	1.518009	0.249278	6.471133
28	3	76	-4.367324	2.618765	-1.255149	7.070857
28	3	18	6.342866	0.008580	1.972661	0.951246
28	3	6	6.362701	0.039273	5.926253	-3.012200
29	1	100	6.004221	-2.519225	6.785720	-7.137966
30	2	46	-5.643185	1.672114	-0.252929	6.803648
30	2	54	6.810646	0.157671	6.698202	-2.113815
31	1	100	-10.303448	1.852703	-1.781228	7.940303
32	1	100	7.745243	-1.035026	6.323422	-2.776918
33	2	99	7.530003	-0.407277	9.544617	-6.459703
33	2	1	-2.543397	4.594902	0.082860	6.375242
34	1	100	7.590159	-0.838765	5.306305	-0.574114
35	2	11	6.145591	-1.838274	7.859578	-1.003512
35	2	89	-9.076606	2.652381	3.209095	7.693832
36	3	24	-2.497868	0.461874	0.898286	7.727612
36	3	53	6.011620	0.713198	5.414605	-1.683941
36	3	23	1.862551	0.114019	0.898737	6.767363
37	2	76	7.627618	0.706885	6.745711	-1.127512
37	2	24	-2.570367	1.054892	0.869763	7.883076
38	2	74	-6.541053	2.784439	-4.767998	5.369764
