1	1	8.401443	2.579930	-1.942537
2	1	-5.619533	2.035199	7.876224
3	1	6.074591	4.922474	-5.532111
6	1	6.451860	1.676120	1.141121
9	1	-6.448314	3.222030	6.294741
10	1	-4.983486	1.723678	5.357927
11	1	4.739232	3.475134	-4.444982
15	1	-5.372404	0.929485	5.649975
16	1	-7.568925	2.521540	6.958118
17	1	-1.045425	7.045797	-0.857885
18	1	-7.689466	2.699973	7.076027
22	1	5.510182	3.559266	-5.966769
24	1	5.468941	0.620659	2.425603
26	1	-5.204317	-2.749686	7.987937
27	1	6.291374	1.955378	0.899396
29	1	3.696430	-0.993925	6.811067
31	1	6.292359	0.081260	0.599148
34	1	-7.582796	1.147843	6.373842
37	1	-3.798497	-0.243156	8.138744
41	1	-8.445991	-1.296885	5.898482
42	1	7.813674	0.196980	0.584954
43	1	6.151910	5.760733	-5.103631
46	1	-1.275470	3.030400	7.206399
50	1	1.457563	-0.561872	8.757508
53	1	6.969679	0.868962	3.050335
56	1	3.389071	6.179313	-5.073866
57	1	7.016643	-0.652033	2.315025
59	1	5.131663	3.480873	-1.577433
62	1	4.691643	3.332789	-5.708757
63	1	-1.060437	6.864502	0.399544
64	1	6.494620	2.914901	-0.892230
67	1	7.411975	3.354911	0.094080
68	1	8.368449	1.306506	1.989516
69	1	-1.629507	-0.156276	4.891894
73	1	7.950080	-0.383390	-2.127605
74	1	-0.931491	4.003397	2.721996
75	1	-3.505313	2.281549	8.158615
76	1	-3.820111	-0.329035	7.694778
77	1	6.047369	4.035786	-3.578668
82	1	-2.453512	1.167866	7.652782
87	1	-2.823651	-0.076244	8.134552
90	1	8.282281	2.484316	-2.049685
92	1	6.577609	1.214963	-3.722077
95	1	-3.820257	0.921021	4.920115
98	1	-0.458174	0.114966	6.929540
99	1	7.463280	-0.651246	0.435105
100	1	-3.755395	0.534175	8.230917
102	1	-5.126627	-0.444394	6.460255
103	1	7.493502	-2.761642	1.535895
104	1	4.397706	1.509756	1.813262
105	1	6.759147	2.704978	-0.589363
106	1	6.344481	2.888132	0.035896
108	1	-3.749448	1.846454	7.039826
110	1	-6.527454	1.353179	6.544093
111	1	4.430648	3.982149	-4.801236
113	1	5.776465	-2.026651	2.280918
114	1	-4.026227	6.360152	6.189331
115	1	5.995166	1.973626	-2.081442
116	1	7.402436	3.393388	-2.304483
117	1	6.394084	0.676701	-0.480021
120	1	-4.098610	0.022950	8.360821
121	1	-3.783314	3.674776	8.111924
122	1	-1.591808	0.723495	8.070237
123	1	7.138242	3.490921	-2.663111
125	1	-1.485207	0.699852	8.144069
126	1	5.904365	-2.792350	-0.537902
127	1	-6.502724	1.032589	6.911212
128	1	-6.570570	1.664887	6.517280
132	1	6.914645	-5.048031	-1.817038
133	1	6.749495	-2.976206	2.603876
135	1	-5.037429	-0.513923	6.642110
137	1	-2.621819	3.770021	6.347032
140	1	-5.379339	1.259370	5.971952
141	1	-6.563734	3.646183	5.990000
146	1	-3.931320	-1.615751	8.928498
149	1	-2.851398	0.170445	9.662026
151	1	9.063402	3.465268	-2.396942
155	1	-8.378415	2.125479	6.900436
156	1	-3.474700	-0.122626	6.310715
158	1	2.767614	0.667432	6.825147
159	1	-5.340699	1.765507	6.751040
163	1	-0.446107	0.859147	6.501689
174	1	8.389951	3.893945	-0.925963
175	1	-9.465930	5.285398	3.288029
177	1	-0.204479	6.226757	1.833697
178	1	-1.129590	6.916197	1.179862
181	1	8.276569	-0.144567	-5.350352
182	1	5.220226	3.464962	-3.677864
185	1	-3.904292	8.563938	0.968659
188	1	-0.839037	8.427419	-1.137840
189	1	7.070831	1.875605	-2.706521
192	1	-2.566896	-0.934464	5.713112
194	1	-1.309036	0.496075	8.058427
195	1	6.398121	-1.072972	-1.546998
196	1	-5.462930	1.602718	5.188796
197	1	7.831496	-0.065468	-1.813946
202	1	-4.226659	3.843764	6.405761
204	1	-2.332656	2.717052	6.393962
206	1	9.123184	2.278046	-1.206306
209	1	6.799340	0.093014	3.705636
218	1	9.583169	1.309592	0.549334
220	1	-4.293709	-0.448787	5.419272
221	1	-7.388458	-1.858443	6.689011
227	1	-2.309845	2.611729	5.756517
228	1	-2.192250	6.509236	-2.064029
229	1	6.978121	0.808443	0.445459
230	1	-5.348435	-0.150673	8.772339
231	1	6.154038	-0.873138	-0.896238
233	1	-4.535680	0.490735	6.254065
235	1	8.256550	2.071216	0.551134
237	1	7.548073	3.004664	2.369675
244	1	4.253916	0.912147	5.198688
245	1	0.381717	-0.646587	8.846362
246	1	2.851229	4.552562	3.745893
247	1	9.165765	1.941991	-0.064871
248	1	-4.299967	4.992283	4.886181
249	1	2.304147	0.152519	5.825938
252	1	-7.260048	0.711562	7.554317
253	1	-3.880262	-0.435463	6.585328
256	1	4.955163	5.022701	-3.695216
260	1	1.585113	4.813493	5.344572
262	1	5.577717	1.346990	-0.284387
263	1	-3.522778	2.504701	4.387433
264	1	-0.769357	6.870244	1.100885
265	1	-0.647483	6.914620	1.374734
267	1	-1.418956	6.569129	1.335057
268	1	-2.748533	7.081275	2.102600
269	1	5.912154	3.437874	0.995772
270	1	8.456823	3.742691	-3.304029
272	1	-3.669394	-3.297462	6.664562
274	1	7.820728	0.783135	1.742257
275	1	7.386791	1.264386	-0.202915
276	1	6.735724	2.105753	-3.810446
278	1	-2.305147	6.571276	-0.064462
282	1	8.449417	0.556473	2.363645
284	1	7.048001	0.569868	-0.892264
285	1	6.350579	1.249438	1.616056
286	1	6.282026	7.889945	-3.611669
287	1	-4.190233	-4.119940	5.266397
288	1	2.331643	5.720189	1.514734
289	1	3.941540	6.401135	-3.310370
293	1	-3.982474	2.739231	5.739112
295	1	-5.798052	0.920178	6.474938
296	1	8.158892	3.088712	-0.379028
297	1	5.069473	2.359611	-4.038636
300	1	6.295769	2.050039	-4.512715
301	1	6.560335	0.749915	0.645380
302	1	4.346370	3.929466	-1.113300
303	1	8.218155	-0.205095	0.432769
306	1	7.670399	7.568466	-3.036551
309	1	5.552988	1.985190	-1.321469
310	1	-5.066561	1.131285	6.757479
313	1	6.515481	4.387917	-4.672418
314	1	0.062544	1.900339	6.589132
315	1	7.627810	-2.218256	2.769704
316	1	-3.116027	9.589836	1.999137
318	1	9.513205	2.063476	0.569533
319	1	7.559726	-0.390568	1.545074
321	1	8.702707	2.212367	-1.881819
322	1	-2.791484	-2.215383	7.957122
324	1	-3.414283	-0.605945	5.835418
325	1	4.196914	2.391899	5.695089
326	1	-7.018536	-1.238610	6.255186
327	1	-4.651515	1.061871	8.713536
329	1	6.206442	6.941668	-3.912513
330	1	-4.014733	-2.534572	8.992917
332	1	7.006672	-4.457969	4.605319
333	1	-5.939841	1.161262	9.341396
334	1	7.117143	1.969530	-3.728591
338	1	6.227296	1.715335	-0.382812
340	1	7.944130	2.776402	-1.302016
341	1	7.077381	2.474874	2.976675
343	1	6.675382	4.074222	-2.857525
348	1	9.563691	1.830605	-3.571285
349	1	6.525149	0.589263	-0.714300
350	1	6.587043	7.302583	0.183445
355	1	6.797336	5.024087	-6.730470
360	1	2.362218	-2.618687	6.885203
361	1	3.816823	0.835253	4.758700
363	1	7.373689	0.445789	-1.077489
367	1	6.135020	4.638104	-1.635443
371	1	-5.253611	1.590614	5.631692
372	1	5.800379	0.146708	-1.732765
373	1	-8.085732	0.509800	8.546918
376	1	5.636265	-1.329252	-0.572996
384	1	-2.261051	1.449882	8.184950
387	1	-5.244382	-2.190578	5.475037
388	1	9.527045	2.070996	0.511152
389	1	4.403952	5.400257	-2.448676
390	1	7.200340	1.939479	-1.865744
394	1	6.393383	2.821183	2.654997
398	1	2.197109	0.870219	4.281972
399	1	8.925687	1.142514	0.966138
401	1	0.505839	-0.246162	7.398688
404	1	-7.794569	7.286905	2.545866
405	1	6.764378	2.258862	1.461339
406	1	-6.315393	0.018846	7.369956
407	1	7.918287	0.043937	-1.605359
408	1	-2.830832	1.497583	9.093231
410	1	-1.359984	1.522546	6.337591
411	1	9.239814	1.203971	-0.411317
412	1	-3.930472	2.382424	5.215121
413	1	2.815171	-3.582534	6.599990
414	1	-1.277282	1.172423	5.126764
415	1	-7.113304	0.685040	8.862688
416	1	6.975850	1.867650	-3.468750
418	1	-6.921834	5.416476	1.825204
420	1	-2.641279	8.094562	3.885754
421	1	6.357370	-1.508124	0.446448
422	1	6.827054	4.037656	-1.637332
431	1	5.760477	6.466464	-7.702133
432	1	6.419264	3.401669	-10.654556
433	1	-2.651441	-0.117759	7.464534
434	1	-4.765223	-2.324756	8.121698
436	1	-8.827995	0.416757	7.298015
437	1	-5.282837	6.623221	-0.665166
445	1	-5.080277	0.532052	8.307518
446	1	8.913111	-0.494888	2.438434
453	1	-4.009164	-1.675196	9.562026
454	1	1.586802	6.873374	1.362899
455	1	8.159158	1.246893	-6.361197
456	1	6.058750	3.146450	-0.934075
459	1	2.883520	0.170758	9.258577
461	1	-3.220296	2.944383	3.427386
467	1	-7.559823	3.490854	4.791673
469	1	6.113252	2.344323	1.948132
471	1	-3.018702	-0.986438	7.481574
476	1	-6.447534	0.247477	6.051189
478	1	8.541514	-0.728077	-1.775644
479	1	6.276505	1.434358	-0.074296
481	1	-1.672974	6.910738	0.114937
482	1	6.044387	4.333531	2.220045
486	1	3.341598	5.961496	1.391779
487	1	7.519701	3.073202	-3.108055
489	1	-8.122391	0.947867	7.574524
492	1	-7.910067	0.176085	8.152464
493	1	-6.772707	-0.353538	5.877239
495	1	7.944616	2.149661	-0.186452
497	1	-1.325585	6.967148	1.953599
500	1	9.558537	2.618964	-1.144029
508	1	-0.756696	-0.971150	5.969495
512	1	-6.396875	-1.199722	8.104815
