153	3	5.734241	2.842271	5.352369	2.023700	8.934139	6.808164	6.396418	-3.276737	5.074971
201	3	0.359760	6.689419	6.515861	4.246692	-2.907720	4.779940	4.242612	2.880673	4.796551
206	3	3.466803	-2.709345	2.864369	3.148048	3.415480	3.318785	2.001758	5.984416	5.594840
252	3	5.206778	-4.262271	1.715404	0.067515	6.950867	6.795979	5.067202	2.039193	1.726704
328	3	2.183396	7.143225	8.268509	5.310561	-4.349177	6.882197	5.109537	1.339505	7.012827
350	3	1.225783	9.034738	6.684136	5.286980	3.247369	5.298254	5.603824	-0.131481	5.106820
356	3	2.911364	-1.529544	5.212125	-1.525917	6.390198	5.515119	-0.997762	0.655572	5.514339
362	3	5.951017	1.416936	4.698746	5.952563	-4.041746	4.697906	-0.115579	6.813724	6.819754
504	3	5.951823	-2.162168	2.632436	1.056355	1.648626	7.234574	1.049186	4.394522	7.234586
588	3	6.459473	-3.146312	6.070267	0.736793	7.927801	7.264745	6.159562	3.169190	6.070268
714	3	0.876484	4.298401	2.550875	1.419785	-0.111587	1.618303	-1.786028	6.701515	6.895746
835	3	4.141254	3.561329	4.685521	4.328269	-0.256992	4.151146	1.609444	6.556840	8.202019
897	3	6.428706	-3.493220	4.833442	2.749827	8.309839	8.469326	6.348920	3.036671	4.913668
902	3	5.344240	3.073590	4.996989	2.215711	9.048445	6.025083	5.706685	-3.148367	4.984355
942	3	2.861258	5.934921	4.501458	4.993798	3.148734	3.242656	5.360140	-3.332511	2.970579
