779	17	-6.300227	4.853477	4.925353	-0.106953	2.522877	1.655566	3.445625	4.955805	2.407526	-1.379868	2.758017	5.951473	3.964962	-0.120330	2.777103	3.281799	3.452247	-0.920767	2.571824	4.861359	4.177101	1.291151	3.152179	2.416160	2.747473	-1.478962	2.539681	5.788570	3.577301	-0.755419	2.612301	4.566742	2.674976	-1.485772	2.570200	5.835396	2.793330	-1.468346	2.524769	5.755415	4.098997	0.182549	2.857822	2.697539	3.333085	-1.062970	2.539267	5.096906	2.940377	-1.404974	2.497936	5.628909	2.289309	1.186383	3.408001	5.197198	4.114963	1.458296	3.196095	2.624223	3.406985	-0.976586	2.558703	4.955706	3.925352	1.770940	3.280546	3.106155
857	17	3.630839	-4.017346	-0.659214	6.464898	1.672353	-2.006924	-0.082132	6.464911	2.042537	-0.366234	0.306256	6.454049	4.456974	-1.362742	-0.492591	6.460269	4.354785	-1.201410	-0.438013	6.458925	2.799884	-4.742486	-0.644432	6.464920	2.053739	-3.286402	-0.497338	6.464921	3.224366	-4.537130	-0.656884	6.464916	3.383433	-4.354428	-0.658393	6.464912	2.436102	-4.320887	-0.609745	6.464921	3.012232	-4.709378	-0.652777	6.464919	2.927072	-0.577602	-0.047935	6.452567	2.674861	-0.520651	0.008780	6.452277	3.184246	-0.634109	-0.098638	6.452985	4.527720	-1.564436	-0.543390	6.461593	4.003638	-0.914737	-0.300166	6.455947	3.491308	-0.711985	-0.162284	6.453709
