372	19	-6.803145	6.329156	7.630274	0.194470	5.545543	-2.341470	3.338281	6.469767	5.479452	-2.216512	3.406110	6.469767	3.283061	-4.514112	3.077883	6.469770	4.741272	-4.017272	2.853143	6.469770	4.497075	-4.297050	2.819134	6.469770	2.728307	-3.575309	3.544744	6.469770	3.687450	-4.763800	2.892511	6.469770	5.096672	-3.561270	2.937456	6.469769	2.655698	-2.810334	3.820314	6.469770	4.116974	-1.843604	3.864645	6.469769	3.827833	-1.913036	3.892985	6.469770	4.694329	-1.824489	3.758946	6.469768	5.358846	-2.080235	3.493794	6.469767	4.777175	-1.835447	3.736744	6.469768	3.694150	-1.959272	3.901585	6.469770	2.856343	-3.862317	3.410216	6.469770	4.963104	-1.875762	3.678165	6.469767	5.109469	-1.926935	3.621601	6.469767
541	19	4.123434	1.212927	2.650787	4.989468	3.970597	1.474747	2.908937	5.018889	-6.986484	-4.525720	4.129233	6.789504	4.176843	0.742883	2.186266	4.953051	2.984955	-0.680472	1.628871	4.970640	4.043201	0.405091	1.849144	4.936925	3.719925	0.017787	1.566795	4.932044	2.717496	2.240536	3.447959	5.142075	2.387570	2.206367	3.449072	5.162903	3.304350	2.061284	3.358390	5.099370	2.326762	-1.175295	2.330716	5.099441	2.101340	-1.230099	2.600384	5.163935	1.537811	-0.641199	3.189854	5.245091	3.602301	-0.105606	1.491072	4.933016	1.566104	1.278178	3.376313	5.196011	4.177092	1.021236	2.464080	4.972685	3.874668	1.615239	3.020789	5.034236	1.766361	-1.067021	2.966427	5.237571	2.090842	1.978730	3.425582	5.175246
543	19	-4.898963	0.545767	5.338807	4.790594	-5.431719	0.428909	5.338799	4.901773	-2.825488	-0.059775	5.164467	5.358455	-2.411669	-0.140387	5.031515	5.416606	-5.604210	0.355623	5.338628	4.974797	-2.253583	-0.176850	4.954392	5.440515	-0.154266	-1.822904	1.810704	5.720196	-1.741694	-0.333637	4.498052	5.526441	-1.283871	-0.562858	3.568718	5.609567	-3.192104	-0.000487	5.232477	5.311266	-3.332128	1.330380	5.338777	4.369506	-3.761609	0.077682	5.290438	5.243981	-2.654330	-0.090963	5.118916	5.381803	-2.023454	-0.238291	4.799331	5.477396	-4.333083	0.146181	5.318475	5.181049	-1.825382	-0.302376	4.604539	5.511419	-5.114962	0.238288	5.334559	5.092061	1.165530	-3.946759	1.758140	5.692213	-5.172176	0.486988	5.338806	4.845395
