40	6	5.065306	2.181993	-0.676791	-0.475712	-4.053589	6.861267	-4.142747	-0.475712	-3.922738	5.020520	-4.094039	6.153450	6.734006	0.185885	1.338190	6.153450	6.752183	-0.020827	6.138278	-0.475712	6.785962	-1.896466	6.188346	6.153450
50	6	-5.123680	7.923008	3.669177	2.522941	6.619649	-0.711846	8.470551	2.522941	-5.123680	7.223250	3.669178	6.053169	-5.123680	8.884021	-2.420905	2.522941	-5.123680	8.184263	-2.420905	6.053169	6.744641	-1.429348	8.499036	6.053169
69	6	8.148874	-1.541175	8.335141	0.399691	8.170580	-3.236914	8.335236	5.866141	-2.352183	3.687437	5.560413	5.866141	-2.378618	5.402622	5.503176	0.399691	-2.379329	6.593821	-0.493179	0.399691	-2.377181	4.898309	-0.491221	5.866141
103	6	9.604845	-3.479240	-0.073727	6.960211	9.604826	-1.643634	-0.094949	1.179493	-1.819666	4.965016	-6.098248	1.179493	9.604845	-10.014098	6.127898	6.960211	9.604845	-8.178493	6.127898	1.179493	-1.810650	3.129409	-5.836765	6.960211
134	6	6.582790	-5.430203	6.415360	7.944478	-4.040427	5.252831	-4.947322	7.944478	1.484712	-4.858882	6.415360	3.641894	-4.362397	5.815145	-4.947322	3.641894	1.484790	-5.421198	6.415360	7.944478	6.582715	-4.867891	6.415360	3.641894
151	6	7.455782	-2.643408	0.959246	0.731816	1.022043	-1.983211	4.929154	0.731816	-5.457635	3.251587	-4.613311	5.390959	-5.457680	3.436448	-4.798356	0.731816	7.455831	-8.133902	5.020171	0.731816	7.455831	-8.318766	5.020175	5.390959
238	6	6.345838	-9.498585	8.459355	6.640883	5.826036	0.637023	-3.037286	0.121729	-1.587255	2.852587	-3.652394	6.640883	-4.221606	6.786179	-3.660230	0.121729	6.337907	-5.577340	8.459042	0.121729	-0.068258	-3.280153	8.422622	6.640883
246	6	5.286672	-3.748870	7.650227	1.614643	-3.762612	7.379469	-2.869523	1.614643	5.287407	-9.101084	7.651797	7.363654	-2.078756	1.094091	6.765676	1.614643	-3.311460	1.961202	-0.629955	7.363654	-3.762465	5.881484	3.634150	1.614643
248	6	0.272162	-2.282599	8.759870	8.985487	-3.958116	3.757283	-3.852020	8.985487	5.381179	-2.725265	8.759959	2.958668	0.266584	-0.456890	8.698036	2.958668	-4.011374	5.580297	-3.853310	2.958668	5.381189	-4.548290	8.759983	8.985487
319	6	-4.123490	6.757516	-4.234022	0.527079	-4.123490	6.603870	-4.233979	5.076759	8.018307	-4.935593	6.990131	0.527079	-1.981586	1.342059	6.406052	0.527079	-1.511772	1.188283	6.586495	5.076759	8.018307	-5.089239	6.990131	5.076759
348	6	6.176546	3.205074	-0.992809	3.541440	9.317110	-2.069460	-0.047491	8.701223	9.326003	-4.458528	4.550278	8.701223	3.983113	5.630829	-1.211412	3.541440	-2.039338	8.833714	-1.268215	3.541440	8.699202	1.142856	3.903471	3.541440
356	6	6.266448	-7.239612	6.052389	5.700089	-3.258059	4.487022	-4.872630	5.700089	-4.624135	6.311339	-5.982951	-0.252703	6.118604	-1.840069	-0.954357	5.700089	5.788405	-0.015750	-1.616937	-0.252703	-0.385262	-0.928459	5.412538	5.700089
380	6	-5.286653	4.692906	0.914979	2.494687	4.972616	-8.188449	5.139842	6.700113	-5.286658	4.692912	-4.263568	2.494687	4.972611	-7.068169	5.136891	2.494687	-3.945864	3.576729	2.305178	6.700113	-3.948357	3.578458	-2.716159	6.700113
383	6	-3.472596	5.253868	-2.296520	3.308794	-3.471128	4.974987	3.433262	3.308794	5.478786	-2.608766	7.268475	5.701202	-3.431732	3.744519	-1.135716	5.701202	-3.176038	2.782858	5.314276	5.701202	5.426336	-1.092456	7.083241	3.308794
397	6	6.524492	-0.974600	-0.909472	-1.441082	6.524504	-2.997828	4.478096	-1.441082	6.524494	-1.025475	-0.909463	4.914807	-1.258052	5.613373	-6.099957	-1.441082	-1.258050	5.562498	-6.099926	4.914807	6.524504	-3.048702	4.478096	4.914807
487	6	-1.840569	0.922673	6.381656	0.701472	-7.877688	5.450735	0.856018	0.701472	-7.550433	2.890626	2.092161	7.119446	-1.379273	-1.566986	6.827778	7.119446	4.614318	-0.507646	6.706211	0.701472	4.618200	-2.999730	6.904700	7.119446
562	6	8.340940	0.373622	-4.063378	1.370021	-3.951867	5.440574	-6.040241	1.370021	8.352254	-3.736094	6.779103	1.370021	-3.610589	3.340089	-6.039073	6.811869	8.352254	-2.820906	0.514989	6.811869	8.352254	-5.836640	6.779596	6.811869
