7	6	1.370056	-0.166354	6.894673	7.246647	0.571169	1.370056	8.230828	2.831607	7.246647	0.571169	6.834310	6.236689	2.831607	7.246647	0.571169	6.834310	2.100660	6.894673	7.246647	0.571169	1.370056	4.189006	6.894673	7.246647	0.571169	6.834310	-2.322697	6.894673	7.246647	0.571169
124	6	0.953406	8.844486	4.660214	6.659609	-3.475486	6.690329	2.095582	4.660214	6.659609	-3.475486	0.953406	9.295089	1.467198	6.659609	-3.475486	6.690329	2.708963	1.467198	6.659609	-3.475486	6.690329	-0.681479	1.467198	6.659609	-3.475486	6.690329	-1.313072	4.660214	6.659609	-3.475486
133	6	6.727038	5.429613	0.658035	6.984804	4.968851	6.727038	3.217569	6.604202	6.984804	-1.538773	6.727038	2.948595	6.604202	6.984804	4.968851	6.727038	5.696957	0.658035	6.984804	-1.538773	6.727038	-0.551391	6.604202	6.984804	4.968851	6.727038	-0.275800	6.604202	6.984804	-1.538773
144	6	6.496503	4.927565	2.392631	6.233520	-1.442056	0.338651	7.521323	2.392631	6.233520	-1.442056	6.496503	-2.300354	6.395611	6.233520	-1.442056	6.496503	3.594002	6.395611	6.233520	-1.442056	0.338651	6.187896	6.395611	6.233520	-1.442056	6.496503	-0.673828	2.392631	6.233520	-1.442056
169	6	7.915349	0.252733	5.811166	4.677460	8.019656	1.463458	3.218051	5.811166	4.677460	8.019656	1.463458	8.468470	5.811166	4.677460	1.976528	1.463458	-3.385208	5.811166	4.677460	8.019656	7.915349	-6.330859	5.811166	4.677460	8.019656	7.915349	5.525215	5.811166	4.677460	1.976528
229	6	0.371653	5.610173	7.647614	5.849125	0.233074	6.352544	-3.243277	7.647614	5.849125	0.233074	0.371653	9.738687	1.067246	5.849125	0.233074	0.371653	-0.454361	7.647614	5.849125	0.233074	6.352544	7.041042	1.067246	5.849125	0.233074	6.352544	2.898873	7.647614	5.849125	0.233074
285	6	5.980530	4.264468	-0.925707	7.265905	4.476705	-0.625977	1.301285	-0.925707	7.265905	6.255108	-0.625977	-5.142290	-0.925707	7.265905	6.255108	-0.625977	5.162759	-0.925707	7.265905	4.476705	5.980530	-6.041223	-0.925707	7.265905	6.255108	5.980530	0.346487	-0.925707	7.265905	6.255108
313	6	0.337728	8.443210	0.672668	8.422514	4.491062	0.337728	6.602191	7.056256	8.422514	4.491062	6.581298	4.529945	0.672668	8.422514	4.491062	6.581298	-0.587424	0.672668	8.422514	4.491062	6.581298	2.645091	7.056256	8.422514	4.491062	6.581298	-2.449394	7.056256	8.422514	4.491062
371	6	2.945059	8.008066	7.631939	6.451883	-1.116596	7.091522	-4.774938	7.631939	6.451883	-1.116596	2.945059	9.837363	0.988285	6.451883	-1.116596	7.091522	-2.945627	0.988285	6.451883	-1.116596	7.091522	3.590870	0.988285	6.451883	-1.116596	7.091522	1.707461	7.631939	6.451883	-1.116596
388	6	2.100662	4.072266	9.206926	5.845847	0.612210	6.155582	-2.537778	9.206926	5.845847	0.612210	6.155582	-4.109433	9.206926	5.845847	5.450530	2.100662	0.220968	9.206926	5.845847	0.612210	2.100662	2.481307	9.206926	5.845847	5.450530	2.100662	-1.466171	9.206926	5.845847	5.450530
409	6	0.553674	-2.262485	4.008304	6.858498	0.334382	7.143962	-8.357157	4.008304	6.858498	0.334382	0.553674	-3.058791	6.008278	6.858498	0.334382	0.553674	3.916870	4.008304	6.858498	0.334382	7.143962	-9.039201	6.008278	6.858498	0.334382	0.553674	3.234584	6.008278	6.858498	0.334382
424	6	7.431768	-2.351589	1.588338	6.382515	0.674569	7.431768	-6.420938	6.270996	6.382515	6.634293	7.431768	1.826281	6.270996	6.382515	0.674569	7.431768	3.624494	1.588338	6.382515	0.674569	7.431768	-4.638994	1.588338	6.382515	6.634293	7.431768	-4.133753	6.270996	6.382515	0.674569
