2	5	-1.132477	-9.570366	-0.400713	4.968205	-5.168503	4.986879	-7.964000	6.426392	-7.941017	5.243528	4.979788	-4.261248	-0.519186	4.974805	-5.172680	-1.132477	-13.257224	6.426393	-7.941017	5.243528	-1.132477	-13.254224	6.422145	-2.126549	-0.280248
3	5	5.618987	-2.382637	7.280370	-9.155339	5.370052	-0.213032	-1.940748	-2.316171	5.784238	-6.090885	-0.213023	-7.067180	7.283381	-9.155735	5.370052	5.618987	-2.382637	7.262728	-4.892901	-0.370105	-0.213023	-7.067180	7.265744	-4.893307	-0.370105
7	5	-1.986594	-12.470525	5.789292	-6.289239	-0.220448	3.782884	-8.817585	5.789292	-11.234912	6.268824	3.782884	-8.817585	5.789292	-6.289239	-0.220448	3.782881	-2.368184	-4.676873	4.418491	-4.883331	-1.986594	-12.470525	5.789292	-11.234912	6.268824
15	5	0.787618	-7.208123	3.905988	3.583155	-3.696479	0.776634	-2.614895	-2.696071	6.866723	-3.708225	0.787618	-7.208204	8.093579	-10.046358	7.115969	0.787618	-7.208203	7.461683	1.606607	-3.535109	2.275448	-1.172032	7.776104	-10.018802	7.115967
16	5	2.668060	3.015329	-7.176651	8.111346	-2.423397	2.668060	3.015329	-7.177339	7.557465	3.121230	7.104269	-4.106195	8.843388	-8.963818	6.673638	7.006210	0.814465	8.809724	-8.963817	6.673638	7.104269	-3.741937	3.134136	3.004728	-0.674681
19	5	0.794607	-7.142428	2.858990	5.792391	-1.849695	0.794607	-8.251616	6.785401	-6.030296	7.051595	0.648665	1.708567	-4.202187	8.985912	-1.849696	0.794607	-2.293569	-3.471491	8.930847	-1.849696	5.612164	-1.216596	2.727714	5.792517	-1.849695
23	5	3.741439	2.542035	-6.485600	7.178775	-2.963681	3.009713	2.368358	-6.995646	7.178775	-2.963681	5.947079	-2.381078	3.982764	1.831313	-2.391071	3.171913	2.236876	-6.895747	7.178775	-2.963681	3.126524	2.808084	-6.903901	7.178775	-2.963681
27	5	8.329082	-4.667247	8.220012	-7.486236	4.666459	3.299226	3.785072	-5.859609	6.454166	-5.050861	2.774875	2.612158	-5.992254	6.454166	-5.050861	2.633364	2.211022	-5.112364	6.454166	-5.050861	2.863855	2.839213	-6.251758	6.454166	-5.050861
28	5	1.447937	-5.289304	-5.019066	6.470749	-3.963054	7.829738	-2.302761	5.117253	-10.858945	6.087224	1.447939	-7.926477	5.117254	-10.858945	6.087224	1.447937	-5.557483	-0.884925	-4.424461	6.087224	7.816802	0.134622	-0.886007	-4.424452	6.087224
36	5	5.411909	-1.726264	8.700438	-5.379476	-3.103927	0.502961	0.971415	5.009078	-3.528509	-3.104845	0.210427	1.150867	-1.370747	3.084336	-5.999278	-0.388653	1.957765	4.982047	-3.621291	-3.104671	-0.018514	1.266720	4.943375	-3.528963	-3.104802
37	5	3.430591	4.976517	-6.418764	-5.448834	6.794347	-1.648617	3.847685	-5.801489	-5.448834	6.794347	3.430591	4.976518	-13.005844	5.148011	1.811664	3.430591	4.976517	-13.005844	5.225848	-4.222101	-1.648622	3.847686	-12.389881	5.225848	-4.222101
38	5	-4.185962	3.487300	-4.009136	-6.730603	7.927813	5.512102	-0.984834	3.991833	-12.999225	7.932590	2.940654	3.246305	3.311494	-12.897969	7.932597	-4.198644	3.506144	-6.490792	4.289238	-1.216081	4.699267	0.334789	3.915535	-12.993631	7.932598
39	5	8.173973	-2.347150	6.711124	-3.402373	7.060806	2.388379	4.276091	-3.374861	-0.774389	7.054722	8.173973	-2.347147	6.711096	-3.336514	2.166560	2.387900	4.276267	-8.700556	7.121872	-4.541648	2.388241	4.276142	-3.618546	-0.663824	2.152459
40	5	0.955123	-7.753641	3.710691	3.478712	-3.100347	-3.751732	3.733456	-3.678291	6.184264	-3.100381	0.955123	-7.754691	9.058203	-6.981334	6.352345	6.932986	-3.307627	9.057894	0.024689	1.785673	0.955123	-7.754691	9.057894	0.024689	1.785673
42	5	1.944656	5.239098	-10.446854	5.606229	-4.114898	3.080974	0.983403	-8.493879	5.606229	-4.114898	4.266115	1.101868	-8.295658	5.606229	-4.114898	6.961885	-4.861869	6.652080	-5.660052	5.190801	4.112528	1.085471	-8.315957	5.606229	-4.114898
43	5	-2.552464	2.679385	-6.174231	8.828712	-3.994830	1.304150	3.394848	1.691372	-5.492980	7.000637	-0.765892	1.972313	5.023320	-6.081808	7.000637	1.918501	3.368513	1.785759	-6.360238	7.000638	-1.566741	2.582102	3.364132	-5.677181	7.000637
47	5	-7.118079	0.469684	-6.565893	5.829630	-4.870202	-1.679070	-2.943550	-6.021591	5.829630	-4.870202	-7.118067	0.469182	-1.749647	1.127645	5.616399	-7.102808	0.099167	4.064356	-9.422493	5.690551	-1.388393	-3.090901	4.284201	-9.433521	5.690551
48	5	-2.533751	3.704768	-9.286560	6.414855	-5.220317	0.636062	2.939414	4.120199	-5.932939	6.025324	0.636062	2.939415	4.120198	-3.298200	-0.390852	-2.500323	3.685406	-2.732562	6.249612	-5.136410	7.295674	-0.747957	5.128808	-4.180237	-0.348010
49	5	0.512933	1.094358	-7.699795	6.891268	-4.002558	6.277747	-4.103050	5.557873	-4.958155	0.454781	-4.815845	4.272839	-11.272694	6.891268	-4.002558	2.642638	1.810152	-7.683089	6.891268	-4.002558	0.145094	6.686563	-10.628647	6.891268	-4.002558
53	5	7.484805	-4.572536	6.266040	-9.156160	6.143250	7.484805	-4.572538	6.266039	-2.793663	-0.412629	4.243778	5.208416	-5.204013	-4.843735	6.143250	4.240346	5.212969	-9.453343	6.661697	-5.821198	7.288983	-0.790859	-4.474284	6.552698	-5.821198
55	5	0.040843	0.416239	0.359915	-5.234849	7.428908	5.708576	-4.687014	6.552090	-9.319105	7.428969	2.599333	1.632686	-8.221509	6.716471	-2.605386	1.623736	1.972117	0.346181	-5.273416	7.428912	2.919108	0.804130	0.471133	-5.286023	7.428911
58	5	0.754078	-6.271619	-5.709598	5.376063	-4.489031	0.754078	-6.762542	-0.153602	-3.262362	5.782836	0.754078	-11.516330	5.604283	-3.221072	-0.695210	5.865948	-5.136743	5.923715	-7.095343	5.834480	0.754078	-11.531877	5.923715	-7.095342	5.834480
59	5	0.585640	-10.796259	0.857741	7.160610	-3.093203	4.907288	-4.901585	0.857739	7.160611	-3.093203	4.907293	-7.699893	7.160982	-9.806294	5.987557	0.585640	-7.275073	-4.894182	7.190884	-3.093203	0.585640	-13.592364	7.160982	-9.806298	5.987557
61	5	6.643090	-3.079731	7.190855	-10.061668	4.707960	6.643089	-3.079729	7.190855	-7.602402	-1.628685	-0.868439	1.244334	-3.876223	4.100822	1.887676	-0.323819	1.087683	-3.845004	4.291375	-4.592407	3.278862	2.065245	-3.813259	4.291375	-4.592407
76	5	-0.549593	3.143728	-7.036085	7.411009	-5.514133	7.744034	-3.265586	7.179364	-5.191809	5.179782	7.743949	-3.237872	2.859244	3.058984	-5.513577	7.744034	-3.265586	7.132833	-1.839399	1.165704	4.454149	2.714428	4.137361	-5.191476	5.179782
84	5	3.336943	2.494687	-9.425717	-1.310953	8.631146	3.245235	2.807607	-15.552710	6.803072	-0.514506	3.342611	1.041622	-9.061188	-1.310953	8.631146	2.983803	2.352418	-15.659447	6.803072	-0.514506	3.271195	2.770110	-9.513758	-1.310953	8.631146
101	5	4.552007	4.702671	-8.593633	5.558345	-6.685641	0.238372	-6.593331	-3.211240	5.558345	-6.685641	6.000626	1.693201	6.735590	-4.230902	-0.784251	4.552039	4.702612	-2.633279	-5.274124	4.836116	0.240446	-8.768682	7.009921	-4.230902	-0.784251
106	5	6.440190	-4.786967	6.929116	-7.049056	6.452135	6.440190	-4.786967	6.908511	-2.936846	0.467424	0.696863	-2.743850	-4.223538	3.720840	-3.278501	0.710918	-8.893680	6.908511	-2.936846	0.467424	0.710918	-8.893680	6.929116	-7.049056	6.452135
111	5	-6.960879	3.630822	-3.241209	-6.512735	6.898273	-0.485073	-7.625409	4.587485	-11.823758	0.790809	-0.485073	-7.625314	4.587514	-12.197737	6.898273	-6.960879	3.630829	-3.242732	-6.138782	0.790809	-6.960921	3.633814	-7.221120	5.841667	-3.084957
112	5	6.012813	-3.320734	8.640325	-10.181592	-0.098807	6.012813	-3.320734	8.640325	-10.188588	5.793323	-2.250724	1.872381	0.397766	4.930789	-2.368395	0.801037	3.961520	0.729700	4.902991	-2.368387	-0.247088	3.216113	0.360421	4.926097	-2.368393
113	5	0.695249	4.364050	-13.792090	8.815019	-2.085318	2.480398	4.635329	-11.135691	8.815019	-2.085318	-0.846483	3.259182	-12.941207	8.815019	-2.085318	-0.363379	3.770219	-13.743928	8.815019	-2.085318	2.133168	4.937643	-12.104934	8.815019	-2.085318
116	5	5.672754	2.346855	5.979867	-5.382021	6.661300	0.821173	-6.396100	4.592273	2.859979	-4.684325	5.672753	2.346855	5.915802	-3.151345	1.028497	0.821173	-6.395135	6.648510	-3.151422	1.028497	-5.269774	4.996788	-9.909528	8.051993	-4.751165
117	5	6.116067	-8.500344	7.946781	1.211496	-1.347367	0.493605	-14.055621	8.534611	-9.067947	5.842194	0.493605	-14.055621	7.946781	1.211496	-1.347367	0.493605	-14.055621	8.534609	-4.972292	-0.567426	6.116067	-8.500344	8.534611	-9.066457	5.842194
122	5	1.308444	-9.305044	6.549621	-7.948868	-0.063273	1.081249	1.443160	-2.283759	-4.162861	5.452567	1.308444	-9.303341	6.549770	-10.601370	5.453101	1.081048	1.443523	-3.989856	4.847342	-3.279294	1.081048	1.443523	-3.987942	0.020907	-3.278544
127	5	4.798365	7.006790	-12.628522	4.927785	-3.059027	1.159292	-2.302452	-6.460614	4.927546	-3.059007	1.159291	-8.567632	5.912194	-9.293938	6.340037	-0.563748	3.891609	-12.626120	4.927785	-3.059026	6.500996	-5.450107	5.912194	-9.293938	6.340037
131	5	-0.195974	-4.076510	7.016395	-9.554947	6.698941	-2.645410	1.072258	-4.249195	6.407967	0.236257	-3.883894	-0.516424	-4.259157	6.407967	0.236257	4.984280	-4.032370	7.016394	-9.554947	6.698941	-4.597138	-0.041429	-4.280437	6.425457	-3.785660
136	5	7.981234	-1.665126	7.340419	-4.172441	7.793661	1.448097	6.255869	-5.731166	8.032924	-4.605063	7.981233	-1.655693	5.709440	2.844132	-4.428367	7.501642	2.106935	6.478352	-4.172436	7.793661	7.465094	2.138413	4.816884	2.844681	-4.428620
137	5	0.716242	-8.412022	6.615404	-0.981783	-3.057560	0.716242	-6.612055	1.777611	4.875405	-6.322658	6.470993	-1.681740	1.777412	4.875592	-6.322658	0.716242	-8.412026	6.984313	-4.563793	3.512350	6.471078	-3.483061	6.984311	-4.563794	3.512350
141	5	3.376798	6.392965	-8.655435	6.652532	-1.785061	-0.016800	-0.914067	6.039081	-7.853434	8.850467	3.376798	6.392952	-3.752867	-2.629068	8.850467	5.560948	-0.909015	6.038674	-7.853434	8.850467	-2.233627	3.417442	-6.499849	6.652528	-1.785061
143	5	0.250109	0.253694	-3.592064	5.717599	-5.008055	6.338763	-0.243390	6.826008	-3.809380	-0.075542	0.564069	-3.526788	6.833027	-10.021749	6.468618	6.338763	-0.243390	5.603364	2.211862	-1.263206	0.564069	-3.526788	6.833019	-3.809389	-0.075542
146	5	2.127635	5.124790	-6.243246	8.601587	-4.143076	7.290413	-0.035025	1.440312	8.180484	-4.143076	7.558187	-3.583544	6.665130	-7.327657	6.715222	2.399419	4.789323	0.801914	-1.973381	6.715189	7.558171	-3.582722	6.663838	-1.608199	0.403256
151	5	8.593045	-0.526696	-5.563456	6.724272	-5.783844	8.613309	-6.190225	6.093285	-4.460602	3.499780	8.613304	-5.815427	3.620062	3.064142	-5.633055	8.613309	-6.190225	6.093285	-3.634811	-2.355589	4.392175	4.378642	-6.742171	6.724272	-5.783844
154	5	1.567194	-4.637804	6.684770	-2.668482	6.751213	6.860121	-2.486852	6.682493	-2.668482	6.751213	1.390477	-0.401881	-4.033969	5.732076	-2.763137	6.857614	-2.283794	6.404036	0.479794	-0.564053	1.567015	-4.435455	6.407057	0.479794	-0.564053
167	5	6.250994	-1.508372	-4.349750	6.967806	-1.705433	5.037623	2.704433	-5.024800	6.967806	-1.705433	6.251016	-6.724164	7.853987	-9.776614	6.033391	-0.917637	2.743355	-9.231479	6.967806	-1.705433	1.021854	1.770274	-5.059009	6.967806	-1.705433
173	5	0.234617	1.978269	-0.474851	-5.186133	7.610036	-0.032158	2.044104	-7.205930	6.573727	1.377238	7.405751	-1.210189	6.101624	-8.194279	7.610036	1.157841	2.197276	4.965826	-8.184832	7.610036	6.248046	1.888626	5.761447	-8.192747	7.610036
174	5	7.570850	-3.122194	7.113750	-5.698296	6.664090	-2.698956	1.617228	-3.693196	6.885198	-2.504147	7.570850	-3.122185	6.837169	-0.938666	1.225777	-2.698459	1.616726	-2.226841	1.255742	6.559179	7.570721	-3.031203	3.623693	4.476318	-2.480878
177	5	0.826776	-13.062291	3.283097	3.207907	0.111105	6.340422	-9.399662	6.534145	-7.124882	6.256699	0.826775	-13.073470	6.534145	-7.124883	6.256699	0.826776	-7.951274	-0.271708	6.632207	0.111096	6.339227	-4.268713	-0.271719	6.632207	0.111096
184	5	8.160437	-0.865436	-6.157016	6.791566	-2.262644	2.081396	2.710452	-11.458620	6.801385	-2.266213	4.575029	4.846930	-5.701016	-1.165984	5.993663	8.545343	-3.956702	6.679924	-5.999742	6.408119	4.423535	4.974666	-11.891239	6.801451	-2.266237
187	5	-0.410567	-6.031141	-3.992617	5.754536	-3.279547	-0.410569	-11.719493	5.916742	-6.574413	2.142846	5.433054	-1.555281	-4.126871	5.754536	-3.279549	5.434416	-7.243903	5.914001	-6.574411	2.142847	-0.410570	-11.707442	5.869254	-0.654717	-3.214208
192	5	7.301583	-8.942083	6.953055	-3.057520	-3.715788	7.301583	-2.775471	-0.446668	8.090995	-4.444520	7.301583	-6.251280	3.958800	2.851932	-4.444576	7.301583	-8.942628	6.955946	-7.321934	5.447384	4.796135	3.275397	-6.632871	8.159860	-4.444427
200	5	4.198621	5.558668	-3.699107	5.845873	-3.267436	7.484719	-6.767709	7.988036	-10.910184	7.565548	5.075952	5.618705	-3.256886	5.844838	-3.267335	1.272091	-4.413005	-3.383539	5.848208	-3.268870	4.129291	5.525560	-3.731649	5.845953	-3.267451
203	5	5.570623	-3.969117	7.133242	-5.839626	6.223272	-0.556502	-5.804094	5.869280	2.465477	-5.769093	-0.556203	-6.355198	7.133709	-5.839626	6.223272	5.357347	6.532255	-4.543601	6.663197	-6.009351	-0.736213	4.158483	-3.874790	6.663197	-6.009351
204	5	7.432073	-6.199685	6.597108	-6.107975	6.668357	1.820905	-1.318769	-4.344572	7.827642	-4.418240	1.820908	-9.911479	6.586830	0.758201	-4.418240	1.820908	-9.911539	6.597108	-6.107996	6.668358	7.432073	-6.199611	6.586830	0.758201	-4.418240
205	5	0.686338	-8.397497	5.810321	-9.657740	7.743997	0.686335	-7.241521	2.293399	2.713246	-0.565616	5.077040	2.983833	2.029747	-7.196533	7.738965	6.899447	-4.201140	5.810169	-9.657740	7.743997	6.898710	-3.044110	2.291563	2.721748	-0.569859
207	5	-5.880962	2.977490	-4.973695	-6.564719	6.180687	0.576379	-2.925174	-1.554828	-6.565737	6.180687	-5.880962	2.977490	-9.629970	6.413293	-4.758615	0.576379	-2.925128	-6.211298	6.413293	-4.758615	6.725453	-1.009222	3.983820	-11.302895	6.180687
209	5	6.780866	-4.524878	5.057199	-15.654907	6.103521	6.780866	-4.524878	5.057199	-9.997774	0.674256	0.381494	-9.267897	5.072203	-9.997852	0.674256	0.381494	-9.267892	5.072203	-15.654967	6.103521	0.381483	-4.721508	-2.076888	3.045191	-5.911944
212	5	0.650017	-5.745648	7.289597	-5.066463	1.251155	0.650017	-5.745643	7.289600	-7.413168	5.941799	0.627076	-0.059831	-4.190676	5.575080	-3.962150	6.560537	-3.314166	7.289597	-5.066463	1.251155	6.560537	-3.314017	7.289600	-7.413168	5.941799
214	5	6.986713	-4.860922	5.293369	-9.795731	6.167218	6.897439	-1.570462	-5.488987	5.732157	-3.972195	6.897615	-1.571917	-0.279348	-0.167540	5.687179	1.762453	3.163766	-3.968790	-0.167266	5.687015	1.762452	3.163766	-8.832568	5.732157	-3.972279
222	5	1.724734	2.408597	-6.875282	6.621840	-3.358260	5.795304	2.343972	3.898535	-9.187269	5.297099	5.795263	2.343995	3.675767	0.600692	-0.240874	0.656180	2.474117	-7.059029	6.621840	-3.358260	5.795304	2.343972	3.898457	-5.190555	-0.013448
224	5	6.382135	-6.187829	6.908958	-3.653162	-0.573559	6.382135	-6.187829	6.908959	-9.445851	5.847202	-0.724352	3.763974	-6.604199	8.874404	-6.360775	6.382135	-6.187829	4.392587	2.202206	-3.253312	-0.720567	3.761390	-2.295719	-3.126592	5.847070
225	5	2.626869	4.653000	-10.322343	5.167737	-4.220916	-0.408162	2.947926	-9.869462	5.167737	-4.220916	2.013428	2.789927	-8.273524	5.167737	-4.220916	0.872210	2.469806	-7.848687	5.167737	-4.220916	1.946177	4.589442	-10.394799	5.167737	-4.220916
227	5	6.063291	-2.024750	5.076472	-7.285170	4.752378	-2.955096	3.169408	-6.127616	6.645877	-5.112737	6.063291	-2.024748	5.076453	-3.631394	1.511911	0.780293	-8.897551	5.076529	-7.285169	4.752378	0.780293	-8.897551	5.076510	-3.631394	1.511909
232	5	8.130828	-6.987916	4.905045	-10.239532	7.202968	6.140071	5.671294	-13.985627	5.554781	-2.275627	2.265328	3.090201	-13.328020	5.554781	-2.275627	2.386266	3.266249	-12.663516	5.554781	-2.275627	1.964761	2.352194	-11.501576	5.554781	-2.275627
233	5	-0.016596	-11.014276	4.699141	-9.368964	7.524653	-0.016596	-4.990364	-5.034127	6.168218	-3.970662	4.193338	-7.621022	4.699141	-9.368964	7.524653	-0.016596	-11.000839	4.500109	-3.188358	1.348713	4.193338	-7.607586	4.500109	-3.188358	1.348713
239	5	6.695401	-6.411593	7.308586	-2.611829	-0.413450	0.309798	-3.698734	-2.383557	7.643441	-6.178350	0.311525	-10.409518	7.308586	-2.611829	-0.413450	0.311525	-10.409520	7.312016	-10.649422	5.143289	6.695401	-6.411595	7.312016	-10.649425	5.143289
241	5	2.974799	4.570429	-7.274568	8.079528	-5.356402	2.198132	3.745088	-9.481857	8.079537	-5.356402	3.597998	0.629707	-3.838895	8.079519	-5.356402	2.285355	3.900348	-9.588917	8.079536	-5.356402	2.027214	3.412762	-8.911489	8.079537	-5.356402
246	5	0.562051	-4.585436	-2.694655	7.819271	-3.788066	6.865032	-4.826310	6.376691	-4.490342	4.552547	0.562052	-6.565113	2.789923	6.350733	-2.837520	0.562052	-9.772316	6.376828	-4.490468	4.552550	6.864778	-1.573770	2.759989	6.369882	-2.851594
251	5	-1.532634	1.176415	-1.332351	-1.285699	6.358115	-1.591141	1.282203	-6.514637	6.548086	-4.676883	-1.253399	-5.176521	-5.775348	6.548086	-4.676883	-1.253416	-8.407948	5.694464	-7.656045	6.358121	-1.253399	-8.407932	5.694463	-6.303134	1.286234
254	5	-0.653101	-5.937922	8.166381	-10.423108	7.043847	-6.451407	2.782711	-2.656413	3.619796	-3.817658	-0.653101	-5.937922	8.166381	-4.745778	0.979540	4.187904	-0.076428	8.116931	-4.744982	0.979540	4.187904	-0.076428	8.116931	-10.422312	7.043847
256	5	4.323701	6.371891	-5.146656	5.440618	-2.611388	6.935450	-4.575610	3.240237	3.472776	-2.609631	4.465757	6.376764	-4.892713	5.418484	-2.611387	1.848918	-0.172333	-3.574113	5.524494	-2.611397	4.822775	6.274079	-4.263272	5.369687	-2.611385
258	5	9.001462	-2.799335	7.885897	-4.560805	0.367837	9.001462	-2.799335	7.926141	-6.451434	5.903086	4.249171	2.691457	6.497689	-6.451434	5.903086	2.745508	3.901697	-8.794853	6.145637	-5.495398	4.249171	2.691456	6.457446	-4.560805	0.367837
260	5	0.206206	-3.693403	-5.087535	8.205267	-5.264279	0.206206	-8.987726	6.277839	-0.923685	6.149948	6.832408	-2.661504	6.276354	-0.923685	6.149948	0.206206	-9.008532	6.869685	-5.919522	6.219423	6.526782	1.868581	5.656667	-0.923685	6.149948
266	5	7.624399	-4.963251	7.001361	-9.897259	5.078790	-0.361921	2.529006	-10.367714	4.642750	-6.154389	-0.231988	2.501590	-4.554803	-1.681426	-0.141238	7.624399	-4.963249	7.001358	-8.224401	-0.141235	7.624179	-0.262497	-3.309822	-1.681426	-0.141238
267	5	5.864784	-4.107549	5.997675	-9.413508	7.397044	0.491391	-3.192351	-7.016601	4.784537	1.522112	0.495748	-1.166189	-3.948168	-0.785995	7.229114	3.532677	-0.259016	-3.575860	-0.818311	7.230410	1.525588	0.121851	-7.590291	4.785510	1.522593
269	5	0.999967	-9.692981	7.011961	-2.237670	0.946858	0.999967	-9.692981	7.011982	-4.435069	5.921575	-0.657330	2.324401	-7.167757	6.454575	-5.702815	0.999967	-6.991244	1.214668	6.088745	-5.702824	0.999967	-3.888938	-5.071509	6.454574	-5.702812
271	5	0.139430	-2.915618	1.981115	5.764274	-4.661003	3.531213	5.307789	-7.597251	6.802707	-4.689244	3.545124	5.226007	-1.784306	-1.621462	5.771427	0.219309	-6.429674	7.856876	-5.680483	5.772535	5.626342	-3.410323	7.827260	-5.673119	5.772535
284	5	3.667273	2.208438	-8.531463	7.530747	-4.864514	0.078601	-1.725404	-8.499466	7.530747	-4.864514	-0.445671	2.893988	-9.724946	7.530747	-4.864514	3.922445	1.739501	-8.482925	7.530747	-4.864514	3.827664	1.891238	-8.499193	7.530747	-4.864514
