306	6	6.606920	2.005219	4.918989	-2.744899	6.606920	-4.038608	4.918989	8.497251	6.606920	1.890135	4.918989	3.171041	4.561576	2.006490	4.918989	-2.745090	4.561576	-4.037326	4.918989	8.497241	4.561576	1.891486	4.918989	3.170781
320	6	6.676625	-8.614341	6.383769	7.209786	2.466080	6.458819	6.383769	-5.055642	2.466080	6.458577	6.383769	1.309324	6.676625	2.412384	6.383769	1.309966	6.676625	2.412653	6.383769	-5.055021	2.466080	-0.995550	6.383769	7.081833
321	6	7.935026	-8.260675	4.720081	7.440521	7.935026	4.486244	4.720081	0.768271	2.078296	-8.092148	4.720081	7.440521	7.935026	4.487954	4.720081	-3.673728	2.078296	4.654825	4.720081	0.768271	2.078296	4.656535	4.720081	-3.673728
472	6	5.823547	0.251431	6.130029	2.001465	5.823547	-10.684281	6.130029	7.020769	1.374783	-5.775968	6.130029	6.964220	5.823547	0.309095	6.130029	-3.684541	1.374783	5.322793	6.130029	-3.950176	1.374783	5.305107	6.130029	1.715697
650	6	-0.299251	-2.671614	7.653243	-0.783946	-0.299251	-7.372697	7.653243	4.439309	-0.299251	2.969702	7.653243	-3.660312	5.270238	-3.482832	7.653243	-0.760110	5.270238	-8.133355	7.653243	4.439336	5.270238	2.208974	7.653243	-3.401861
719	6	-1.273542	-4.962353	6.722206	6.253685	3.311433	5.224302	6.722206	-4.670075	-1.273542	-4.924115	6.722206	1.392387	3.311433	-4.929197	6.722206	1.392389	3.311433	-4.967360	6.722206	6.253687	-1.273542	5.228112	6.722206	-4.670081
748	6	2.190405	4.955799	7.722087	0.131793	2.190405	-5.385342	7.722087	8.624187	6.200232	-6.605820	7.722087	8.624187	6.200232	3.735714	7.722087	0.131795	2.190405	0.070739	7.722087	6.753078	6.200232	-1.174051	7.722087	8.599418
759	6	1.965773	6.338903	6.702685	0.280933	1.965773	-5.843602	6.702685	6.610324	6.701085	-11.880836	6.702685	6.610350	6.701085	0.299991	6.702685	0.511657	1.965773	6.338924	6.702685	-4.644796	6.701085	0.300031	6.702685	-4.414890
866	6	7.039562	-8.733534	3.029636	6.841365	7.039562	3.552521	3.029636	0.601843	7.039562	3.552521	3.029636	-3.414644	1.266729	5.591243	3.029636	0.601588	1.266729	-6.693814	3.029636	6.841365	1.266729	5.591244	3.029636	-3.414812
887	6	3.134760	-4.855836	6.842643	5.548126	7.816574	-7.743326	6.842643	5.552302	3.134760	3.535743	6.842643	-4.328060	7.816574	0.417148	6.842643	1.499263	3.134760	3.286712	6.842643	1.494179	7.816574	0.668979	6.842643	-4.326787
