38	4	-2.177436	6.005067	-4.199753	-8.408974	-8.446498	-8.928252	-5.616222	3.660592	6.505995	0.522350	6.226123	6.549135	-2.765963	-2.590815	4.548064	-1.765962	-6.447465	-0.082936	-4.045386	-9.693622	7.246164	7.006659	2.215046	-3.300403	-0.888854	-1.640409	-7.555688	-1.024804	-3.570813	-7.817129	-6.608901	6.644272	-6.693710	0.979484	-3.691632	-6.038920	-3.738119	3.573221	4.017074	-11.397884
43	4	0.964516	2.425792	-8.474437	9.491498	-2.286196	-2.418718	5.855719	-3.571969	-5.736238	-3.637272	-6.289706	-3.263004	-8.930704	-5.034105	2.670180	-8.464137	9.116597	-1.528462	5.955995	0.262638	-1.638278	-4.387210	-14.431940	-4.240025	4.126697	-4.983121	9.023675	4.060306	0.918795	-2.928466	-3.783755	1.598510	-13.234932	3.463445	1.015486	-8.370620	6.103489	-1.605669	-1.339778	-4.775820
49	4	2.067301	2.836056	6.840227	-2.315155	-4.397623	-8.413965	2.515034	-7.233886	-2.297936	-11.408965	-7.811284	2.215907	1.818462	1.249863	-6.132150	-3.187901	-2.310556	-1.906928	4.295211	-11.521560	-5.200414	-5.392596	5.244008	2.055700	-4.271688	-6.675388	3.994888	-6.387959	6.003184	-11.370959	3.796566	7.884857	5.029894	-2.391589	-5.969856	-5.871720	-0.440303	-2.027729	-1.276780	-12.099223
54	4	-4.553262	0.677277	3.930817	8.043531	3.986334	-10.249186	-1.062443	-7.379098	-3.170148	-6.426265	-1.836909	1.464244	-0.324407	0.638560	3.681059	-9.070818	6.233367	-7.570824	-5.380979	-8.488307	-4.189246	-6.328981	8.508238	4.309352	-0.810506	-5.419519	1.318738	-9.270067	3.581827	-4.553706	3.821326	-11.298487	-1.464464	-3.413636	-4.128927	-11.557892	2.564243	-5.261786	3.743667	1.995145
84	4	-0.115685	3.933003	-1.480646	-7.647572	-7.639387	-8.518759	3.811131	-0.573634	3.283663	-6.020662	-8.714230	-9.607230	-1.231925	-0.078491	-0.972329	-4.224026	6.316037	-5.703603	1.757649	4.956211	-1.637739	-3.008834	-0.523699	4.678561	-3.853851	-3.172888	5.578803	2.858153	-1.003488	-3.621607	-2.254999	0.760361	6.478537	1.520084	-4.709203	-7.076276	2.751079	-5.383655	-6.512171	-4.615154
105	4	-0.629442	1.439252	3.257194	-6.712950	-2.953019	2.454330	3.051099	-10.513033	-1.873168	-1.966107	-2.203214	-3.839373	3.866064	-4.793307	-3.245103	2.235892	2.557731	-5.753219	-4.532490	4.662621	-2.294845	5.074083	-3.581183	-7.990357	-1.843056	3.990985	5.799988	-6.408808	-4.941681	0.672231	4.478931	-3.741004	4.304999	-0.787319	-4.387007	-3.694947	1.909182	-5.361859	-4.511134	3.074382
125	4	3.896909	-10.883036	-3.264183	-7.262957	-5.344020	-0.588053	-3.490701	2.053392	2.674160	4.776762	4.039126	-13.467197	-4.903671	-9.729963	-5.418429	-0.589626	-1.014056	5.303975	1.901502	1.748360	4.974988	-13.571404	4.471477	-9.484195	-6.449955	-3.593727	-6.687521	5.708393	2.721609	0.036355	-1.803096	-4.941469	4.600242	-1.024764	-5.756882	7.414783	-10.834134	2.171895	-3.771766	3.003240
166	4	-0.779524	11.851850	-4.812708	-1.399712	-5.365164	-8.838282	3.878862	5.287165	0.473723	-7.477753	1.458546	3.242111	-6.342760	2.068107	-10.156678	-5.222734	0.173023	-1.867878	3.224824	-4.131130	1.111739	3.570631	-5.669178	1.218348	-10.139014	-5.447888	0.354418	-1.066627	3.642436	-5.267195	1.369992	3.508291	-5.254267	1.539715	-10.280446	-5.110258	-0.511436	-0.971329	4.458617	-4.024228
167	4	-6.462256	4.158384	-6.264220	-6.337918	-0.117223	-7.654821	-10.731319	3.520386	7.196621	4.444496	-7.490422	1.359990	-6.738008	0.172380	-0.043730	-7.121810	-14.222446	0.689290	6.942473	5.192568	2.371885	-2.234255	5.211699	-6.688857	-1.440163	-14.062304	-9.874641	-2.120739	0.983317	6.640758	-4.026827	-1.759735	2.317479	-5.834331	1.706646	-11.492371	-6.043375	7.455680	5.557653	-2.113320
174	4	2.969345	3.275320	3.187761	-8.368336	-6.604691	-2.664468	-5.199501	-6.553914	4.772024	-7.508525	3.924642	2.685418	1.335632	-5.039299	-3.634548	2.847448	-4.374568	-3.162729	-3.404616	-7.454132	5.397729	4.831681	4.588729	-4.215129	-2.725371	-4.780325	0.257957	-2.454889	-2.279981	-2.646336	-3.861914	-5.111408	8.714376	2.951989	-7.152386	-5.929243	-2.162038	2.628545	-4.761997	6.518036
229	4	3.814029	-0.772691	-3.389727	5.217507	-4.627889	3.035391	-4.104236	-1.596814	-1.775303	-5.843867	-7.607394	3.483081	-6.402741	6.826232	-6.970527	4.871592	1.881612	-5.125353	-5.924230	-6.710303	2.455957	3.132233	-3.243391	9.259082	-7.839401	-3.819645	-2.080450	-4.128986	-5.684183	0.145964	-4.218628	-2.590574	2.965087	5.487920	-2.046129	6.141371	-0.855640	-0.880548	-3.121337	-6.311665
246	4	-2.249197	-0.460027	-0.354433	-3.011708	-7.314172	-3.971533	-3.520608	1.342936	6.034741	3.690848	-8.721889	-3.687566	0.559555	2.587445	-1.146165	-8.255926	-8.776488	4.492543	5.593892	-0.455413	-6.884584	-2.094552	2.888467	7.477764	3.913655	-5.730291	1.845051	-6.012135	-2.658613	-5.247395	-10.338112	-7.533914	3.583834	1.102414	0.571100	-5.974398	0.996805	3.717077	-4.539896	-3.553222
