3	4	5.304203	-6.073279	7.824105	-0.283253	0.150035	-0.808717	7.824105	-0.283253	7.980793	-6.073474	-2.025580	6.198047	0.148973	4.811232	7.827438	-4.275886
5	4	-4.841148	8.802667	6.634219	-5.676750	-1.264872	8.802573	0.201951	-5.676750	5.254934	-2.273757	-5.229189	5.155778	4.969197	4.118788	0.201951	-2.802267
8	4	6.760444	-5.597126	1.116294	-2.926756	-3.762022	0.164079	5.102135	-2.926764	6.771894	-5.597213	-0.157157	2.667276	-3.762023	6.248695	5.102135	-5.688560
38	4	7.811595	-5.278640	-0.571803	-1.560565	7.811728	-5.278640	-3.239199	4.850844	-1.978977	6.158301	5.551063	-2.863784	-1.979016	-0.111444	5.551063	-1.626815
70	4	1.580473	0.178705	6.986406	2.939200	1.580470	6.098182	7.115447	-2.132707	6.024963	-2.667737	-0.362254	4.741522	1.580477	0.178703	4.766327	4.741521
84	4	-6.853799	6.230806	7.924310	-0.861799	-0.207201	0.367083	-4.210729	7.367965	6.314458	-5.842207	-4.210831	7.367965	-0.207201	6.230777	-4.210824	5.383722
106	4	5.580627	-6.030532	2.994946	7.670954	-0.778043	0.024632	2.994954	7.670936	-1.088206	5.533135	8.059228	-2.273083	7.663387	-6.038054	-3.146274	7.670954
108	4	-8.197813	-0.922795	6.399365	-0.404420	-8.197825	5.071506	6.401485	-6.503321	4.681400	-3.197651	-3.532236	6.086503	-1.721667	-0.925084	-3.532236	6.086502
114	4	6.720429	-4.387778	1.191311	8.096658	-2.259737	5.995443	6.293798	2.204541	-2.312278	5.995463	6.409363	-3.926375	6.725562	-4.391694	-2.028454	8.096658
126	4	-5.819361	6.600679	5.057253	-4.869833	4.442585	-3.317914	-6.311669	7.611659	-1.230689	0.342921	-6.311665	7.606059	-5.818784	6.600679	5.057016	1.530789
133	4	6.875475	-2.642182	-4.894827	7.182394	-3.854232	1.683534	7.079384	2.123377	-3.883413	1.683534	7.125507	-3.952040	-3.883413	6.026670	7.125507	-5.415822
160	4	-4.914635	7.808518	6.079029	-3.069331	0.936645	7.805209	0.758221	-3.069331	7.044620	1.785102	-2.522293	5.880936	7.044620	-3.197341	-2.522477	5.882937
