33	8	8.260574	-5.447443	6.831417	1.701762	3.752587	-0.096792	6.831417	1.701762	8.260574	-3.818636	3.926494	6.417198	3.752587	-3.626933	6.831417	6.417198	8.260574	-8.977584	6.831417	6.417198	8.260574	-0.288495	3.926494	1.701762	3.752587	1.532015	3.926494	6.417198	3.752587	5.062157	3.926494	1.701762
39	8	-1.266082	2.858952	6.868631	-0.105260	5.257462	3.012452	3.245852	-0.105260	5.257462	-0.207447	6.868631	-0.105260	-1.266082	-0.028730	6.868631	6.439820	5.257462	0.124770	3.245852	6.439820	-1.266082	6.078851	3.245852	-0.105260	-1.266082	3.191169	3.245852	6.439820	5.257462	-3.095129	6.868631	6.439820
81	8	0.611484	1.408882	6.266036	1.899809	0.611484	0.007654	0.592666	6.332538	6.139645	-1.018187	0.592666	6.332538	0.611484	-2.854700	6.266036	6.332538	6.139645	0.383041	6.266036	1.899809	6.139645	-3.880541	6.266036	6.332538	6.139645	3.245395	0.592666	1.899809	0.611484	4.271236	0.592666	1.899809
94	8	8.273789	0.004414	6.819342	2.776110	8.273789	0.812504	0.766506	2.776110	8.273789	-6.569412	6.819342	8.542244	8.273789	-5.761322	0.766506	8.542244	2.206561	-1.034183	6.819342	8.542244	2.206561	6.347734	0.766506	2.776110	2.206561	5.539643	6.819342	2.776110	2.206561	-0.226092	0.766506	8.542244
138	8	3.209494	-0.651195	5.645679	3.957310	7.581964	-2.208243	-0.388749	-1.804429	7.581964	-4.066691	-0.388749	3.957310	3.209494	0.551790	-0.388749	3.957310	3.209494	2.410238	-0.388749	-1.804429	7.581964	-3.411229	5.645679	-1.804429	7.581964	-5.269677	5.645679	3.957310	3.209494	1.207252	5.645679	-1.804429
180	8	7.423358	-0.908558	2.110869	6.472283	0.898647	6.537369	2.110869	2.255176	0.898647	4.589568	2.110869	6.472283	7.423358	1.039243	2.110869	2.255176	7.423358	-5.740395	6.879392	6.472283	0.898647	1.705532	6.879392	2.255176	7.423358	-3.792594	6.879392	2.255176	0.898647	-0.242269	6.879392	6.472283
183	8	-0.941924	2.503058	3.746059	1.781894	-0.941924	2.600773	-2.532740	1.781894	-0.941924	-0.940814	3.746059	6.412702	-0.941924	-0.843100	-2.532740	6.412702	5.472465	-1.681949	3.746059	6.412702	5.472465	-1.584235	-2.532740	6.412702	5.472465	1.761923	3.746059	1.781894	5.472465	1.859637	-2.532740	1.781894
195	8	5.898121	-5.580698	-0.961188	6.909655	-0.544124	-0.460484	-0.961188	6.909655	-0.544124	5.422622	5.444131	2.149812	-0.544124	-0.852885	5.444131	6.909655	-0.544124	5.815022	-0.961188	2.149812	5.898121	0.694808	-0.961188	2.149812	5.898121	-5.973099	5.444131	6.909655	5.898121	0.302407	5.444131	2.149812
196	8	6.601291	4.689810	0.548375	2.476363	1.224395	0.236805	7.157325	2.476363	1.224395	6.569512	0.548375	2.476363	1.224395	2.464830	0.548375	7.132637	6.601291	-1.642897	7.157325	2.476363	1.224395	-3.867878	7.157325	7.132637	6.601291	0.585128	0.548375	7.132637	6.601291	-5.747580	7.157325	7.132637
213	8	7.025747	-7.079447	7.866479	5.921444	7.025747	-2.693648	7.866479	-0.431040	0.445201	0.580333	7.866479	-0.431040	7.025747	3.875643	1.705727	-0.431040	7.025747	-0.510156	1.705727	5.921444	0.445201	-3.805466	7.866479	5.921444	0.445201	7.149624	1.705727	-0.431040	0.445201	2.763825	1.705727	5.921444
218	8	6.345020	1.424050	-0.719817	1.185814	1.688939	1.975864	-0.719817	7.367631	6.345020	-3.451777	5.370867	7.367631	1.688939	1.362526	5.370867	7.367631	1.688939	5.625016	5.370867	1.185814	6.345020	0.810712	5.370867	1.185814	6.345020	-2.838439	-0.719817	7.367631	1.688939	6.238354	-0.719817	1.185814
247	8	-0.053736	5.331359	0.382275	0.642951	6.409773	-0.786439	0.382275	0.642951	-0.053736	1.046320	0.382275	6.330840	-0.053736	0.327695	6.868121	0.642951	-0.053736	-3.957344	6.868121	6.330840	6.409773	-10.075142	6.868121	6.330840	6.409773	-5.790103	6.868121	0.642951	6.409773	-5.071478	0.382275	6.330840
291	8	6.771856	-0.175488	0.840493	7.270093	0.438583	0.742634	0.840493	7.270093	0.438583	-4.546550	7.118285	7.270093	6.771856	-1.060336	7.118285	0.662273	0.438583	5.146970	0.840493	0.662273	6.771856	-5.464672	7.118285	7.270093	6.771856	4.228848	0.840493	0.662273	0.438583	-0.142214	7.118285	0.662273
296	8	0.242299	1.322633	7.348011	1.929753	6.114990	0.757486	1.396380	6.670184	0.242299	1.954367	1.396380	6.670184	0.242299	-0.866543	7.348011	6.670184	6.114990	2.946662	1.396380	1.929753	0.242299	4.143543	1.396380	1.929753	6.114990	-2.063424	7.348011	6.670184	6.114990	0.125752	7.348011	1.929753
440	8	7.747465	-5.545440	6.916047	7.260038	2.399991	-1.019910	6.916047	7.260038	2.399991	-0.749329	1.348215	7.260038	2.399991	4.954624	6.916047	1.080425	2.399991	5.225205	1.348215	1.080425	7.747465	0.699675	1.348215	1.080425	7.747465	0.429094	6.916047	1.080425	7.747465	-5.274859	1.348215	7.260038
442	8	0.580468	2.459374	2.578218	5.981595	0.580468	1.366234	8.477473	-0.041126	0.580468	-2.785697	8.477473	5.981595	7.020800	-1.560396	8.477473	-0.041126	7.020800	3.684675	2.578218	-0.041126	0.580468	6.611305	2.578218	-0.041126	7.020800	-5.712327	8.477473	5.981595	7.020800	-0.467255	2.578218	5.981595
500	8	1.214481	5.408678	2.264152	0.753460	1.214481	-0.695490	6.987728	0.753460	6.378820	-3.140621	6.987728	0.753460	6.378820	-5.827173	6.987728	7.096675	1.214481	2.722126	2.264152	7.096675	6.378820	2.963548	2.264152	0.753460	6.378820	0.276996	2.264152	7.096675	1.214481	-3.382042	6.987728	7.096675
507	8	6.246078	-10.068806	6.858553	7.579899	6.246078	-3.802924	6.858553	1.266799	0.608871	7.160541	1.386988	1.266799	6.246078	0.713235	1.386988	1.266799	6.246078	-5.552647	1.386988	7.579899	0.608871	0.894658	1.386988	7.579899	0.608871	2.644382	6.858553	1.266799	0.608871	-3.621501	6.858553	7.579899
511	8	2.288859	5.940776	2.995645	-1.285051	2.288859	3.825663	8.163230	-1.285051	2.288859	3.819408	8.163230	4.288825	8.752067	0.203169	8.163230	-1.285051	8.752067	2.318282	2.995645	-1.285051	8.752067	2.312026	2.995645	4.288825	8.752067	0.196914	8.163230	4.288825	2.288859	5.934520	2.995645	4.288825
545	8	7.142079	-5.369047	7.859259	8.310722	2.436209	6.334133	1.302363	1.741455	7.142079	-0.035052	7.859259	1.741455	7.142079	0.160642	1.302363	8.310722	2.436209	1.000138	1.302363	8.310722	2.436209	-4.529551	7.859259	8.310722	7.142079	5.494637	1.302363	1.741455	2.436209	0.804444	7.859259	1.741455
621	8	6.424986	-2.777602	7.410958	5.979300	0.650173	4.060929	3.243774	5.979300	0.650173	2.182485	7.410958	-0.394905	0.650173	0.157821	7.410958	5.979300	0.650173	6.085592	3.243774	-0.394905	6.424986	-0.752938	7.410958	-0.394905	6.424986	1.125506	3.243774	5.979300	6.424986	3.150170	3.243774	-0.394905
