6	3	-10.550090	7.943874	-7.180164	5.230214	-2.608754	1.972426	4.472369	-1.133784	4.607959	-1.106796	5.640885	-7.372974
11	3	6.307917	-8.667165	6.677619	-5.284621	-12.360006	5.849520	-8.466265	6.702594	-5.716124	3.493155	4.178129	0.654399
15	3	0.063895	-5.146892	6.987979	-1.657300	-10.950936	7.188282	-8.706889	4.553716	6.102405	-10.831537	6.987985	-5.425078
23	3	8.554099	-7.520517	5.160832	-4.333585	8.553937	-4.202467	-1.617774	0.823582	-8.520779	6.286900	-9.747785	8.143342
24	3	-10.156418	7.393855	-6.476768	6.631160	6.462727	-9.107985	5.321333	-1.699952	-4.678120	0.755849	4.623588	2.456025
27	3	-14.310196	4.620376	2.868200	1.377993	-14.385250	6.776483	-9.256468	6.171101	4.770125	-2.356508	8.138666	-4.052866
28	3	8.415560	-7.949025	8.422195	-7.846756	-5.943182	7.757710	-5.235430	3.943808	5.768669	4.545663	-3.743605	-2.512790
30	3	-10.193895	5.116919	-11.759165	9.759526	-2.152026	-6.502116	2.423892	4.239642	3.552560	-10.007916	6.586580	-0.172312
31	3	6.745296	-8.370333	8.509635	-2.583858	-9.363800	8.147306	-7.975157	8.198609	-0.169677	-1.064985	6.126391	4.692150
34	3	-9.676663	7.833254	-15.540052	6.755311	4.957112	1.612753	-7.168147	2.805030	5.273472	-4.388704	-6.659955	2.657469
35	3	7.060380	2.463897	4.556237	-4.581730	5.361518	5.332143	-0.004659	-0.021122	8.452898	-2.755418	6.536338	-4.745693
36	3	-0.831627	-2.414215	-3.764148	7.205202	6.475344	-13.275083	6.107791	-1.551891	-11.588411	3.955636	-8.189083	7.205253
40	3	6.328361	-6.699872	6.738850	-7.433963	-6.563718	8.522809	-9.595984	4.776386	-2.328471	2.075335	5.616674	-0.887480
43	3	6.655396	-11.899388	6.425713	-7.520084	-4.787798	6.971452	-6.865853	2.305246	-3.368224	0.735862	6.220074	-3.054813
44	3	-10.249529	7.287430	-10.880361	6.813154	8.290018	-10.395481	5.372196	-3.351321	2.141185	3.579702	-3.635071	0.665416
45	3	-9.970651	6.982255	-10.552505	6.884612	8.199510	-8.541656	5.299720	-0.791980	2.941637	-2.582384	-3.854016	5.212934
46	3	-1.645073	-1.446348	4.877121	3.171555	-11.037660	5.805522	-7.109603	6.113234	5.393186	-6.516374	6.852842	-4.470238
51	3	-8.636912	9.256589	-6.826893	6.697334	6.707713	-3.527223	9.532920	-3.912672	6.847588	-9.031800	9.614756	-3.912672
54	3	-10.298339	7.752733	-13.276381	6.159597	6.650143	-3.989671	-2.190075	1.137574	6.672028	-9.088450	4.398209	-1.488787
57	3	-5.703278	6.676014	-11.480766	6.944383	5.696612	-3.978068	-2.366407	3.125529	6.702930	-6.958888	5.558234	-3.948187
58	3	-7.167275	5.900802	-8.431175	4.427610	-2.159590	-3.363338	6.921504	-2.261071	3.738668	-6.258913	6.921510	-5.085216
59	3	-8.617553	5.576553	-10.791559	6.197338	8.782014	-9.930100	5.109479	-3.284381	8.729945	0.563199	-2.956703	-0.062260
