1	2	69	0.661110	6.812567	-5.201663	5.872214
1	2	31	6.497245	1.910419	-0.158629	5.872209
2	1	100	3.360608	2.727801	4.564928	-0.711641
3	1	100	-1.167415	6.878798	-0.068368	7.507553
4	1	100	0.937545	6.557562	-1.599862	6.071256
5	2	32	2.532082	5.578361	1.749545	5.038639
5	2	68	4.200919	3.945846	5.554089	0.014981
6	1	100	0.415520	3.515823	4.188805	0.133200
7	1	100	2.330300	4.621687	3.530106	0.852270
8	2	65	3.978860	2.415362	5.940392	0.476220
8	2	35	0.731953	5.626662	-1.677533	7.032339
9	2	70	0.419769	7.799400	-9.816013	7.413033
9	2	30	6.911093	1.507582	-3.431422	7.412789
10	1	100	0.675373	7.383414	4.002818	1.272903
11	2	20	-0.201342	6.403795	4.196420	4.039906
11	2	80	2.949992	3.721893	4.472057	3.996135
12	1	100	3.909035	-0.095974	4.713023	-1.606263
13	1	100	-2.155446	7.571464	2.637557	3.908902
14	1	100	-0.290866	5.997613	4.875122	-0.107214
15	2	83	-0.165606	5.699244	2.194111	1.398704
15	2	17	-0.157656	5.699233	-3.773876	7.527733
16	1	100	0.216034	5.150894	3.221436	-1.061389
17	1	100	6.740685	2.002806	1.560216	6.173022
18	2	71	0.288558	3.998642	4.364077	2.983684
18	2	29	3.093017	3.096279	2.103384	6.522984
19	2	87	6.057271	-0.111424	-0.224981	7.324254
19	2	13	2.201957	2.314834	6.279328	2.367837
20	1	100	-2.683595	6.470362	-2.256557	6.668556
21	1	100	1.787214	4.787691	9.263037	2.084975
22	1	100	2.555254	5.321670	3.515274	3.788162
23	1	100	0.193539	9.032772	-0.866052	5.689306
24	1	100	-4.555578	4.146899	7.906277	0.616921
25	1	100	7.066923	-3.132718	1.279890	8.008278
26	1	100	0.842210	6.348137	4.905483	-1.937245
27	4	53	4.865259	1.409282	4.792681	-1.918246
27	4	10	6.312270	0.899581	0.632885	4.535291
27	4	14	2.837614	6.694425	0.132436	4.555665
27	4	23	1.937929	6.855919	3.664639	-0.940729
28	1	100	3.338761	4.354733	4.627384	0.740533
29	1	100	0.976474	5.487738	2.891349	-0.093208
30	1	100	1.468866	6.170934	3.542771	5.928160
31	2	61	6.902329	2.823719	0.595915	5.798481
31	2	39	3.553735	2.826337	6.658284	-0.239739
32	1	100	-0.869322	8.986414	-0.855604	4.673305
33	1	100	1.439769	4.529172	2.657330	1.650228
34	1	100	3.201429	-0.458911	4.515866	4.630778
35	1	100	6.987744	-0.480579	0.540213	8.071755
36	2	85	-0.739895	6.402581	-0.747761	6.629103
36	2	15	5.604737	-0.038339	1.781784	6.626223
37	2	95	-0.023933	6.256099	2.168195	3.006298
37	2	5	1.581757	6.199752	-1.302637	6.329163
