1	4	62.074864	18.253200	51.322340	65.707809	19.112115	0.949230	0.644669	0.189516	0.839928	0.723670	1.018588	3.000000	0.019548	9.363340	1.000000	0.014793	4.493175	3.000000	74.116438	4.455703	5.000000	0.012603	11.177485	5.000000	0.012210	1.112538	5.000000	56.603187	0.734070	2.000000	0.012924	3.530464	3.000000	0.067930	11.521057	5.000000	0.040527	13.770572	4.000000	0.019801	0.114545	2.000000	69.685509	2.321711	5.000000	0.023450	3.994975	4.000000	0.010951
2	4	86.886420	53.760659	25.494951	82.148955	28.851188	0.625815	0.666461	0.198792	0.554923	0.192984	0.175333	3.000000	0.013704	2.322844	3.000000	0.119819	2.562496	6.000000	9.425851	1.279483	4.000000	0.013409	13.282899	4.000000	0.017841	4.587849	2.000000	49.060704	1.352213	2.000000	0.068358	1.515377	2.000000	0.019318	4.065472	5.000000	0.011615	8.450294	5.000000	0.011343	3.717437	5.000000	2.421871	2.916012	3.000000	0.013470	3.471481	3.000000	0.014963
3	3	21.806826	99.904082	56.647163	55.148926	72.539849	0.768136	0.837119	0.521049	0.927835	0.122618	1.184500	5.000000	0.907279	10.649781	3.000000	0.013028	3.086174	2.000000	18.598283	0.918221	2.000000	0.010303	14.644969	3.000000	0.023720	3.858359	5.000000	27.379352	0.787210	6.000000	0.024126	1.647830	3.000000	0.010139	1.667238	1.000000	0.035048	10.837149	1.000000	0.011727	3.480343	6.000000	18.920655	0.786877	6.000000	0.026648	2.872821	2.000000	0.010850
4	3	95.087305	8.493819	21.304011	8.763122	69.151698	0.319609	0.409030	0.540553	0.886287	0.353356	3.681661	1.000000	0.016345	11.302632	6.000000	0.014729	3.501491	3.000000	30.594796	4.177842	5.000000	0.181973	11.591936	3.000000	0.026763	1.023596	5.000000	37.706213	3.555289	4.000000	0.011665	4.084565	3.000000	0.058065	7.962742	5.000000	0.056872	6.715086	2.000000	0.010846	0.489544	2.000000	50.778346	0.699651	3.000000	0.747075	1.458275	2.000000	0.034206
5	3	70.003496	30.801515	3.684574	22.164774	20.458391	0.672532	0.604739	0.672519	0.516259	0.172639	4.634955	2.000000	0.018830	14.347391	5.000000	0.146665	3.516253	3.000000	63.504105	2.758714	4.000000	0.119431	7.566906	3.000000	0.088375	0.732661	1.000000	22.990799	4.202185	2.000000	0.020498	2.567016	4.000000	0.046261	9.372802	4.000000	0.053007	13.854177	3.000000	0.017024	0.702147	4.000000	93.140117	2.944814	4.000000	0.060054	4.047493	4.000000	0.019367
6	5	25.305315	56.845341	82.559455	75.342673	26.199322	0.794977	0.489042	0.695429	0.535665	0.185453	3.170840	6.000000	0.016316	12.228828	2.000000	0.023548	2.404371	5.000000	36.804340	3.547550	3.000000	0.012161	11.510163	1.000000	0.012152	3.663980	3.000000	64.933893	0.213185	1.000000	0.048843	2.733543	1.000000	0.019174	10.551327	2.000000	0.024975	14.081129	3.000000	0.011204	2.329053	6.000000	32.752610	2.772851	3.000000	0.024362	2.676871	4.000000	0.083334
7	4	2.644082	22.779229	58.013914	12.704841	26.761387	0.558680	0.734378	0.848467	0.756682	0.135220	2.356534	5.000000	0.019398	6.083879	6.000000	0.112251	2.661079	5.000000	48.646099	1.773039	1.000000	0.019513	12.954000	4.000000	0.249015	4.434052	2.000000	53.236912	2.022093	3.000000	0.010477	1.184554	3.000000	0.119952	6.270094	5.000000	0.206830	2.922401	3.000000	0.031612	0.546944	1.000000	9.235262	0.626781	6.000000	0.011640	0.259835	5.000000	0.019330
8	3	22.496362	15.695717	52.182604	42.723264	95.731406	0.628514	0.831722	0.593422	0.723382	0.800584	3.597993	6.000000	0.024312	3.236881	5.000000	0.024503	1.679420	2.000000	67.728850	1.846365	4.000000	0.013371	5.421955	6.000000	0.014850	1.462369	5.000000	8.010829	1.746930	6.000000	0.026234	0.135837	5.000000	0.012702	1.499112	4.000000	0.016433	14.254998	2.000000	0.138613	0.325940	1.000000	2.814543	3.027682	6.000000	0.012635	3.096589	1.000000	0.014783
9	2	3.447663	26.320949	58.474698	19.000297	77.192842	0.626029	0.139690	0.989093	0.459810	0.716428	0.382921	5.000000	0.012052	8.646083	3.000000	0.087007	2.664811	1.000000	96.249574	0.221108	1.000000	0.010868	7.767038	2.000000	0.022961	0.237059	4.000000	81.101848	1.607132	5.000000	0.015614	1.860014	3.000000	0.010424	2.800195	1.000000	0.023673	9.779188	2.000000	0.011160	0.937411	5.000000	68.709218	0.116591	2.000000	0.017499	2.691837	3.000000	0.020310
10	4	53.586521	79.473996	30.614739	57.276281	79.645822	0.127229	0.171663	0.295187	0.816765	0.160977	4.112663	6.000000	0.010411	2.666547	5.000000	0.037458	3.581336	6.000000	98.212373	2.053777	6.000000	0.031100	8.667807	4.000000	0.011529	4.593944	4.000000	99.440774	2.082515	2.000000	0.034209	0.453336	2.000000	0.020913	11.831939	6.000000	0.040928	1.627361	4.000000	0.014184	3.424076	1.000000	88.228477	1.330771	2.000000	0.013358	1.331264	3.000000	0.023068
