945	4	2.445931	-0.688782	6.118171	0.491944	-0.040883	4.099378	0.607191	5.758682	-0.476026	5.470098	0.297698	-0.260828	2.445935	-1.217365	6.118174	6.300059
1753	4	1.476843	8.108633	0.889496	-1.703159	4.370249	-0.832622	6.550848	5.820800	1.477220	6.553298	0.889649	2.925381	2.921915	2.005074	4.319173	5.818326
2876	4	0.819542	8.676345	3.097988	-3.080431	0.853709	3.080336	3.108862	8.062307	0.819542	8.431224	3.097988	2.266207	6.643996	0.255092	4.927619	8.615668
2962	4	-2.805753	5.725579	-0.500587	-0.838680	3.210044	-2.604334	4.793340	9.384775	3.130006	2.632794	4.707585	4.279243	0.384947	4.275823	-0.416853	4.279051
3228	4	3.695448	-1.203139	4.134216	5.257067	3.694290	1.055129	4.132256	-1.950214	0.902181	6.929729	-1.784579	1.242544	0.901791	6.932489	-1.784600	-5.042401
3495	4	8.150656	-3.367616	2.261607	7.215529	1.869000	7.219581	-0.397851	-1.373707	1.869275	7.047769	-0.396546	2.737143	6.418575	3.062422	2.261607	-1.014179
3576	4	3.748186	-1.820893	4.007418	6.559921	-2.666724	7.418999	0.159694	3.292256	-2.666929	8.431166	0.159589	-3.271710	3.312329	3.297292	3.866182	-2.306071
3590	4	2.151237	5.318157	5.070460	-0.622020	6.870507	-3.874939	5.842132	4.690218	2.164677	4.392163	5.076189	3.960320	6.869335	-1.043178	5.842099	0.132162
4949	4	-2.217893	7.332500	1.047163	-4.323852	2.176790	0.972828	3.528422	1.218587	2.178252	0.855404	3.533887	6.596984	-2.181853	3.744470	1.047164	4.840276
5238	4	-1.122576	7.785148	0.640634	-3.460032	3.763445	0.630252	6.959577	2.681118	3.759309	1.641147	6.959564	-3.458500	-1.121878	6.792180	0.641005	2.630924
6586	4	5.639511	-1.873676	6.037649	6.663534	0.817731	7.261444	4.977293	-2.673876	4.922498	1.105477	6.034259	0.946208	0.817804	4.375421	4.977368	4.890834
7471	4	3.685510	1.783977	3.844988	-4.761860	3.687756	-3.424752	3.850053	1.067698	-2.405702	5.179508	-1.899826	-4.762809	3.687756	-3.783668	3.850053	5.739285
7564	4	5.271190	2.570652	6.091251	-0.630351	1.902856	7.834218	4.973531	-2.986578	5.280027	-2.029695	6.091448	6.996859	1.902884	7.084401	4.973561	3.410567
9078	4	3.300587	-4.260513	4.985920	4.944835	3.300373	-0.501994	4.985658	0.080739	-0.966443	5.500473	-0.385648	-1.499237	-0.933074	5.473202	-0.385650	3.300684
