3	6	6.202260	-8.380613	6.758734	-1.328503	-3.061624	6.202260	-10.648004	6.758734	4.889639	-3.061624	-1.033753	-2.135823	6.756603	-1.328504	-3.043078	0.694593	-4.779331	6.758734	4.889639	-3.061547	-5.895122	4.809686	4.474995	-7.140206	1.706689	-5.895114	3.550190	4.475004	-7.134319	6.696719
62	6	-4.418519	11.035013	-1.495597	-4.125777	0.950430	3.943875	2.967804	-1.447531	-3.937601	7.352812	7.323243	-6.023513	6.521575	6.978450	-2.899866	-3.628371	4.624389	-1.495100	-4.106204	7.385343	7.322419	-4.062567	1.809909	6.944511	4.743723	7.276414	-1.184701	1.806231	5.637005	0.265660
140	6	6.558751	-6.654177	2.436935	0.424915	-6.142237	-5.122839	5.961673	-9.673746	-4.689544	0.460131	6.558751	-11.017324	2.436935	5.262172	-6.142237	0.366196	-6.563750	2.436935	5.245841	-6.142237	-0.630569	-2.166086	2.421914	0.169139	-6.141732	-5.122839	2.648767	-9.651674	-2.218783	5.749493
197	6	-5.026373	9.522678	3.505012	1.647405	-3.299499	-0.582837	-6.729723	8.821522	6.809630	-9.266797	-5.026374	9.943431	-1.697098	1.647404	-3.299499	-5.026373	9.580277	3.505012	-3.950981	-3.299499	5.996810	-10.206434	8.821522	6.809630	-9.266797	-5.026374	10.001030	-1.697098	-3.950982	-3.299499
214	6	6.435365	-8.815390	6.930715	6.495663	-0.393204	6.435365	-14.784881	6.930715	6.495663	5.045265	-6.011518	3.227232	-3.919941	-3.848223	7.943619	0.346876	-9.057520	6.930715	6.495663	5.045265	-1.028151	-2.904871	6.535831	6.475931	2.702879	0.253852	-6.294330	6.910583	6.495201	2.164353
215	6	2.694147	7.870757	-4.223657	-5.171523	0.664592	7.002833	-8.060106	6.578244	0.428806	-4.867771	6.955905	-1.321858	1.186205	-0.358069	-0.305213	-1.196421	7.948527	-4.223657	-5.171523	0.664592	7.002837	-10.746373	6.578244	5.510613	-4.867771	7.001895	-4.154116	1.189770	5.510555	-4.864193
315	6	-4.494946	9.766052	-3.666241	-5.798107	-0.827650	7.984877	-7.430563	0.117192	6.861968	-6.749599	1.515366	-7.283839	5.173859	6.861902	-6.749599	1.515366	-2.921275	0.005702	5.552164	-6.741740	7.984877	-11.777164	5.179269	6.862151	-6.749599	7.984877	-5.306136	5.157367	0.778417	-6.749589
320	6	-1.923945	6.087022	-3.567212	-0.232252	6.715569	-1.778910	2.831779	-2.797045	3.318631	6.655991	-0.564548	0.243670	5.930698	5.647372	5.346113	4.895715	-3.045961	6.459966	7.181548	-2.412118	3.929936	0.992315	-0.836931	5.053675	6.085294	4.581489	-0.135114	6.122240	5.916649	4.782570
322	6	-4.813756	4.402763	2.389692	-1.577602	5.452325	6.046871	-8.913802	7.963707	7.686652	-0.272791	-0.571403	-1.752699	7.963480	1.486201	2.654370	6.046560	-5.282813	7.963707	1.681383	0.407318	-4.813757	4.796888	-1.712514	-1.842485	5.485557	6.046560	-5.282813	7.963707	1.681383	-5.640531
335	6	6.767355	-14.373814	8.295384	7.110243	4.530894	6.767355	-12.590917	8.295384	7.110243	0.055467	-5.934704	6.607708	4.024232	-3.857145	1.725644	-5.938719	8.244112	-0.788693	-3.857145	1.742784	-0.581621	1.893787	4.053181	0.728318	5.976892	-4.047870	3.301256	-0.788489	-3.805085	6.192592
343	6	7.377179	7.098540	-3.776570	-5.085118	-0.357332	7.614878	1.107607	6.135951	-1.728904	-2.604068	1.267344	12.292910	-3.776571	-5.089037	-0.357331	7.725460	-8.563785	6.309123	6.480697	-5.344871	7.725452	-3.705249	6.309123	0.804667	-5.344855	1.267359	6.431352	-3.776565	-5.079173	6.248436
377	6	-4.038050	9.854326	-4.915479	-4.882676	0.051518	6.549297	-6.861567	7.512072	7.280816	-5.636608	1.862834	9.393376	-4.915479	-4.882676	6.242209	1.862540	9.733740	-4.915479	-4.882676	0.051518	6.548357	-3.604390	7.512066	1.094700	-5.633610	-4.037802	9.514080	-4.915479	-4.882676	6.242209
399	6	-0.581039	-9.124971	6.427565	6.350668	-2.577571	5.733899	-11.517852	6.427565	6.350674	-2.577571	-5.663354	9.241870	-5.003521	-5.526579	0.495045	-0.581039	-10.039076	6.427565	6.350672	3.931483	-5.566942	3.245285	-4.543313	-4.697841	7.070673	5.733899	-12.431958	6.427565	6.350674	3.931483
420	6	-7.849925	1.878726	7.386362	-3.977737	1.383024	-8.939190	6.524079	3.334139	-3.978847	1.698269	-8.940080	6.818582	-3.267048	-3.978847	1.698476	-3.097641	-6.085930	9.072389	5.758987	-5.005323	-8.919455	4.981500	-3.218382	-3.978847	6.860922	-8.905368	4.625808	3.434230	-3.978847	6.858481
440	6	-2.758214	5.381461	-4.767563	-4.315468	9.239953	6.505735	-10.635480	7.204283	5.931087	-2.932652	6.505735	-4.825771	0.721156	5.930545	-2.932651	0.701189	-0.334503	7.037207	-0.811092	-2.557400	0.708551	-6.786958	7.204260	5.931078	-2.932652	6.401553	0.316972	0.337309	-2.278257	4.261838
441	6	7.023747	-8.054978	6.385644	0.061122	-3.529619	-4.350943	10.370428	-5.371248	-6.352329	1.067149	1.977182	-8.814056	6.385644	6.581593	-3.530993	-2.130531	5.430447	-5.371064	-5.741093	6.522792	1.548706	-0.598358	6.348051	0.009014	5.963545	7.026041	-14.670330	6.385644	6.581593	-3.531731
458	6	1.495686	-12.996064	5.256351	6.542773	-7.167286	-4.057280	4.599823	4.037079	-4.967568	-0.840668	-4.019812	2.575170	-1.627643	-3.516073	5.214863	1.495686	-7.054981	-0.760225	6.542773	-6.833340	-4.057314	6.755181	-1.720684	-5.006375	-0.731431	4.891418	-15.075393	5.256351	6.542773	-7.172055
507	6	-6.811120	8.020099	-3.966886	-5.095637	-1.289769	-0.508607	-5.164084	6.615610	-0.109179	-6.888786	-0.508090	-7.640109	6.615610	5.673995	-6.898578	6.117568	-9.139762	6.615610	5.675652	-6.898588	6.117503	-6.665491	6.615610	-0.099643	-6.898435	-2.284853	1.196580	6.082730	-0.951215	-1.289987
529	6	6.526873	-13.969033	6.107689	4.838955	-6.069133	-4.420436	8.768570	-0.232198	2.392835	0.115676	0.549087	-1.231914	5.606683	4.812518	-1.106984	-4.416169	3.659852	0.466570	2.651137	6.282544	1.260615	-2.817401	5.915908	4.835986	4.112450	1.300408	-7.409320	6.099180	4.838950	-5.288592
540	6	-5.678864	11.106754	-4.884474	-6.103757	0.884281	-5.678864	5.537435	-4.884371	-6.103757	7.224076	-0.690782	-1.430141	6.346057	-1.159414	4.396854	-0.379995	-1.935320	0.228836	6.117664	3.840987	6.117256	-7.549216	6.348662	6.524301	-4.441808	6.117014	-3.600828	0.229556	6.519723	-3.427508
564	6	-3.074316	2.473797	-1.541520	5.580773	6.423490	-3.908775	7.026223	-4.368768	5.548593	1.716771	1.635508	-3.955560	7.393668	6.336000	-1.807198	6.212361	-8.202447	7.393680	6.336000	-1.807199	6.196624	-3.675109	1.040282	6.336000	-1.807198	0.024963	0.119004	7.338124	6.334934	4.705765
580	6	0.810364	10.370419	-9.499146	-5.256638	-0.578393	-5.692660	10.376139	-9.499146	-5.256638	-0.578393	5.672224	-5.091849	-3.511579	6.804163	-6.299383	0.810364	7.086864	-9.498244	-5.256470	5.384340	-5.692660	7.092584	-9.498251	-5.256472	5.384340	5.629443	0.176828	-6.332092	6.487422	-1.870073
658	6	7.667915	-2.527950	6.771173	7.397425	-4.863736	2.133851	9.373138	-4.100164	-5.095091	-0.975153	-4.133169	9.703550	-4.100164	-5.131948	-0.973846	-0.872210	1.080340	-2.738738	6.065275	3.678277	-4.112872	4.244695	-4.100160	-2.779099	4.723536	2.189546	3.909420	-4.100146	-2.512462	4.673801
671	6	-5.775142	9.259704	-5.030810	4.505716	0.912895	4.599326	-3.732870	5.646873	6.954918	-5.669898	-5.097142	2.414466	0.174581	4.733016	6.787680	-1.625510	1.108138	4.903889	6.658538	5.458035	-5.770994	4.343950	-1.752716	-0.285277	6.797333	-5.775142	10.971766	-5.410547	-0.285815	0.912895
672	6	-6.227464	5.582559	2.377210	-4.119647	6.333885	5.637913	-8.947506	8.402182	5.974292	-4.812716	0.267934	-3.374244	8.402182	5.932647	0.586187	5.637913	-9.153825	8.402182	5.974413	0.586185	0.267934	-3.167507	8.402182	5.926206	-4.812713	-0.363246	1.269609	5.541683	-1.252664	6.031434
719	6	3.584793	-4.941049	-1.301816	7.428894	-4.817491	-1.141190	-2.878740	-1.302408	7.104794	-3.482698	3.584793	-6.780008	5.170161	7.512109	-4.949339	-7.501090	8.928516	-6.901510	-2.906234	1.344567	-1.141190	-4.717781	5.170157	7.410151	-4.768824	-7.498777	4.804442	-6.901419	-2.065880	5.406213
751	6	-5.761343	10.810753	-5.432763	0.110522	2.064640	-5.761343	5.492522	-5.330086	0.110921	6.474421	5.701273	-11.661757	5.604457	6.355423	4.076720	5.701273	-11.102739	5.604456	6.355423	-0.508630	5.701273	-4.803297	-0.941029	6.355305	-0.508630	5.701273	-5.362403	-0.940893	6.355386	4.076720
755	6	7.050575	-8.160577	7.710098	1.190815	-3.632763	-2.657445	4.532967	-3.020974	-4.366032	6.417976	0.954006	-5.592908	7.709514	6.984483	-3.632763	7.040408	-6.089309	1.338060	6.984483	-3.632763	6.870339	-2.220212	0.801741	1.189574	-3.632746	7.053525	-11.897463	7.710101	6.984483	-3.632763
797	6	-6.707312	9.392895	-2.305964	-4.780072	1.190911	4.684947	-7.566729	8.779672	5.397683	-4.942684	4.684947	-4.540811	8.779629	1.804131	-4.942673	-6.706886	4.084652	-2.258322	-4.775699	6.353749	-1.638344	-6.154998	8.779671	5.397683	-4.942684	-2.012793	0.394818	7.899524	5.389119	-2.163586
892	6	4.342813	8.118033	-3.548777	-5.956996	-1.174962	0.124558	10.078059	-3.548777	-5.956996	-1.174962	4.343434	5.874654	-3.548777	-5.956994	5.046603	6.466398	-2.065501	-0.081982	4.998674	-2.560900	0.124574	7.835227	-3.548777	-5.956996	5.046603	6.466789	-2.487685	4.893333	0.332466	-2.560935
915	6	-3.978717	3.918743	-3.998382	-4.186387	7.065531	7.158943	-7.017437	5.631523	1.276325	4.985612	7.158945	-8.248942	1.273060	5.134280	4.985575	7.158945	-10.096053	5.631523	5.134280	0.416742	7.158742	-4.863366	1.273060	5.134279	0.417597	7.158945	-13.407157	5.631523	5.134280	4.985566
921	6	4.678693	-9.874739	8.157942	4.434121	5.674932	4.658608	-1.665582	8.157851	-5.547445	0.207209	0.355492	2.176707	6.528907	-5.567276	6.514507	-6.139669	2.215962	6.446152	-5.567276	6.514570	0.355194	6.008499	0.736199	-5.567276	6.515004	-6.139832	6.028839	0.736190	-5.567276	6.515004
927	6	5.227252	-11.284384	0.892381	2.522079	5.521851	-0.809078	-5.693502	0.892327	2.522079	5.521851	-5.576928	4.747495	-3.094226	-3.374834	7.774219	5.227252	-6.630092	0.892367	2.522079	0.805558	-0.809078	-7.019279	5.205906	2.522079	5.521851	5.227252	-7.955773	5.205913	2.522079	0.805558
942	6	7.025938	-3.188340	-0.854991	-0.890849	-5.561791	-3.432570	2.482794	-2.618979	-7.422409	6.431344	2.953262	2.399642	-2.563253	-7.405861	6.430182	7.025938	-10.500622	5.057818	3.895887	-5.561795	7.025938	-5.397633	-0.788052	3.895887	-5.561795	7.025938	-8.294566	5.056174	-0.890849	-5.561795
968	6	7.042367	-11.846721	5.377204	6.835357	-2.666507	1.356177	10.355520	-2.872440	-0.069867	-0.794246	1.356177	8.034930	-2.872440	-0.069867	3.553103	-5.164300	10.356132	-2.872440	-0.069867	-0.794246	7.041509	-0.479132	-2.811137	6.834858	-2.544222	-5.164300	8.035542	-2.872440	-0.069867	3.553103
