63	6	8.836670	4.019545	-0.588916	1.530232	7.864066	8.836670	-7.020736	5.843685	7.966679	7.864066	8.836670	5.964300	-0.588916	1.438869	2.194657	8.836670	-3.216639	-0.588916	7.966675	7.864066	8.836670	-5.076319	5.843685	7.966679	2.194657	8.836670	-1.271648	-0.588916	7.965836	2.194657
98	6	6.536427	6.078826	0.135869	0.407412	7.604154	6.536427	-9.762362	6.754705	6.406834	7.604154	6.536427	11.445081	0.135869	0.407389	2.917253	6.536427	0.832078	6.754705	6.339269	2.917253	6.536427	-4.351310	6.754705	6.406834	2.917253	6.536427	4.993035	6.754705	0.408406	2.917253
109	6	6.074055	9.460177	0.332689	1.197760	1.427777	6.074055	7.254814	0.332689	1.197760	7.994646	6.074055	-4.658962	6.906221	7.727770	7.994646	6.074055	-2.233095	6.906221	7.410232	1.427777	6.074055	5.906866	6.906221	1.197760	1.427777	6.074055	3.701501	6.906221	1.197761	7.994646
110	6	5.966679	-3.472448	3.032985	6.715786	4.431141	5.966679	-10.785862	8.012914	6.715800	7.142437	5.966679	-5.717724	3.032985	6.715800	7.142437	5.966679	-9.644093	8.012914	6.715800	4.431141	5.966679	4.154003	3.032985	3.585095	7.142437	5.966679	5.304293	3.032985	3.584415	4.431141
166	6	7.338956	6.621298	0.051693	0.439304	1.970612	7.338956	2.669977	0.051693	0.439426	6.904773	7.338956	4.870307	6.449933	0.439304	1.970612	7.338956	0.907251	6.449933	0.614094	6.904773	7.338956	-4.809211	6.449933	6.729447	6.904773	7.338956	-3.057200	0.051693	6.729388	6.904773
169	6	6.869075	-9.303554	6.166483	3.814098	0.521430	6.869075	-11.581110	6.166483	3.814098	6.666773	6.869075	-6.808768	1.253034	3.814098	6.666773	6.869075	1.883206	1.253034	-0.247572	6.666773	6.869075	-4.531209	1.253034	3.814098	0.521430	6.869075	4.160941	1.253034	-0.573734	0.521430
198	6	7.532049	-2.699237	1.481552	5.550695	7.211195	7.532049	2.091157	7.879173	3.813760	0.778468	7.532049	3.923553	1.481552	2.154392	7.211195	7.532049	-6.998396	7.879173	5.550695	7.211195	7.532049	6.395265	1.481552	2.147331	0.778468	7.532049	-4.526687	7.879173	5.550695	0.778468
240	6	5.800285	-5.269029	8.022256	6.572130	1.620437	5.800285	-4.298139	1.736670	6.572120	7.584374	5.800285	-10.171103	8.022256	6.572131	7.584374	5.800285	11.328767	1.736670	0.316982	1.620437	5.800285	5.455816	8.022256	0.339585	1.620437	5.800285	6.426695	1.736670	0.320005	7.584374
256	6	6.330674	-6.111098	8.183231	7.231315	1.934041	6.330674	4.807372	1.550376	1.568081	8.470549	6.330674	-6.568238	1.550376	7.231315	8.470549	6.330674	10.919716	1.550376	1.567986	1.934041	6.330674	-12.223374	8.183231	7.231315	8.470549	6.330674	5.264570	8.183231	1.568000	1.934041
267	6	5.359832	-8.235467	1.300233	7.161786	7.476160	5.359832	-9.996490	7.466034	7.161786	7.476160	5.359832	9.636287	1.300233	2.356831	0.905965	5.359832	7.875248	7.466034	2.356935	0.905965	5.359832	-3.676781	7.466034	7.161768	0.905965	5.359832	-1.912285	1.300233	7.161055	0.905965
