1	1	2.698588	3.150473	0.569375
2	1	-1.986486	6.519415	6.559041
6	1	6.453451	3.523825	-1.143672
7	1	-5.090751	6.614312	9.627271
8	1	2.761362	0.482734	1.823124
10	1	-0.071659	4.667966	6.823144
13	1	-1.639623	6.843212	8.037942
14	1	3.891464	2.747159	1.930905
15	1	3.285842	1.439262	0.731195
18	1	-10.114994	-1.478977	7.370165
21	1	4.123932	-0.581609	4.906259
24	1	-5.853222	-0.568849	4.896691
27	1	3.191652	1.290505	0.619018
28	1	-3.518617	5.918417	6.750368
29	1	-7.857720	-1.325821	6.318091
31	1	-8.045782	2.926826	7.784090
32	1	-6.533461	6.318847	4.318136
33	1	-9.488007	0.018327	5.013464
36	1	-4.526812	7.988863	6.540320
40	1	2.863633	-0.363246	0.768836
41	1	1.420113	4.428002	6.051572
42	1	1.756559	0.274824	5.120380
43	1	-8.541545	-1.630165	6.579678
44	1	-9.776591	-2.012760	6.803962
47	1	-10.554551	-2.024768	5.854878
48	1	4.088674	-4.107583	3.274218
49	1	-5.443419	-1.047287	7.279202
51	1	-5.637392	-0.459080	6.995575
52	1	-1.940416	-2.309003	5.955362
55	1	-7.789259	6.112026	7.400850
59	1	3.057368	-2.458830	1.834984
60	1	-6.410892	-1.833505	7.797006
61	1	0.888957	-0.198118	5.679668
62	1	-1.804602	-0.479083	5.173772
63	1	-3.801192	7.057163	6.539607
65	1	-6.937291	-1.559746	6.738982
68	1	-2.618206	4.413606	7.724985
70	1	3.080945	3.226292	1.180317
71	1	-1.363472	5.478582	6.129233
74	1	-8.783368	5.970263	7.369268
75	1	8.144175	6.892375	1.244082
77	1	4.793702	-4.850118	2.876244
79	1	4.251433	2.727159	0.777895
82	1	4.205644	-0.008722	-4.993768
83	1	-2.894295	7.648626	4.306645
86	1	-6.471068	3.432349	7.474521
90	1	2.812905	1.221909	4.346015
93	1	-3.355095	6.825461	6.294975
94	1	2.141635	1.071489	-3.631389
97	1	4.275333	-2.234336	0.558122
98	1	-2.893928	6.394117	7.722349
101	1	3.019536	1.204864	1.251184
102	1	3.740273	0.210992	1.117280
108	1	-6.558667	-0.711345	7.581872
113	1	2.203890	-1.728116	2.938012
114	1	-0.069224	6.998772	7.494723
115	1	-9.642895	-0.439719	6.863115
116	1	4.571434	-0.343331	-0.059279
119	1	-5.312003	-1.466348	7.898896
121	1	-1.429732	4.207299	9.067803
122	1	4.222419	3.359077	1.704130
126	1	-10.222647	-1.104739	5.652950
129	1	0.760193	-3.579332	2.036579
131	1	-8.333176	6.895645	6.451254
133	1	-6.409718	5.196559	7.222185
135	1	2.490012	0.516159	0.754303
137	1	-4.676129	6.523990	6.354621
138	1	-3.840882	6.342003	8.621140
140	1	3.641956	0.315933	4.586540
141	1	2.882777	-0.929242	4.310092
143	1	-4.010103	-1.836145	5.478084
144	1	-0.065368	7.692916	5.473550
146	1	-6.398459	9.608587	6.405884
147	1	-9.129507	-0.893783	7.180365
149	1	-6.203518	7.007115	7.084363
150	1	-5.157942	6.451452	5.955838
152	1	4.833945	3.939063	3.331573
155	1	-2.124111	0.064724	3.308516
161	1	-5.011243	1.369506	4.030275
162	1	1.693693	4.803690	4.898088
163	1	-2.682370	5.827734	6.560715
164	1	2.976192	-1.442418	0.679578
165	1	-5.410932	6.684861	9.201821
167	1	3.383372	2.750726	5.840197
168	1	-1.009558	0.162556	5.092184
169	1	-0.259968	-2.188502	1.364997
171	1	-3.769686	2.859701	6.483956
172	1	-11.850489	-5.269769	7.097603
174	1	3.702759	0.319874	2.258101
175	1	3.720194	-1.739763	2.416891
176	1	-9.156890	-2.927735	6.979889
180	1	-0.296546	3.741197	3.701836
181	1	5.854372	-0.517808	-3.647765
188	1	-5.711451	-0.337557	1.105743
189	1	-6.715572	-0.212349	6.709202
190	1	-3.573250	0.852612	6.440747
191	1	-3.609509	6.902980	6.358656
193	1	1.807215	0.300905	1.503597
195	1	4.126741	-0.444774	0.146844
196	1	3.148665	0.206368	2.064848
