1	3	63.415944	16.364095	31.978084	17.542040	28.142819	0.555392	0.245507	0.879583	0.568497	0.884042	2.993250	4.000000	0.052010	8.166767	4.000000	24.375639	6.836167	3.000000	0.012752	13.313657	5.000000	0.047229	18.557293	5.000000	0.030570	1.526270	6.000000	0.014095	6.509416	1.000000	29.147122	1.833534	3.000000	0.032372	3.200472	1.000000	0.021619	14.401002	4.000000	60.167461
2	2	13.300247	57.895959	94.633820	52.290619	45.052935	0.119716	0.696106	0.816515	0.798122	0.234096	3.610716	2.000000	0.019364	16.976240	2.000000	21.917721	15.768965	6.000000	0.011822	1.279475	1.000000	0.010531	9.561989	1.000000	0.028279	2.281419	4.000000	0.011779	10.722288	2.000000	80.785278	1.397297	6.000000	0.020991	2.832655	6.000000	0.011245	5.426630	2.000000	60.536594
3	4	6.972657	36.041754	98.453662	37.631494	49.607727	0.951736	0.333103	0.446950	0.394628	0.939709	0.585876	4.000000	0.033721	0.894493	5.000000	25.592594	17.933943	6.000000	0.036457	10.274556	6.000000	0.013319	15.456605	6.000000	0.010680	3.273817	4.000000	0.011084	14.513672	4.000000	98.216543	2.501459	2.000000	0.010396	2.647369	3.000000	0.010610	5.211729	6.000000	12.005289
4	3	32.280427	46.743090	71.359127	32.044826	68.645085	0.564071	0.328848	0.632900	0.549247	0.251871	3.133337	5.000000	0.257743	15.224913	5.000000	82.780154	2.206886	5.000000	0.083883	7.151708	2.000000	0.011521	15.395921	1.000000	0.022378	2.206278	5.000000	0.015419	3.058873	6.000000	69.941411	3.150937	3.000000	0.010195	1.087275	3.000000	0.017846	0.625611	1.000000	18.969308
5	2	26.267733	62.802987	74.316152	93.351093	83.948995	0.372567	0.116333	0.662320	0.887719	0.839480	1.869239	2.000000	0.023888	9.933459	1.000000	72.722257	11.261281	6.000000	0.012942	3.871061	4.000000	0.028017	17.890629	3.000000	0.017320	2.125474	3.000000	0.018151	4.889125	5.000000	72.747091	3.649760	6.000000	0.015640	0.845803	6.000000	0.012335	4.249164	4.000000	4.705738
6	3	56.379374	34.308414	19.557464	46.063469	74.498098	0.470389	0.357749	0.748912	0.845044	0.477648	1.039351	2.000000	0.010604	16.044466	1.000000	13.344695	6.099003	3.000000	0.010139	10.955771	4.000000	0.033385	12.692004	3.000000	0.011715	4.017464	6.000000	0.012145	2.449396	2.000000	85.219736	0.100437	2.000000	0.010525	0.957899	5.000000	0.038853	11.010535	5.000000	86.340215
7	2	67.619567	93.353036	93.552428	13.522466	60.987580	0.548740	0.769606	0.471815	0.248031	0.185267	1.553702	4.000000	0.012891	0.218095	5.000000	89.950179	9.618891	1.000000	0.016592	14.893298	6.000000	0.112072	11.594814	3.000000	0.030747	1.289516	1.000000	0.016947	12.569272	3.000000	68.969159	2.980838	6.000000	0.033224	2.423575	6.000000	0.290418	13.630486	3.000000	2.567369
8	5	28.950722	13.211655	54.079746	40.610679	1.143966	0.542143	0.514950	0.655131	0.785514	0.341221	3.563719	6.000000	0.053168	2.725741	6.000000	60.560501	16.288855	3.000000	0.011709	0.337545	4.000000	0.042684	5.390633	5.000000	0.013537	1.269464	1.000000	0.028444	6.608475	6.000000	96.137925	1.593660	2.000000	0.036722	3.685759	5.000000	0.013588	1.430101	2.000000	45.827351
9	3	33.006961	84.305606	3.402951	76.605221	78.972771	0.745533	0.641179	0.551630	0.806600	0.750518	1.838181	3.000000	0.042743	10.701975	5.000000	20.658577	8.122893	2.000000	0.013560	0.604533	6.000000	0.014651	8.812766	4.000000	0.010141	3.666160	5.000000	0.010853	11.310992	3.000000	76.561388	3.533055	6.000000	0.027470	2.122009	4.000000	0.010884	0.856947	5.000000	74.066677
10	2	96.091188	28.594140	57.831257	4.535996	2.099005	0.996877	0.224136	0.146990	0.294474	0.901305	2.559940	1.000000	0.018414	3.397989	3.000000	36.133164	15.979283	4.000000	0.010213	5.829725	1.000000	0.016389	9.554418	5.000000	0.038245	2.131539	6.000000	0.010036	3.030238	1.000000	71.419342	1.254755	3.000000	0.701697	1.821737	5.000000	0.049621	1.320567	3.000000	54.743421
