1	1	64.411592	64.455745	48.831599	35.470111	0.341637	0.498728	0.506992	0.908461	1.237395	5.000000	0.088988	5.700085	1.000000	77.258795	7.284325	5.000000	0.015799	78.579465	6.000000	0.019332	16.444554	5.000000	0.010059	0.139260	2.000000	89.200694	0.573969	1.000000	0.012813	2.215351	4.000000	3.777759
2	3	14.872073	64.051238	18.660341	38.518625	0.189673	0.893666	0.266819	0.913876	0.142414	2.000000	0.158406	13.315978	2.000000	20.005583	10.710093	5.000000	0.019560	101.477727	4.000000	0.010565	5.052521	5.000000	0.044925	0.130730	5.000000	47.807081	0.265527	1.000000	0.039002	15.975596	4.000000	43.755980
3	2	67.483981	12.776763	14.544839	69.575243	0.460043	0.621285	0.378512	0.674063	0.044167	5.000000	0.011026	18.254274	3.000000	19.547266	8.274189	1.000000	0.017761	85.686763	3.000000	0.038823	9.022655	3.000000	0.013623	0.357128	3.000000	12.795705	0.203515	6.000000	0.011867	7.879530	5.000000	48.120066
4	2	49.186729	24.705446	20.850020	73.801678	0.604146	0.676593	0.820179	0.247135	0.516291	4.000000	0.052278	17.742101	2.000000	36.891597	13.745359	1.000000	0.016124	71.439705	5.000000	0.062855	12.929051	5.000000	0.020771	1.234317	1.000000	31.192468	0.116303	2.000000	0.020443	9.458904	5.000000	64.072209
5	3	29.370520	74.000356	82.714575	2.202942	0.206606	0.901304	0.305975	0.758217	1.197282	4.000000	0.015781	6.104136	6.000000	5.862305	5.814106	2.000000	0.028311	157.496830	6.000000	0.213094	5.144920	5.000000	0.011600	0.118351	3.000000	37.251313	0.338190	6.000000	0.032764	13.840196	4.000000	89.584363
6	2	16.973677	20.067379	57.253168	95.720948	0.133891	0.752742	0.180461	0.902096	1.239692	2.000000	0.010369	11.904128	3.000000	76.591410	4.026297	5.000000	0.020404	140.301324	1.000000	0.027044	14.541122	5.000000	0.011186	0.183347	3.000000	46.838753	0.819401	2.000000	0.013032	9.288664	2.000000	82.925311
7	3	57.248159	74.056550	82.721413	23.328703	0.824743	0.909053	0.244550	0.596374	0.764472	5.000000	0.098910	2.305415	6.000000	23.680080	14.462125	5.000000	0.154666	2.158807	6.000000	0.024533	4.903855	6.000000	0.011798	0.894187	1.000000	66.816209	1.126558	1.000000	0.013770	11.374739	6.000000	98.521579
8	1	5.541035	88.983609	22.665599	68.134495	0.549454	0.601408	0.848458	0.470095	0.564851	2.000000	0.013533	8.484502	3.000000	15.838590	8.808446	5.000000	0.010486	79.112935	3.000000	0.019482	3.435333	2.000000	0.018810	1.189269	1.000000	1.568248	0.911181	5.000000	0.014018	12.945403	4.000000	54.052153
9	2	50.901084	75.666620	65.290799	80.812026	0.362909	0.974174	0.570391	0.724553	0.180580	2.000000	0.026930	16.643405	1.000000	37.667504	5.940338	2.000000	0.011240	60.564993	2.000000	0.022708	2.842737	4.000000	0.011117	1.120265	5.000000	59.802328	0.544820	5.000000	0.013055	4.875750	3.000000	94.047765
10	2	20.356121	85.431378	37.429288	97.905689	0.326445	0.507807	0.185086	0.558523	0.776344	4.000000	0.016946	12.015868	6.000000	23.830627	16.893006	5.000000	0.012010	115.726254	5.000000	0.025207	11.855935	3.000000	0.010422	0.167245	6.000000	85.305602	1.286079	4.000000	0.294583	1.730801	1.000000	38.269987
