7	3	-0.568784	4.465093	-6.117584	-5.887109	7.517202	-0.075608	3.898894	2.690915	-2.665944	6.267775	6.568234	-3.577292	-0.379366	8.537706	0.238489	-4.386799	-0.257602	-1.737742	7.717899	0.001075	-1.525557	-3.255470	7.221753	4.668984	-4.307222	-0.240070	-1.473855
14	3	-3.492075	1.171889	-2.011775	-2.064766	3.326447	-3.774619	6.593091	6.331508	-5.661885	-2.692906	-1.410355	-2.762677	3.309253	3.416531	-2.468471	3.186049	3.665485	-6.234984	0.307646	7.220242	-0.004233	6.140747	-1.166571	0.230718	-1.212773	6.842837	-2.591280
28	3	3.753445	5.647315	-2.194635	9.752977	-1.111170	-0.675627	-0.511759	-3.460435	-4.637540	5.481579	1.536792	-2.701222	7.947608	0.058622	3.366995	-5.249114	-2.427255	-6.511885	-0.358064	4.432875	-0.207938	9.194301	-2.213652	3.984393	-5.734139	-6.739508	-5.045323
30	3	-1.202059	-3.618300	9.963663	6.843175	5.488546	-0.164453	-1.804674	-1.777171	-0.830112	6.023330	-3.400477	6.516287	9.189815	-0.693497	0.387129	-2.832520	-1.363166	-4.568920	-0.550343	-2.023692	4.974024	6.600544	-0.033397	5.829402	-2.977792	-0.527792	-1.411613
38	3	10.515616	-11.713616	-3.117212	-1.144976	8.718029	-1.538233	-2.301237	4.996118	0.311248	0.586100	-4.125029	-3.874563	3.266447	2.612248	4.879095	-6.919549	-0.566677	2.959383	4.590356	-10.998818	1.379565	-1.074732	0.312300	-3.495031	-5.687129	7.401887	7.122075
50	3	-5.597376	8.716941	-6.019041	0.835676	5.297980	8.834790	0.048995	2.033185	-6.179039	-0.209003	6.829313	5.121485	-2.427105	-5.058582	2.936942	3.830409	-2.789664	-6.584746	3.875293	9.076026	-4.106417	-1.335185	0.727242	4.908855	-0.980732	3.019627	-5.632783
62	3	-5.453601	-4.674038	-3.337742	-4.975506	5.511057	2.442670	3.992294	-4.334738	6.052831	-5.648809	-5.072012	-1.076262	2.649872	-0.812158	1.229064	-1.245489	6.746793	10.554599	-4.681719	-1.907442	-0.040025	-1.552182	-2.030633	5.151857	-3.735586	4.739766	8.097026
64	3	-2.255549	7.733090	-1.516664	13.719728	-4.210620	-0.626145	8.836240	-1.010525	-5.233748	-7.099528	3.937086	-5.275507	4.749996	-3.771969	-6.099230	2.897386	5.840044	0.769834	-3.485838	-1.501197	4.867823	9.834132	-2.279366	0.207138	5.686818	0.768582	-4.274064
68	3	-1.040870	0.925674	10.422445	-0.424074	5.501216	-3.874139	4.114350	-0.198573	-3.153922	2.134830	5.185205	-2.143328	6.076287	7.618991	-7.196811	-5.796726	-0.337348	-4.333037	-0.481221	2.309827	-6.084827	4.936838	3.481723	-0.588599	-4.817752	-1.274022	5.561184
69	3	-1.664348	-1.094729	-1.380276	-0.815027	0.942410	7.056292	8.138719	-4.836730	5.760650	-4.801266	-1.939490	-2.690768	4.721222	1.250418	0.472760	9.205913	-5.211895	6.593328	-2.156930	-0.965462	2.533049	-5.580288	5.555105	5.561565	6.757658	-4.700898	-0.741640
73	3	-0.638562	-0.938102	-4.068739	0.537993	-4.364496	10.749282	5.557714	-3.362406	5.363742	5.621211	-6.784130	-3.477013	-0.769196	-3.865477	13.476906	5.370311	-1.468950	0.218450	-0.747873	0.493807	-3.938999	-0.479184	-5.607072	8.072815	1.726204	3.176118	6.583139
76	3	6.024259	0.316239	-2.225917	6.627017	-1.213041	5.935027	-0.852987	-3.156206	-2.461991	-4.418772	2.367278	3.543615	-3.392552	-2.039028	8.532456	-2.853329	5.360886	-3.120735	1.408145	8.124651	-1.790171	-0.668370	-1.327148	5.657950	-3.112155	5.267557	-0.572433
81	3	6.371963	-4.148946	12.450438	-2.596729	6.287164	0.725709	-2.946357	-2.445723	-0.004421	5.989616	-9.375378	3.972659	-3.993284	-2.698278	5.418157	-1.888695	2.768844	-2.943989	8.781849	-9.797501	4.458213	-7.570364	1.510099	-6.216526	2.575593	-2.817559	4.921580
84	3	-2.174351	4.674253	-0.407694	6.270421	-6.681569	-0.816895	0.531125	-0.820343	6.650692	-5.018282	5.834922	6.105547	4.563700	-7.619871	-1.273485	-0.397851	0.213650	0.286388	-9.346816	7.879174	5.384600	2.176603	-7.047568	-0.931244	-4.664737	3.446026	-2.760586
97	3	-0.666109	8.530048	-1.180174	7.249428	-1.545232	-1.785962	0.699558	5.187606	-0.819053	8.283108	-4.389699	5.569517	-5.491771	6.155475	-1.981006	5.406206	-10.468950	-4.401228	-1.650153	8.108909	8.051826	-0.375370	-0.244210	-0.419459	-5.412652	0.372106	3.865007
103	3	4.420114	5.256896	-7.599862	-2.048517	5.386670	-1.066706	4.083412	-2.598786	-2.242133	0.132841	9.469592	-3.848364	-4.062358	6.358583	5.998421	-0.381767	0.260165	0.964752	-2.951130	2.315479	-7.619924	-2.634338	4.646035	-0.477803	6.459368	5.291743	-4.164176
104	3	10.008282	4.305490	-6.765876	0.230528	-2.162656	-2.085131	1.544044	8.640206	-1.456310	-0.437765	-0.084037	-5.119855	1.437473	-1.453716	-5.550276	6.261950	12.076386	6.942642	-6.314784	0.391947	-5.049578	5.010038	2.787883	-5.729937	4.594620	2.196508	4.362394
113	3	1.072695	-5.625370	0.716940	7.678475	-1.210268	6.611929	6.995850	-6.514410	-2.976837	-0.694671	0.413843	8.232235	-3.571882	0.227401	7.973773	-5.292150	-6.979906	6.771065	-0.597864	-9.677780	4.252893	-3.122172	2.180640	9.908106	5.777921	-4.047582	-0.794017
117	3	-9.691957	-7.687944	1.492996	6.019247	6.019705	1.481014	3.854156	0.722289	-5.043869	-3.577229	-6.951279	-2.507063	4.422415	2.486403	-4.185588	6.317728	-3.477810	5.009848	-7.274702	-12.500293	3.644500	0.063211	-3.385752	2.897045	8.991137	0.267455	3.269408
129	3	-2.853191	6.373540	-2.349182	-0.400643	6.751058	-3.123706	-1.170328	9.140812	-3.732169	-3.929352	7.845218	-5.480920	-1.292034	1.851026	-3.548585	6.412539	3.294109	-5.567737	-4.545599	-0.439022	-2.108504	5.463614	4.844491	-3.222784	1.589267	6.957551	-6.401513
133	3	8.983369	-0.283361	-3.801357	6.345186	6.574325	-5.930248	-5.099940	0.015962	-5.372431	5.778710	3.904968	-3.241222	9.377252	1.871288	-5.240479	-4.105422	-4.051874	-1.591866	6.599482	-5.294630	-7.665610	2.007129	7.458795	-3.214138	-2.457312	4.996708	-3.753186
