8	4	-7.051134	-5.670024	4.178979	6.150325	5.021284	-2.589757	-7.339718	-3.227137	3.073756	1.323070	-8.630334	7.789912	6.882875	-4.139484	-4.116957	-11.807887	3.128075	1.653012	-4.748834	-4.725509	8.781669	1.384727	-0.184790	-1.519388	-5.490038	4.874137	5.502332	-8.860026	-4.779442	7.325986	-0.099887	6.510414	0.249972	-4.862198	-1.622266	7.031882
15	4	-3.510064	4.299443	-6.984291	-5.756814	6.135626	7.356244	-5.380735	2.683906	-5.023380	5.426748	0.567058	-8.653460	-3.351813	-3.234304	-0.935317	4.510840	1.126661	6.432998	3.486911	1.702911	-4.849966	-0.549667	4.135712	7.968971	-2.245593	-3.824778	0.996749	-3.897680	-1.304480	-4.773873	-1.748252	5.019653	8.754163	0.852473	0.954795	2.884100
17	4	-4.903026	3.550402	8.168055	-4.285766	-3.134493	0.307548	-2.685627	9.371173	0.860707	-1.235994	-2.336286	-0.767950	3.969038	1.508871	-1.794810	-1.620066	9.533707	5.969405	-5.366787	5.089139	-2.557935	-0.770826	3.357602	-3.134517	-3.295346	8.365961	3.465138	-1.261510	-0.553973	-1.432025	4.057380	3.260042	-5.625655	-2.449955	10.932503	3.153003
19	4	-4.114832	-1.766637	6.734631	5.570008	-1.940733	3.822857	5.947480	-7.666102	-0.791045	0.372773	-9.981544	5.121555	-3.495354	6.727072	-0.536883	4.436901	-9.124621	4.211747	9.840360	-5.336707	3.089409	-3.596821	9.089384	-3.163111	-2.322108	-7.366360	3.934833	-4.750049	2.205219	7.947299	2.792573	1.386019	-0.059624	6.122811	-4.877056	-3.716642
22	4	-3.169475	2.964558	4.578894	-3.045508	5.214481	-0.675181	-8.022249	3.313760	-2.394792	-2.695898	5.176234	5.130402	0.178497	5.123161	1.571142	-3.501274	-0.317163	-4.637915	-9.060720	5.967249	-2.841347	-4.034039	-0.786602	5.583022	-1.794913	6.034584	1.788009	-1.145577	-0.612847	-4.527600	-2.325820	7.038792	5.073253	2.864854	2.227824	-1.382815
23	4	4.136812	-7.093210	4.372434	-4.099720	3.823496	8.585117	-2.326189	-3.708086	-4.137662	3.740433	-4.108360	-0.004360	-8.312466	8.177955	3.047280	-4.722347	-1.897064	6.248294	-2.480267	0.376677	7.085992	-2.545014	9.993841	-1.457112	-4.400900	-1.375765	3.131519	4.055826	-2.430954	6.940194	-6.206734	7.748491	-1.938945	-4.667265	-2.938333	1.052597
33	4	-2.973695	-4.856438	1.086522	5.588766	4.601568	-2.400265	-3.720023	8.297396	-2.198590	-0.537350	4.410115	4.456136	-5.013042	8.133759	-2.569981	-0.864240	-3.269443	-2.991754	-1.896300	5.342748	-2.121589	-2.684364	6.863697	-1.618735	5.125574	-2.449071	-6.566178	-5.676747	-1.248209	-5.154479	4.170519	7.180474	-6.410537	2.381480	7.688147	-0.037739
45	4	7.505115	5.381926	-2.812655	5.906034	0.137497	-0.379824	-1.458877	-1.520106	-3.769397	1.138789	4.862399	-5.839781	10.126965	0.000935	5.376246	-0.941115	-2.058546	-3.411263	6.323064	-0.240028	-5.417250	8.269627	0.072296	-1.398887	1.854564	-0.915583	3.374217	3.629627	10.277970	-1.174769	1.262507	-1.723164	0.776673	-4.150374	2.558762	-8.134856
61	4	-3.818757	-1.025063	4.817452	4.568842	7.031764	5.644528	-6.263236	-5.643738	-4.962513	-3.987571	4.309149	-1.393566	4.536689	5.308091	6.826423	-7.122448	-4.975829	-2.169570	-5.129803	9.034263	8.235567	-1.291741	-2.238610	-1.707261	3.939103	-4.165234	1.555922	-6.406782	3.228269	3.113240	6.670975	0.783427	7.226644	-9.249936	-12.607425	-4.289093
65	4	0.508031	-2.072980	0.706084	-7.954271	-4.796951	7.174229	3.860506	4.591199	-5.484258	-0.241984	2.138659	9.592417	-0.436335	1.535780	-0.929721	-1.525658	6.664623	-4.494302	6.352360	-1.376599	5.924008	-4.690794	1.122112	-1.727007	-2.869773	7.043793	-4.533269	0.192451	-2.198545	4.012474	-6.021479	1.463181	-0.295753	4.822729	5.732627	-7.254027
75	4	3.074527	6.315298	-1.359243	6.757771	-1.136622	6.736177	-3.255891	-4.315735	-5.768526	-7.565402	2.920660	3.550897	1.156352	4.926441	6.359891	-1.802068	-4.338607	-5.791159	-0.207773	10.085239	-0.012771	1.049005	-2.695512	7.322820	-4.545162	6.676166	-3.433825	-2.361158	1.361467	3.077918	2.681929	-2.981439	8.793973	-2.709880	4.119841	-7.270176
