48	13	-1.097996	4.342012	-2.689785	4.746686	2.459663	-8.654567	5.677916	7.071681	-1.050206	4.302145	-2.639718	4.864238	6.822095	-11.538635	5.677916	7.071681	-1.602393	0.820821	-4.013926	0.649594	-1.248504	4.449799	-2.866929	4.316462	0.315743	-0.519962	-1.578133	6.704325	-0.532979	-0.940778	-3.275672	3.479817	-1.504854	4.132334	-3.306734	3.054042	-1.402447	-0.024941	-4.087852	2.058434	0.416429	-0.849085	-1.489132	6.485378	-1.619103	2.444921	-3.703939	1.545676	-1.635249	1.754397	-3.840817	0.922447
271	13	-1.387868	0.428033	-0.687857	1.229671	-0.540952	-5.813607	6.715040	5.054362	-1.304933	-1.030761	0.506454	1.705646	-1.053885	0.567883	0.809005	3.533565	-1.315789	1.384423	-0.466930	2.096397	-1.172126	1.719264	0.410976	3.021121	-1.034061	-1.718871	0.738963	3.272858	-1.116561	1.336595	0.638585	3.281663	-1.243115	1.785247	0.046509	2.625548	-1.003063	-1.550867	0.761483	3.450731	-1.186086	-1.551405	0.640761	2.476303	-0.996002	-0.614576	0.806832	3.675598	-1.125642	-1.718738	0.682560	2.802704
490	13	-0.910687	0.867444	0.804413	-3.314153	-1.241876	3.134516	0.909945	-0.127871	5.544069	-6.231304	7.165433	6.104527	-1.403075	1.885245	0.853000	-1.702549	-0.321040	5.305653	1.104862	2.261324	0.049868	5.221022	1.191652	2.959826	-1.361548	2.484020	0.879107	-0.866182	0.215260	-0.795648	0.991073	0.744048	-1.069442	3.795356	0.946713	0.531656	0.332141	4.405404	1.263891	3.471452	-1.304338	2.831844	0.895156	-0.456112	-0.142956	-0.180922	0.828836	-1.424135	-0.384348	5.251113	1.090685	2.139619
689	13	-6.472359	0.848420	-5.649012	1.609762	-4.007581	-0.486736	-5.647601	2.236908	-5.696600	0.135985	-5.649085	1.059222	-5.627907	1.574282	-5.648586	2.280307	-3.277103	-7.546924	5.467895	6.270350	-6.079294	1.271387	-5.648803	1.989196	-3.930451	0.213733	-5.647372	3.160775	-4.088329	1.242763	-5.647535	3.163425	-5.095804	1.827216	-5.648287	2.593217	3.239121	-8.266918	5.471020	6.270350	-4.602194	1.864499	-5.647956	2.875062	-4.122818	-0.476932	-5.647900	1.723602	-3.937881	-0.294598	-5.647395	2.842882
