1	1	61.977451	959.428138	50.604497	90.344599	15.033476	0.334411	0.830340	0.591732	0.595917	0.748142	155.298443	3.000000	0.064713	79.590275	5.000000	0.020080	46.651781	6.000000	0.013462	55.468349	2.000000	0.047621	2.120282	1.000000	0.014070	4.948937	6.000000	0.021323
2	1	31.723496	897.891823	27.593373	34.996878	17.244194	0.505717	0.133765	0.155116	0.515664	0.978442	135.773891	3.000000	0.042573	27.807198	5.000000	0.117502	22.503368	5.000000	0.148634	38.815662	2.000000	0.017293	5.263892	6.000000	0.090050	3.858920	3.000000	0.010395
3	1	6.671547	950.094850	46.406362	84.789404	66.942864	0.663433	0.991147	0.928848	0.704429	0.703319	3.809649	3.000000	0.067040	31.705116	6.000000	0.016667	23.362693	5.000000	0.014385	22.026703	6.000000	0.010235	7.557030	5.000000	0.036099	5.318665	6.000000	0.047936
4	2	68.266807	488.297101	84.414294	33.121064	74.278421	0.636661	0.344182	0.903864	0.346920	0.699995	81.107032	5.000000	0.010249	76.053185	3.000000	0.010732	7.077975	4.000000	0.067116	51.889886	6.000000	0.013726	7.139348	3.000000	0.020328	9.663691	4.000000	0.013607
5	1	10.309378	981.412217	36.274550	36.394002	23.129617	0.514539	0.231842	0.258598	0.218396	0.796685	135.642209	2.000000	0.516240	83.298067	4.000000	0.011636	30.861330	1.000000	0.035978	42.356761	3.000000	0.025021	4.196495	6.000000	0.022482	5.456845	4.000000	0.046013
6	2	2.123333	272.922774	54.498343	48.675596	1.437922	0.817817	0.187128	0.298616	0.603765	0.868434	108.569683	4.000000	0.019859	58.736526	6.000000	0.020232	34.639480	5.000000	0.012740	42.985609	4.000000	0.023497	8.538933	5.000000	0.013346	8.770076	1.000000	0.030950
7	1	91.089634	104.321490	26.469242	53.720398	39.092848	0.110092	0.587743	0.200881	0.286348	0.187583	20.048300	4.000000	0.010463	50.020041	6.000000	0.060504	10.600759	3.000000	0.018246	4.949530	4.000000	0.062756	4.980319	1.000000	0.013810	7.608487	3.000000	0.017172
8	1	40.964096	328.662097	34.388187	15.312017	67.298330	0.320274	0.353395	0.118876	0.555292	0.851499	1.844297	4.000000	0.028477	36.947083	5.000000	0.023820	35.247733	5.000000	0.083637	56.936617	5.000000	0.017077	2.970403	4.000000	0.114135	6.756325	3.000000	0.014702
9	1	61.572877	212.253442	71.340212	14.764988	75.355300	0.959304	0.222973	0.315656	0.876415	0.254741	89.432448	3.000000	0.011705	43.680521	2.000000	0.011403	6.582488	4.000000	0.013316	15.573126	6.000000	0.020775	2.927559	1.000000	0.198319	9.669461	4.000000	0.013956
10	1	14.686307	999.395958	42.351982	16.337005	31.842834	0.540028	0.282608	0.121240	0.583205	0.676853	52.423352	4.000000	0.053818	134.440693	2.000000	0.012150	55.413360	3.000000	0.014623	28.315529	3.000000	0.015823	3.771731	1.000000	0.015351	6.947242	5.000000	0.011683
11	1	90.595650	356.202427	35.606757	60.646020	83.112743	0.890353	0.423971	0.285538	0.352680	0.518472	85.610026	3.000000	0.015723	159.026285	1.000000	0.013623	19.120284	5.000000	0.350423	6.550398	6.000000	0.024009	5.962967	4.000000	0.230742	0.692948	5.000000	0.010414
12	1	53.300064	769.087694	17.495684	10.690157	69.113357	0.217545	0.520820	0.917360	0.821786	0.675487	130.374202	5.000000	0.033682	115.960134	1.000000	0.018091	27.205090	6.000000	0.012275	13.252387	3.000000	0.030551	8.696670	4.000000	0.011960	6.758629	1.000000	0.011569
13	1	70.928783	866.911228	13.712234	76.301852	20.330684	0.575377	0.680189	0.122907	0.486027	0.529702	130.387085	6.000000	0.018068	73.202931	4.000000	0.010077	12.599001	1.000000	0.264906	37.926897	1.000000	0.010205	4.671265	4.000000	0.146438	4.164747	2.000000	0.014902
14	2	35.499105	690.027146	15.733710	74.123918	57.083272	0.156973	0.796285	0.645983	0.971634	0.795391	177.865233	6.000000	0.201361	42.652665	6.000000	0.018705	11.019950	5.000000	0.034791	14.684051	4.000000	0.036709	7.937847	3.000000	0.016262	5.526443	3.000000	0.015081
15	2	85.653605	98.103083	12.332429	97.224993	79.926935	0.871500	0.715618	0.947831	0.841673	0.361907	107.959771	1.000000	0.090346	38.831471	6.000000	0.117775	47.092704	2.000000	0.011724	22.282068	6.000000	0.033594	8.325398	3.000000	0.050830	6.042906	2.000000	0.017714
16	1	86.991181	37.458500	56.258849	67.962788	29.472706	0.794751	0.803057	0.798957	0.917053	0.322434	20.032653	4.000000	0.010129	105.468204	6.000000	0.012919	10.594048	2.000000	0.044500	2.684182	6.000000	0.012476	5.125983	5.000000	0.010131	0.902625	6.000000	0.215867
17	1	97.211340	816.613285	21.013654	13.441804	61.715004	0.464697	0.417977	0.225277	0.618165	0.405440	125.519128	4.000000	0.013971	31.152391	4.000000	0.010736	54.101345	4.000000	0.062085	14.679557	3.000000	0.012887	7.185801	1.000000	0.012418	7.122315	4.000000	0.042457
18	1	72.518450	785.926822	82.817474	49.040665	37.893778	0.479785	0.331901	0.375026	0.206122	0.562535	37.280234	2.000000	0.010270	8.279934	5.000000	0.038899	50.785842	6.000000	0.010524	41.922547	3.000000	0.105708	2.071531	1.000000	0.014516	2.388062	1.000000	0.082953
19	2	73.589236	556.938875	59.273144	90.822483	76.177762	0.926897	0.211246	0.639395	0.899488	0.151168	5.983902	3.000000	0.096944	46.466163	4.000000	0.023135	48.603569	2.000000	0.052328	35.772332	4.000000	0.011638	2.727108	2.000000	0.014049	2.791498	3.000000	0.021095
20	2	14.647577	226.710382	66.513852	85.765453	25.241440	0.673544	0.371660	0.369565	0.444451	0.609211	38.533616	1.000000	0.011448	109.818038	6.000000	0.012238	40.249370	5.000000	0.571710	6.821490	3.000000	0.086443	3.459218	4.000000	0.080099	5.031825	2.000000	0.027342
21	1	64.305005	68.634435	94.347631	84.823484	95.753798	0.602178	0.927563	0.357163	0.638040	0.569647	21.642409	2.000000	0.011314	101.774971	1.000000	0.047686	44.932732	4.000000	0.010780	24.401628	6.000000	0.024643	4.126763	4.000000	0.025027	7.955870	1.000000	0.012899
22	2	76.531900	378.750499	32.851282	35.163993	67.386119	0.559296	0.337731	0.519477	0.891456	0.109046	135.087291	5.000000	0.020571	47.562000	6.000000	0.013464	31.900304	3.000000	0.013345	23.412137	5.000000	0.017467	3.692227	1.000000	0.021031	7.931864	3.000000	0.015856
23	1	24.466463	334.486908	99.362996	72.072947	31.103712	0.830627	0.584718	0.651176	0.402815	0.561822	171.282697	5.000000	0.452426	51.008409	6.000000	0.013195	14.281221	6.000000	0.021348	5.157594	2.000000	0.011555	6.951370	3.000000	0.025333	3.539276	3.000000	0.015744
