1	2	-8.994556	-7.254652	-6.420031	5.723202	6.632457	1.769137	-11.216056	-6.420032	5.723202	-0.053110
4	2	-5.956545	-15.008707	2.679347	7.680654	-0.739892	-9.932780	-15.008706	2.679347	7.680654	5.911725
5	2	-2.935246	2.547952	7.531528	-4.208417	6.492361	-7.536114	-3.343645	-4.870515	7.454775	6.492394
17	2	-9.588774	-5.375837	-7.721445	7.998430	7.181018	-6.026957	5.077778	-1.678866	-0.895340	7.180907
19	2	-1.638761	3.094808	1.264838	-9.185682	0.264419	-4.223666	3.096245	1.264838	-9.185790	6.612845
22	2	0.112880	-4.218765	3.731354	4.099785	-5.138764	-5.563934	-4.218555	3.731669	4.099785	3.617774
26	2	4.060019	-0.644065	4.688113	-6.687604	-4.181977	-6.679232	-0.045504	6.744424	-7.542599	7.122071
44	2	-8.651095	-0.402984	4.941753	7.928770	7.498380	-3.495305	-0.404986	4.934709	7.929541	1.627964
59	2	-2.997933	6.293245	-0.414724	-6.040808	9.138202	4.944946	3.735779	-0.414726	-6.034464	-0.026119
60	2	3.689411	-8.318870	-2.959111	5.964033	0.795398	8.883424	-0.361265	2.725018	-0.105065	0.792433
64	2	-6.424387	3.587475	8.665990	-5.782530	6.895143	-12.075362	-5.505853	-0.376586	6.840077	6.895143
68	2	1.104825	-6.766100	-1.359304	6.821151	-8.769916	-4.603438	-5.171244	-1.302632	6.821151	-2.957155
72	2	6.412453	1.139644	0.044650	1.353620	-7.846067	1.777142	-1.141532	-1.190076	6.820000	-5.849511
75	2	-8.694731	-5.683326	-5.869758	7.603454	7.256257	-3.251555	3.714427	6.931857	-2.020480	7.256257
78	2	-7.643792	3.666571	5.206872	-5.376638	7.085620	-7.644340	-0.676221	4.486011	5.965320	7.085620
91	2	2.883413	4.857755	8.056327	-6.691521	-2.722766	-7.623888	6.647657	8.056330	-6.988054	5.691974
92	2	-0.734691	-7.642913	-2.934713	5.995417	0.438119	-5.864638	-7.456421	-2.920749	5.995417	6.622995
