119	2	-7.477601	7.981758	-1.121437	0.169966	5.929769	1.356001	-6.104103	5.670189	1.506250	7.473220	-3.156581	-0.886689	0.844488	-5.214043
121	2	0.266369	5.768044	7.752458	-7.034825	5.929753	-5.498886	-2.056296	5.069774	-3.483538	5.486896	-5.940705	2.383577	-9.974928	3.608716
125	2	11.100220	-3.356357	1.721544	1.245551	6.090178	-2.397650	-5.938339	10.689397	-5.652921	1.765827	7.007625	0.578577	0.408551	-4.875279
126	2	-3.260756	-4.247840	-2.367522	5.987320	7.665596	4.075415	-4.521043	-5.231793	-4.988609	-1.533158	3.040010	9.109868	7.974122	-2.394914
131	2	8.163863	-5.269771	-5.152483	-1.389375	4.364314	0.643470	4.576582	6.291183	-2.324151	2.470579	6.797365	-2.986174	-2.342989	0.239769
133	2	-0.318441	5.003713	11.706376	2.033211	-0.450450	-3.092795	0.632948	-1.010040	-2.028817	8.175615	4.219597	-3.456364	5.351696	-2.594801
135	2	5.475009	-2.283889	8.373016	3.540766	-3.066421	-5.000314	-5.178724	7.814459	-0.978114	9.558547	1.334257	-0.386701	-3.599507	-3.042539
149	2	6.890272	-11.589804	3.751869	-2.225631	-2.694776	4.432750	0.134183	7.393910	-4.779717	0.509910	6.217163	-1.479802	-1.709123	3.611035
150	2	0.205022	4.356032	-1.197033	-6.990386	8.022369	2.551763	-6.297871	0.340492	1.509109	1.242592	-6.441658	10.014995	4.942984	-7.143715
152	2	6.826223	-4.909045	7.615671	-0.182105	2.856144	0.424719	-1.379960	10.175946	5.160382	-0.347093	-4.356944	0.172089	2.717674	-0.189501
161	2	-5.168427	1.123440	1.520973	-0.817538	-4.395954	8.628110	6.171932	6.283305	-2.255376	-2.858500	-3.313377	-5.301777	8.410156	1.173980
162	2	-1.755149	6.984311	0.147657	-1.160239	1.246129	5.091481	-2.155895	-2.454689	1.965622	3.931899	0.091476	5.491972	0.547176	-8.257481
182	2	6.847220	0.326137	5.419191	-2.315114	-1.205917	-8.717492	2.151297	2.742438	7.075753	2.877440	-5.591338	-4.673516	-6.119361	4.312802
186	2	6.596414	-10.951285	2.889178	-4.105539	-3.007320	-1.022593	8.752764	-2.691743	-4.765943	9.026956	3.339779	4.886990	-6.667843	0.221467
189	2	0.615737	-0.520226	-3.787423	9.048010	1.149365	-1.809798	10.110907	-4.603694	-2.366033	1.062698	3.270403	-4.408062	4.140725	6.709874
190	2	8.053316	6.491885	-1.237189	2.703247	-3.957122	-0.665514	-5.737122	1.337943	5.697617	5.453128	0.272837	1.852498	-2.290873	-6.623705
192	2	-5.625242	-2.998233	3.721236	-0.806716	7.788580	4.532543	-2.188477	-3.870282	1.019607	8.858790	-3.086367	7.229903	-0.398671	1.643514
199	2	4.938700	-3.473923	-1.599909	7.827753	-4.951999	-3.163644	6.733307	2.502867	-0.420316	10.517592	7.159848	-11.439567	-3.250204	1.266392
202	2	0.154416	-7.821589	5.830852	2.940868	7.318692	-9.190405	-1.618306	3.833488	-5.748799	6.566533	-1.855388	3.787961	-7.090400	-1.827892
204	2	-4.949582	7.064402	-1.642932	5.958142	-1.742798	-9.333976	4.401964	0.026749	9.546407	2.735088	7.062204	-6.417622	-7.058192	-0.390762
207	2	0.107198	6.157826	-4.506318	-2.574310	4.271139	1.406479	6.886634	-0.618493	6.164391	-4.500011	-1.718821	2.656947	3.513021	5.563402
209	2	-3.848838	0.533646	-4.590226	-3.636003	6.501546	5.418110	5.957851	-0.191711	3.272944	-5.696317	-2.685359	5.545898	6.620978	1.221868
211	2	-1.238476	0.413063	9.919487	5.263606	4.004467	-3.910239	-5.769154	-4.983912	4.139091	10.329828	4.765550	-0.074062	-1.329818	-5.683782
212	2	7.459425	7.598361	-5.865913	0.464095	-4.013897	-6.927118	2.624438	0.582669	7.161256	0.355039	-0.985109	0.581294	-1.014405	7.460577
213	2	4.320169	8.805416	1.580265	4.225309	-1.834505	-0.951738	-6.862201	6.348196	1.271158	5.900488	1.651522	-4.164615	4.623758	-1.694777
218	2	-1.051837	7.559655	3.379910	2.086156	-6.565565	3.020282	-5.275423	-4.635973	0.887198	6.370644	3.840468	-4.254644	7.475252	-8.210971
221	2	-6.417830	5.396132	-1.663702	5.546713	0.212267	5.689158	-8.499717	-3.871043	5.875844	-4.344293	1.193838	5.912878	6.154164	-4.308060
223	2	-2.896952	7.028415	0.550078	-2.427647	6.356324	1.781360	-2.780127	1.121420	10.606240	6.278991	-1.819453	-1.032962	0.922247	-0.521173
226	2	-1.340065	-1.981473	-3.928171	1.916626	5.604235	0.825495	8.598217	-3.116345	-1.692179	-2.615385	-4.606179	3.817908	5.721970	3.321993
228	2	-5.611176	-5.496622	-3.113045	4.345059	3.827456	-6.543287	6.517295	-3.592783	-2.712363	0.952545	1.237215	1.118813	4.173488	6.721599
230	2	-1.940224	-7.521052	-0.126226	6.984907	2.467345	4.688183	-3.082396	0.797802	-6.385410	5.025830	2.497692	0.492932	7.690460	-10.477655
232	2	-2.111075	1.063466	-0.594592	8.481544	2.793710	5.722618	-8.437883	-5.717953	5.142904	1.576647	5.201931	-3.114624	3.569965	-12.437848
242	2	-5.202726	2.954330	9.530769	-1.495588	-7.662347	0.439563	7.854935	-0.150371	-1.559660	9.158948	0.441339	-4.474463	1.201267	6.960342
243	2	-2.123568	1.775601	-2.321867	9.300488	-5.826522	9.561680	-0.580982	-4.775759	3.825260	-2.770895	-0.956530	-4.607023	12.258629	4.196533
244	2	-0.077866	-3.523251	10.016975	1.013704	1.660464	9.185418	-1.843052	0.409430	-3.149514	5.199390	3.973670	-2.937379	8.726775	-1.853319
257	2	-5.035386	5.634016	6.267219	-2.730020	-1.936193	-4.428174	6.280187	-4.174427	5.402240	-0.207671	-3.013265	3.559144	-5.997000	7.198874
259	2	-2.723018	5.241047	4.758178	-2.979177	1.015876	6.373063	-3.116750	-3.883478	5.899393	-1.262608	3.574889	-1.373297	6.547840	0.043722
270	2	-2.276478	5.669893	3.637020	-5.499528	-2.215103	-3.009954	4.954877	-4.459599	-0.476728	0.172180	-0.665082	3.941088	5.437190	4.295329
277	2	-0.807536	-4.931244	6.317469	8.383397	-2.410894	-0.457406	2.740793	4.523738	-0.203820	2.840569	5.319404	-2.767269	-1.363462	-2.685760
280	2	-5.148225	6.140384	-2.641628	5.041164	-4.243935	-0.917603	4.842271	-1.109740	-1.245668	4.550696	3.459064	-1.562840	1.836347	4.246314
285	2	-2.807863	-2.606718	-4.059383	6.356655	-7.270995	7.284341	5.683320	7.494966	-2.566981	3.468323	0.287540	-7.442596	0.733737	5.362181
302	2	3.177823	-2.145375	3.649459	-4.861123	7.232685	-1.456185	8.109582	-3.166578	5.824845	-1.732661	-2.759755	-0.256893	7.792197	4.824793
311	2	2.517600	-7.308405	1.245252	7.390860	8.904201	-0.712498	-1.823640	1.312721	-8.624083	7.993277	2.770957	0.870649	-3.295042	3.832893
319	2	6.099207	-1.369310	-4.239335	3.948737	-3.466711	-7.118828	10.425871	7.602575	2.753310	-1.890486	-0.584112	-5.938069	-3.543405	9.735964
320	2	-1.952438	3.408811	-4.720842	-1.114558	7.170561	-2.036808	5.853927	-2.352350	6.885798	-3.770409	4.250822	-0.939919	-2.542529	4.349414
323	2	10.831436	-1.084226	-2.294784	-0.969319	5.625323	-4.373116	2.990273	-2.313297	4.107279	2.270521	6.604903	-0.685100	-3.214976	1.110878
325	2	-5.069051	6.175233	-4.022865	-4.679249	5.730788	-4.501260	6.529723	5.938013	-0.519174	-5.136996	2.694667	0.921240	-5.217289	8.366935
327	2	0.807338	1.876869	6.261594	-3.439461	-4.653079	8.533321	-4.143609	3.283222	-1.508485	5.021575	-3.868514	5.253073	-0.729141	-6.904309
337	2	-3.639616	3.846133	6.847560	-7.670392	5.628164	0.915944	1.721304	5.639343	3.898415	9.979881	-9.234341	0.547923	0.312271	-3.800212
341	2	8.305601	-2.175381	4.700630	-1.221677	4.864962	-6.301546	-3.585563	11.267813	4.296384	4.739148	-2.504707	-0.634747	-6.815049	-6.620115
344	2	-3.117568	7.152904	-0.563549	-2.419366	-0.097294	10.896671	0.363612	-9.055384	1.051105	0.293900	-1.207877	4.795246	2.696656	5.213349
346	2	-6.000707	-1.859191	-4.581287	7.364616	7.879756	3.318241	0.105115	-1.600845	3.856621	-5.849982	2.199431	0.545020	-0.074557	6.568325
350	2	-1.147089	-2.284986	7.324740	0.734527	4.300189	5.141878	-7.423213	2.060389	5.817517	0.084839	-0.312489	12.024360	-2.024058	-3.990744
353	2	7.686456	-4.391839	-3.022640	4.756676	-3.085639	0.320321	2.894085	6.141312	-10.478385	-5.709692	-1.425852	-2.686359	6.420912	3.342122
359	2	2.956990	0.294838	7.670548	-1.831074	-1.634640	-3.156882	5.178869	-1.654718	-5.016501	3.153979	5.707529	-2.981294	-3.784144	6.449314
362	2	4.669131	3.130953	-1.164017	0.496267	-1.583860	4.691742	-7.029642	9.712617	0.783889	-3.584092	-2.300049	7.116887	0.914809	-8.668120
363	2	-3.582607	-2.580527	4.984899	-1.913615	4.242628	5.437464	-0.132781	5.987492	0.749306	0.175260	8.006738	-1.996985	-3.730472	0.420284
365	2	-4.738351	7.715558	-3.512036	6.274227	-4.624172	-1.075340	6.168585	-2.555641	5.978275	-3.969471	9.468014	-4.568421	4.059657	0.546620
367	2	-2.753379	6.068559	7.444508	-7.728281	3.568697	-1.145568	-2.208895	0.009477	8.073812	10.062705	-3.963405	-0.249124	2.177989	-1.870098
370	2	-0.159823	5.518011	-4.498430	-7.730847	-1.778226	8.472735	3.605931	4.555555	0.798533	-5.890400	-8.823757	-2.753018	3.889443	8.841814
371	2	5.698367	-4.367995	-0.436072	4.202652	4.881814	0.886748	-4.256313	5.903977	1.066412	-4.525366	-4.533093	8.278864	5.500150	-4.438163
376	2	-6.823539	-3.914917	3.678120	7.800435	1.112085	6.054243	-4.171023	-3.011449	-1.572369	-0.999914	10.782939	6.267043	1.007276	3.258767
377	2	-0.716589	-3.339238	-9.101225	7.940899	-5.242065	7.171924	2.571003	0.387538	-4.893251	-4.196315	6.310208	-1.856249	1.600987	8.633680
384	2	1.196196	1.547578	6.708239	8.708897	-0.344681	-4.977434	-3.484666	5.004698	4.616144	0.696948	-2.659235	5.399568	-4.894912	-0.265522
385	2	4.166122	1.927054	-1.782964	-5.694292	4.258007	-3.725720	4.966537	6.939188	0.911702	-0.017746	-3.067600	6.889438	2.128281	0.592937
389	2	-4.136979	6.864219	5.454383	-0.571309	-0.193659	1.908766	-1.363035	-2.877981	-0.376706	3.118312	-3.817295	5.539786	-1.919274	3.757356
392	2	-1.773404	9.458637	7.289399	0.029210	-1.770749	-5.523923	3.101776	-2.170431	6.420433	3.403777	-5.892704	3.811129	-2.190004	-0.089156
393	2	-2.018264	8.887187	2.106861	8.477842	-9.089257	1.045596	-4.932165	3.240340	4.720985	-0.192674	4.521667	-7.945013	-0.708827	-0.120591
394	2	-3.566434	-3.893114	3.865727	-1.080641	6.967928	-3.198715	3.741076	-4.177265	-2.326073	-2.171440	4.533132	8.196909	-0.060386	3.765455
402	2	4.968236	3.306191	-2.239542	4.160296	4.117625	-1.117757	-9.477563	2.375399	2.486904	-2.553485	-0.931309	8.755725	3.370312	-3.877694
405	2	-0.347916	4.309336	4.952166	0.097029	-3.081838	3.927082	-2.777254	0.225738	-1.864274	4.475083	6.350780	-1.053275	3.457505	-4.304323
408	2	4.511809	-1.895502	6.194106	-2.076058	4.864218	-1.767674	-1.821633	4.763318	-0.829879	9.100865	2.021890	1.882232	-1.722409	-1.689522
409	2	-2.555356	4.013286	1.686965	-2.865966	0.131077	8.735542	-0.374334	3.437542	5.083800	6.727837	-3.825149	-4.657326	-0.172957	-2.768669
415	2	-4.298868	-4.741122	4.910253	7.497009	3.561176	-2.802113	0.749484	-4.901992	-1.681845	2.257470	6.746093	0.112058	1.575724	7.382059
420	2	-6.127839	-2.441201	5.290388	-2.985019	4.564825	6.158865	-2.620708	-9.257794	3.965928	6.408780	-4.367165	10.191646	0.106551	-2.409333
421	2	-0.869316	5.309388	-2.358096	-2.349078	-7.510833	3.090850	6.233339	-4.391859	10.290123	0.164900	0.279736	0.036689	8.141279	0.885900
423	2	-2.399948	-10.627590	1.649618	5.819252	4.050795	7.215133	1.514541	-1.870911	-3.531721	-2.737953	5.312389	-1.501653	6.935961	5.568630
433	2	4.928712	2.786338	-7.394327	6.265734	-0.421991	-0.583414	-7.303544	0.041211	-4.363862	-2.539960	3.234787	5.209019	6.646439	-5.147095
436	2	1.841433	6.290028	-2.096017	-2.593593	1.642733	-1.685795	7.942923	5.393800	1.541455	1.826323	-0.513050	-3.312975	7.428415	-3.448757
437	2	0.732935	9.938254	5.311560	-4.437375	-0.024680	-2.657603	1.651496	4.923755	8.461292	-1.857390	2.724940	-0.071674	-4.111769	-1.044486
449	2	8.725071	-0.365752	-4.478478	3.211090	0.387847	3.472018	-5.688577	7.621815	5.741301	3.624607	-4.005349	-0.520399	-1.066709	-9.056044
454	2	2.073456	-2.015751	9.854221	-0.302951	0.307908	5.519921	-1.946575	-1.023834	1.823315	6.753641	4.056700	-1.314773	-0.568576	-2.039262
455	2	4.186469	9.286748	-1.725408	-3.161125	-1.008961	3.769379	-4.523838	-0.299182	9.645130	-3.774445	7.055609	0.057550	0.005349	-3.477233
457	2	5.599078	-3.879338	1.267592	1.816475	7.568923	-2.183837	-2.234141	-1.273955	-7.161590	4.529043	3.496208	7.749149	-6.555874	-1.448071
459	2	-2.905918	1.375955	0.151646	8.418358	8.414796	-2.053013	-3.483240	6.627874	0.144804	3.797359	7.428339	-0.049141	-4.260716	-8.081899
463	2	6.990685	7.055968	5.125647	-8.966005	-3.611124	-10.092574	-0.230351	6.356204	8.811806	2.061754	-4.734176	-7.318940	-6.042663	4.570984
464	2	7.775102	5.172854	2.175220	-1.512794	2.619816	-0.377893	-3.683261	8.701540	7.098234	0.656692	2.568429	-0.623792	-1.583069	0.328888
469	2	5.822271	8.533720	-4.684545	-1.747449	-5.398659	-1.103413	2.913683	0.945784	7.969795	1.643459	0.571598	-4.121442	-0.701936	4.659887
475	2	-4.893596	6.002110	-2.679585	-0.269836	1.883523	-1.445421	8.737714	-5.881409	4.581744	-8.260456	2.882274	-2.961328	-2.471498	10.728656
477	2	0.292367	-1.455434	10.160286	-4.582143	5.471570	3.427977	-2.430630	-2.756831	3.340644	7.948782	-2.070742	-0.815762	6.559847	-4.754650
479	2	3.997537	-0.872020	-2.108589	7.736686	4.213933	-4.607458	-3.290357	-1.644488	5.828803	1.126003	2.990923	5.621961	-2.825823	-6.216629
481	2	0.017026	-4.890131	7.268382	3.034275	6.262725	-1.057873	0.938610	0.493042	3.982556	8.480644	-0.082926	-1.818505	-3.325197	2.830656
486	2	-3.167605	-2.049090	-2.745519	2.853491	0.873423	3.510360	7.180264	-0.565459	4.859915	-4.805695	4.208531	-2.203120	-1.790471	6.603065
503	2	6.051707	3.829243	2.813943	-1.977641	-3.403305	-3.964537	3.056327	-0.377522	0.551877	-0.763104	2.411650	6.366505	3.961761	2.260283
507	2	-2.511719	9.473707	-0.561411	3.921051	-1.664506	4.845587	-6.389741	-3.658022	4.415759	3.692903	-1.357448	-1.394128	6.982980	-5.241565
508	2	8.648297	-4.893442	1.309036	-3.102487	-3.688374	7.151455	2.431759	3.465796	-2.261816	5.361850	-3.918275	-1.338790	6.656173	0.728078
513	2	-2.919824	2.775767	-0.891176	0.608587	-2.472977	12.790361	7.719788	0.269811	2.085333	-6.038416	-2.690899	6.264213	8.369185	2.821571
515	2	-2.499533	5.402995	1.359483	-2.117710	7.234278	1.219414	-8.913078	1.566388	0.354451	7.331599	-2.044967	-2.252007	6.789408	-3.033286
528	2	0.131368	5.076453	-0.546731	-5.426096	8.628551	-0.393931	1.335000	4.455919	7.623866	-3.621433	-5.011924	-0.311354	-2.703638	3.553270
531	2	-5.114773	-3.838360	3.426983	-6.270192	10.592988	4.826379	-3.468164	-8.160906	0.052298	5.052677	-3.804334	10.252718	-1.037839	2.950963
536	2	-0.669081	4.350948	4.058455	-3.724977	6.319980	-3.579226	-4.850448	4.740808	3.180212	5.453845	-4.470945	0.915231	-0.583104	-0.000504
538	2	-2.443530	-0.733732	4.986834	0.453199	1.783966	9.506901	-2.170475	-1.687018	-6.697134	-1.269729	7.345762	7.875397	1.763132	-1.055284
540	2	7.505549	0.064513	0.662006	-3.492217	9.408500	-1.386919	-9.505125	4.612902	-0.218816	2.245847	-4.207666	7.960133	-2.000366	-10.236009
542	2	-6.775452	2.913911	-0.544597	10.385043	-4.607845	4.829282	-2.722632	-4.953351	-1.340479	5.805222	4.453002	4.966758	-0.726918	-4.949550
545	2	8.678958	-2.470995	-1.768427	2.304844	3.644015	-3.374510	0.788629	6.269454	-5.250370	-4.414682	4.295878	-2.134940	-5.786457	7.439376
547	2	-0.174102	-6.116575	0.155324	2.467042	-0.303460	7.156421	6.604068	8.121840	2.976787	6.077271	-1.228048	-10.971122	0.882664	-5.849387
548	2	7.951794	2.159385	0.801164	-5.804991	-4.787245	-1.611374	8.669727	6.420850	4.806688	-2.484393	-5.300169	-5.722205	5.639572	-1.042233
554	2	-3.428569	2.359180	-1.437893	5.073327	-0.586160	6.988009	-4.344275	-1.067623	4.726321	0.361240	1.055090	0.427623	7.363268	0.691148
558	2	-2.893121	-5.837561	-1.223003	5.885407	5.848625	-4.263883	3.928325	4.988381	-3.607712	0.234092	11.131479	2.661882	-3.329801	1.130379
561	2	4.484649	-0.606433	-1.737866	2.830262	0.414173	-3.688108	9.213982	0.026919	-2.004138	-4.362194	-4.518409	6.408577	5.984482	5.497867
563	2	-0.889695	-1.908367	0.484042	6.640158	1.064248	-1.956380	7.403568	-4.160810	-0.284590	1.085828	6.245867	5.922554	-3.606591	-0.326069
569	2	1.341141	4.324590	8.571988	-3.886020	1.366746	-1.022285	-1.125156	-3.832986	4.129053	6.215559	-3.568938	3.958837	-4.569867	-1.369291
579	2	7.399307	-5.424075	-5.847176	-4.308659	2.225739	-0.109072	6.265058	1.640992	-4.508014	-7.441890	6.478919	-1.258754	0.346818	8.031689
580	2	-4.851944	0.284741	1.612773	0.716743	-3.678927	8.863733	2.672526	6.531688	-4.337615	-3.726688	-3.670478	-4.210803	7.207653	1.270977
585	2	4.045369	4.930569	7.491106	-2.998667	-2.574341	-4.191184	-1.131022	-0.320008	-0.892809	5.156774	2.828216	-0.471871	6.142722	-2.993469
595	2	-5.164380	-4.059566	6.675778	5.160515	0.231572	5.772018	1.852992	-5.781429	-3.175848	7.447200	-0.848751	4.715072	3.957325	1.984867
604	2	-1.137896	4.830821	1.466020	0.208703	0.146545	11.900939	-5.702323	6.967089	-0.961335	-2.132385	-0.360207	1.081522	7.585416	-3.047834
605	2	11.750170	0.802563	-3.695038	-1.738412	-2.211659	-2.653731	9.902149	2.555479	8.347242	-6.751986	-10.769713	4.694575	-6.874891	0.492515
613	2	-1.967932	6.129317	-4.993772	-3.319895	6.159437	6.838244	-3.771607	-3.625440	4.441395	-2.843581	-8.104427	1.677183	5.549681	3.168162
614	2	4.159611	9.336386	-0.313793	1.259477	-2.673781	0.847138	1.080901	1.798545	-1.062389	9.072958	3.779839	1.532218	-2.062489	-1.437696
615	2	6.917811	-0.831435	-2.465487	-10.720236	6.421294	4.340347	-0.947428	0.811317	-9.298357	1.338244	-3.662559	7.790337	1.258990	8.615914
624	2	7.668164	-3.197719	-1.433161	2.439174	5.718318	-1.426872	0.990155	3.478639	-3.193387	-2.491108	1.504454	4.980080	3.553844	-1.789050
632	2	0.323626	4.973900	4.881925	-5.535487	-5.051723	6.725652	-2.410464	1.522541	1.681227	0.883094	3.635033	-0.573036	9.645475	0.442511
633	2	-1.867556	6.963378	-4.273629	-5.345366	1.006028	5.389558	8.922880	0.104824	6.859312	-5.446468	-11.422065	4.629607	1.107018	4.714214
635	2	1.160568	7.203030	6.361521	-9.407105	0.098469	2.768244	-2.312247	4.841924	-0.300820	5.966506	-11.246142	-5.676934	4.409346	-2.954831
639	2	5.871871	-3.736787	9.301279	-4.314906	1.351379	-6.363589	3.177810	-1.068510	1.010549	5.595527	-4.110541	3.412729	-10.754059	6.752630
642	2	1.688675	-2.083074	-0.020695	7.469394	-1.064516	-3.121066	9.310669	10.281964	4.363583	0.556777	0.607464	-0.637324	-1.730345	0.808005
643	2	3.711146	-0.842916	12.462830	8.718949	-4.036957	-2.631744	-4.753238	6.285082	1.316540	-0.968182	4.246997	-3.575908	3.332967	-4.318964
646	2	-1.293205	1.638511	6.643696	-4.277712	7.338578	-0.458532	-1.620742	4.031146	-7.488158	-1.025190	1.237263	4.296596	2.674909	-5.972518
647	2	-1.256456	-0.960643	-1.586192	-0.785204	6.018477	8.095707	1.426123	-0.973062	11.899422	-0.218133	2.583653	-0.346950	-1.466748	-3.886107
651	2	-3.135843	-10.091174	7.922323	1.612057	-2.243890	5.508682	4.471978	-1.523501	-7.302706	9.203055	-2.484448	4.060729	8.177498	-2.265232
654	2	-4.473918	5.515847	4.333791	-0.744434	-7.417741	2.666649	-0.105699	-0.965630	7.269748	6.981355	1.403047	-3.728900	-3.398624	-1.347744
656	2	8.187023	1.452169	1.668242	-3.535284	-5.005021	9.963695	-3.910429	2.521879	8.199128	5.096989	-4.558009	-0.898749	2.030645	-7.756202
659	2	-3.291800	-6.078649	-2.467788	3.828350	0.059061	4.651673	6.266388	-4.687527	-2.254218	-4.066797	5.253305	4.349852	6.285125	-0.192671
663	2	0.608809	-5.492208	5.662186	7.786518	1.972057	-5.595888	-7.033833	3.327055	4.115241	0.479679	5.077042	-1.598706	-4.176461	-3.868910
665	2	0.321653	5.774677	-1.576883	7.764632	1.755880	-6.215422	2.427117	0.542617	1.897158	1.154367	6.300550	4.862497	-7.119402	0.274361
668	2	5.888914	1.932685	-0.909791	-5.450691	5.283215	1.443221	-0.922388	-1.711603	6.592520	-4.084762	-4.123118	8.041005	4.658962	-1.818903
674	2	1.860209	-4.129023	-0.497126	7.728010	7.790264	0.364883	0.225756	-0.139592	-0.787616	5.160963	2.692587	7.212960	-2.326257	-1.966373
680	2	6.314729	0.300613	3.344190	5.614075	-2.363434	-1.836859	-5.137936	-0.337807	4.460488	6.178170	9.362058	-4.018649	-5.444304	-10.951756
681	2	-0.371754	5.384593	7.076743	3.802763	-4.134822	-1.403051	-4.389362	-4.304315	0.360198	7.921411	2.774556	6.112107	-5.523936	-2.902819
686	2	10.648332	2.156057	-5.145471	-2.898044	-4.781329	1.730080	8.448977	9.835621	-0.320586	-2.523553	-4.823910	-1.153629	7.463043	2.890845
687	2	-1.393846	-2.970857	3.017380	-3.285927	9.392633	-1.945144	5.695846	-1.909271	-3.833385	4.555336	-2.148847	7.345033	-0.830342	2.121427
692	2	8.159771	1.667468	-1.453981	-2.712131	7.786751	-2.123743	-2.460413	3.031638	5.612807	0.391911	0.867070	-1.357883	7.120511	-1.960823
