4	1	6.361915	-2.542644	5.114123	-1.252109	8.770878	-3.853188	-1.290146
8	1	3.546066	0.903374	-2.296997	-1.261876	-2.226107	3.413731	8.046141
14	1	5.298005	8.524871	-5.687168	-1.293458	-0.858664	2.982482	-2.506611
19	1	9.349433	-0.412459	6.943282	-7.053440	-2.180745	2.451843	0.729328
23	1	8.039865	-0.020226	-2.391318	4.559115	1.568182	-0.534080	-2.910313
25	1	-2.642585	6.317636	3.930091	-10.013404	0.279124	5.465277	1.030406
32	1	-5.069289	1.339175	6.019169	9.101087	1.884904	0.949070	-5.104516
46	1	5.521109	-5.736790	1.977334	-1.546539	0.465131	9.119075	-1.026600
50	1	-6.232634	-5.808368	5.707925	-1.110707	7.932600	4.187476	-2.898017
56	1	-4.093123	6.755040	-6.890622	4.258155	8.881242	-4.094274	-4.659569
58	1	4.196709	-3.620499	4.302166	-2.861528	-2.863707	7.543838	-2.170077
60	1	-5.062735	3.256494	-2.626025	-3.666965	3.353878	0.777484	6.336263
63	1	-4.115744	3.743153	-1.846103	-7.643834	-1.997819	3.514028	7.468542
66	1	5.704194	-6.157312	-5.535033	-4.626544	10.054827	-6.080687	8.331614
71	1	-2.683035	-5.066907	8.357715	0.260958	0.937648	-3.447834	12.037310
81	1	6.695016	-9.912860	-5.433357	3.218519	-1.759633	3.143859	3.706267
84	1	4.949358	-7.681483	3.778812	-5.469931	-0.285948	6.011591	-4.276491
92	1	-4.173155	2.082970	2.857356	-7.619779	5.254613	-7.552264	6.993238
95	1	-6.200998	-2.183260	7.240559	0.745428	0.102275	11.233691	-0.538976
100	1	-2.733338	6.282959	-3.553693	0.175539	2.364774	-3.823225	6.387433
102	1	7.711259	1.005503	1.295235	-4.896111	-3.932276	7.414269	1.266675
106	1	5.449673	7.029039	0.728631	-1.743210	-3.988955	-6.294407	4.480524
108	1	-1.240376	-3.904028	-1.768034	4.565541	3.611377	2.137576	0.225893
122	1	-7.847325	-2.688210	2.783438	0.603576	8.100779	-4.378559	9.916539
146	1	-3.862268	2.428256	6.887016	-6.881217	-5.572562	0.734712	9.519601
147	1	-8.446505	5.342076	4.273714	-2.017284	-4.588335	-2.105899	6.513744
151	1	-2.507040	-1.007808	-2.546550	-0.004291	8.687907	8.929293	0.227085
168	1	5.762948	0.541870	7.489354	-4.686535	6.227194	-4.921173	-6.824297
171	1	0.964199	8.666461	-0.121021	-4.004019	-3.805621	10.321920	-1.814707
176	1	-5.425542	-0.284405	-1.988034	1.932906	6.716047	-0.008768	6.562519
178	1	-4.338618	-3.601327	5.392433	2.562788	-2.401829	-5.199672	6.665954
188	1	-3.982522	4.379057	-1.446119	-5.147485	-5.810811	4.789047	6.686713
191	1	-2.141387	-5.318624	10.439663	-1.862326	0.075121	-0.260315	12.391592
203	1	9.004264	1.062772	2.043221	-0.407666	4.777927	-6.648780	-2.027693
206	1	2.012590	7.019830	10.083746	-2.642366	-1.858691	-0.994107	-6.677193
214	1	-0.709967	0.231639	2.948013	-0.505729	-5.085916	6.686065	7.242394
215	1	7.754477	-3.492460	-6.425469	3.824135	-6.909983	-3.595612	3.756519
216	1	-5.017610	4.813374	4.321676	-1.907946	-2.076905	4.697947	-3.334106
239	1	-2.965832	0.104788	5.844551	-5.519296	-4.837083	4.165692	3.431827
252	1	5.122108	-1.678836	-0.339695	-0.655083	1.740953	-7.024628	8.762969
253	1	-5.509313	-5.284002	7.700437	5.756304	-2.459161	-3.920206	3.121112
264	1	-3.245862	6.445188	7.811462	2.693926	0.406398	-4.233801	-2.249921
265	1	3.647446	-1.854738	-3.745330	6.458340	-6.089345	6.156652	0.404803
269	1	-2.323285	-7.492368	4.771111	5.245540	-4.071834	7.725712	-5.392423
272	1	-1.610248	-0.653075	1.856350	-2.495632	9.020831	5.219310	0.883375
274	1	-1.487440	6.423394	-0.717279	-2.210391	7.816322	1.030187	-6.647147
275	1	-3.938392	1.878227	8.796575	0.118764	-0.511210	7.753038	-2.675116
281	1	-4.475707	-4.443684	4.533223	4.014461	7.470931	-1.305057	-4.016588
291	1	-3.612156	4.032964	-2.085861	-4.705891	7.496797	5.160005	-3.185845
293	1	-4.717055	4.532871	4.996387	-4.085642	-4.847772	8.895282	-2.560339
295	1	-3.209146	8.393738	3.377698	6.400116	-1.713852	-2.011597	-2.077172
298	1	-3.550514	6.621232	3.771002	-2.763115	9.419728	-2.556923	-2.562772
312	1	-4.334952	-3.800780	7.110759	3.027258	8.174245	-5.794407	-0.104187
332	1	-4.269672	10.093794	-5.913172	2.528002	2.458331	9.074658	-0.766892
333	1	7.399300	-0.109221	8.906486	-1.235448	-0.746476	-0.015048	-6.559026
352	1	-4.622496	6.725592	-4.063784	6.197594	6.268406	-3.883921	-2.317373
354	1	-3.661798	6.742189	-3.798966	5.588574	5.985548	-2.583015	-4.348783
356	1	-1.467449	4.100057	5.516940	5.500954	-7.377426	-5.957715	-3.926597
366	1	7.823096	11.282275	-2.221992	0.225223	-2.936609	1.312294	1.003107
368	1	-0.800082	-11.641040	6.439667	6.444997	-5.530235	-7.025135	5.575734
386	1	8.832343	5.219473	-3.315725	-4.251711	-1.654679	3.134829	1.808711
397	1	0.758744	7.562536	5.206737	-4.701461	-5.406900	-7.316152	6.829517
400	1	-5.455398	3.992726	-4.463536	-3.499081	4.695829	-3.281969	3.729238
404	1	9.432683	-4.275917	-1.156176	6.718106	1.504588	1.262169	-5.479089
413	1	-5.100807	3.159900	-4.736052	-7.668657	6.977614	-2.994733	6.239727
414	1	-2.174098	6.286361	-0.206122	-7.313244	6.934154	-0.002345	6.143461
424	1	-3.558073	-0.519228	-1.123637	3.452405	8.929864	5.657049	-3.647558
431	1	-2.533132	11.250283	-3.865154	-3.178624	-3.333840	4.094155	3.950350
432	1	-7.978167	5.355314	0.876070	-6.344107	-1.042271	8.761802	4.435518
