1	1	63.632250	88.303253	3.311526	0.597668	0.428647	0.932323	0.359881	2.000000	0.138908	20.846936	1.000000	0.020482	9.633118	2.000000	0.024711	10.553429	5.000000	0.055263
2	2	78.199402	79.002610	81.642011	0.581989	0.611981	0.519182	11.548699	4.000000	0.018534	26.570720	3.000000	0.032970	7.442359	5.000000	0.013356	8.145906	2.000000	0.011890
3	2	67.600519	24.291878	51.417916	0.759201	0.413768	0.698108	6.579261	4.000000	0.012939	1.920763	3.000000	0.044542	31.226578	3.000000	0.010327	12.675954	6.000000	0.095116
4	1	37.740894	97.183346	88.109885	0.891385	0.197178	0.933871	14.244345	3.000000	0.011646	36.167067	2.000000	0.015476	12.936755	1.000000	0.042750	0.537256	4.000000	0.016229
5	1	47.050562	39.699320	13.410893	0.397097	0.575960	0.542066	6.749850	6.000000	0.016128	22.224048	1.000000	0.018757	24.373527	2.000000	0.013962	5.915802	2.000000	0.132720
6	1	41.684706	24.300310	25.352092	0.581237	0.128968	0.613496	6.643742	6.000000	0.025167	35.140243	6.000000	0.017111	38.670390	3.000000	0.108215	4.566914	3.000000	0.013101
7	2	50.245768	23.533445	12.911243	0.519520	0.832206	0.367540	3.378635	2.000000	0.013356	4.512543	6.000000	0.014119	8.537066	5.000000	0.029753	6.270633	3.000000	0.021949
8	2	37.052010	16.912810	61.375792	0.665276	0.228172	0.928283	13.243388	4.000000	0.017529	61.479095	3.000000	0.010940	7.894609	3.000000	0.017700	3.767553	2.000000	0.029337
9	1	57.168423	8.440175	40.700760	0.888500	0.841958	0.925313	10.869625	5.000000	0.010298	34.555588	5.000000	0.010330	23.075862	3.000000	0.021251	3.981384	2.000000	0.023601
10	1	9.162574	28.047077	4.890230	0.551084	0.576274	0.500099	13.471476	4.000000	0.016410	51.240707	6.000000	0.011730	19.449102	4.000000	0.010001	14.028264	4.000000	0.020221
11	1	68.499541	23.399938	31.878505	0.733742	0.399485	0.958059	4.766175	4.000000	0.070720	21.185616	5.000000	0.308182	50.463970	2.000000	0.030039	3.717801	1.000000	0.012428
12	1	42.456809	55.748927	49.308712	0.635089	0.131394	0.986786	3.633872	2.000000	0.021753	56.469557	4.000000	0.081056	2.734283	2.000000	0.128745	8.158293	2.000000	0.019085
13	2	77.446614	43.382898	94.023419	0.595657	0.991905	0.936758	8.988392	6.000000	0.010901	47.687936	3.000000	0.010262	14.715691	4.000000	0.128985	4.125211	2.000000	0.012554
14	2	30.637605	63.792325	44.533423	0.440844	0.953885	0.591355	7.576410	3.000000	0.014291	43.327212	4.000000	0.015348	34.428714	5.000000	0.010911	3.473688	5.000000	0.029695
15	2	91.994130	32.468644	41.357063	0.734567	0.464795	0.234990	9.477114	1.000000	0.012015	57.515054	5.000000	0.020132	48.598479	3.000000	0.011122	6.230219	6.000000	0.012082
16	2	22.176417	54.075376	83.617528	0.553657	0.605641	0.142657	9.911567	3.000000	0.030511	24.551024	2.000000	0.018032	56.718421	2.000000	0.016552	8.918841	4.000000	0.016128
17	2	69.716420	6.023414	35.985282	0.857061	0.315210	0.954623	2.878616	4.000000	0.011301	11.938416	3.000000	0.017855	34.616438	5.000000	0.033522	9.536961	6.000000	0.023165
18	1	11.663432	62.858325	41.582890	0.168806	0.213248	0.638099	3.799093	3.000000	0.028968	41.736146	5.000000	0.022888	24.455437	1.000000	0.014512	1.737452	6.000000	0.014872
19	1	43.562444	1.686765	4.959595	0.304456	0.529648	0.858058	7.745903	2.000000	0.010376	20.245547	6.000000	0.012254	23.817948	5.000000	0.021240	12.332924	3.000000	0.037163
20	2	28.337468	76.383780	28.151268	0.971631	0.922880	0.350460	5.930133	1.000000	0.010727	25.022923	3.000000	0.013609	11.642153	5.000000	0.029877	9.239729	4.000000	0.027584
21	1	80.393180	63.962929	59.616062	0.267566	0.343109	0.156411	6.809190	2.000000	0.050590	39.902029	5.000000	0.010283	12.106146	1.000000	0.027779	2.739066	2.000000	0.169249
22	1	49.887783	26.247630	10.276655	0.857771	0.288996	0.504947	11.518474	3.000000	0.015341	40.036089	5.000000	0.036497	11.724148	1.000000	0.016421	3.114200	3.000000	0.018150
23	1	51.287722	84.548060	4.482371	0.271480	0.175300	0.878043	9.783999	3.000000	0.013082	4.644758	3.000000	0.134449	6.181656	5.000000	0.227154	3.911403	3.000000	0.019111
24	2	48.841643	34.729856	93.443941	0.503474	0.181763	0.281143	6.946941	6.000000	0.027545	2.901769	5.000000	0.018687	38.989223	5.000000	0.010844	6.696215	5.000000	0.014179
25	2	95.962584	13.128678	64.513710	0.366634	0.372280	0.399377	3.774109	4.000000	0.011021	44.512558	5.000000	0.011242	33.203576	5.000000	0.013626	4.080950	3.000000	0.039464
26	2	96.679251	34.057981	78.369095	0.917469	0.673520	0.712625	5.619811	3.000000	0.018864	42.999899	2.000000	0.094522	3.114211	5.000000	0.035907	7.759178	3.000000	0.013842
27	1	20.770255	57.282133	6.363883	0.717596	0.618946	0.297654	14.322456	1.000000	0.015105	62.015505	4.000000	0.127257	33.303457	2.000000	0.034272	5.183183	4.000000	0.966301
28	1	7.993929	64.956859	36.254717	0.549481	0.881653	0.974135	5.533675	2.000000	0.010677	47.419239	1.000000	0.143866	38.104142	4.000000	0.012856	9.361822	2.000000	0.011415
29	1	65.986867	20.781853	9.483561	0.933558	0.978016	0.661414	13.086472	5.000000	0.214156	19.580489	2.000000	0.026482	39.339750	4.000000	0.010412	6.468208	2.000000	0.025662
30	1	49.621340	31.212299	71.392481	0.833599	0.786204	0.931797	1.957065	6.000000	0.022699	21.968739	5.000000	0.018600	3.099189	5.000000	0.032575	8.813879	5.000000	0.040407
31	1	51.672569	4.496249	1.433215	0.202541	0.339205	0.169675	9.477252	3.000000	0.125374	52.613612	2.000000	0.013227	5.806810	5.000000	0.031395	9.460763	6.000000	0.010073
32	1	73.377052	5.061103	16.283024	0.948746	0.316839	0.210400	3.227547	6.000000	0.032438	47.989181	1.000000	0.012668	10.225138	4.000000	0.039339	14.339211	5.000000	0.013691
33	1	91.781242	61.215390	10.842759	0.572688	0.606136	0.945257	11.073279	6.000000	0.578131	37.153229	4.000000	0.020603	50.956686	5.000000	0.015197	2.537192	6.000000	0.010106
34	1	19.623259	93.449355	30.954567	0.558099	0.381283	0.729352	10.125337	1.000000	0.030438	23.050881	5.000000	0.013636	52.544545	1.000000	0.119157	6.224383	5.000000	0.022043
35	1	72.944084	5.089408	80.108511	0.717630	0.457811	0.849927	4.177434	3.000000	0.010401	8.350815	6.000000	0.048872	7.468923	4.000000	0.035202	5.047539	4.000000	0.013552
36	1	27.671622	37.935162	33.744898	0.961066	0.780586	0.192083	13.173507	1.000000	0.027414	14.793419	6.000000	0.051325	10.538599	5.000000	0.033898	10.241746	1.000000	0.013476
37	2	37.492988	76.095389	56.868799	0.164077	0.216043	0.112218	14.120334	6.000000	0.053885	45.142995	5.000000	0.013111	50.216461	3.000000	0.021293	9.023983	1.000000	0.013176
38	1	5.138167	27.295988	65.738495	0.415650	0.120137	0.804456	3.844078	4.000000	0.022808	19.442662	2.000000	0.010337	22.810705	2.000000	0.011119	4.959290	6.000000	0.414805
39	1	73.917199	61.354140	46.931081	0.216518	0.234777	0.106545	14.157964	1.000000	0.044355	16.553515	5.000000	0.117676	52.918590	1.000000	0.025009	10.710673	1.000000	0.021182
40	2	46.149072	28.184753	77.162883	0.574472	0.236574	0.249992	8.895557	5.000000	0.015056	55.187913	3.000000	0.074161	23.240090	4.000000	0.017896	9.248553	4.000000	0.014202
41	2	95.141937	53.877483	37.524563	0.496976	0.601451	0.927110	12.917120	5.000000	0.037041	21.413348	6.000000	0.023911	29.866732	3.000000	0.010956	7.082919	3.000000	0.012434
42	1	23.758120	49.741543	51.197244	0.390990	0.485267	0.838073	4.100014	3.000000	0.014340	13.938574	3.000000	0.472018	10.533958	4.000000	0.022251	12.835027	1.000000	0.596263
43	2	47.949790	54.640489	45.056811	0.999362	0.804146	0.621245	2.192809	5.000000	0.026875	51.018552	6.000000	0.011407	10.030012	4.000000	0.056529	7.575462	4.000000	0.015009
44	1	42.941665	56.129922	19.160258	0.586703	0.206663	0.393583	5.253962	4.000000	0.060495	10.929563	1.000000	0.020759	42.397367	1.000000	0.600589	3.037855	6.000000	0.062746
45	2	44.645445	64.404829	75.290440	0.458637	0.757190	0.612617	5.738418	1.000000	0.015268	19.370405	5.000000	0.010352	7.701415	4.000000	0.034252	13.470657	4.000000	0.019371
