3	3	8.770384	-14.770915	8.450408	6.549071	5.862208	0.410230	2.448880	5.863250	-2.093116	0.527457	-12.342718	5.902431	8.770382	-9.434802	8.450408	6.549071	-5.390827	5.795109
6	3	5.039875	-6.188369	6.580140	8.199796	7.352894	0.976454	-0.928655	5.491020	-0.839324	4.243431	4.217178	2.578467	-0.928921	10.023434	-0.839415	3.851373	-5.915375	6.978334
9	3	7.448612	-8.426606	-1.577869	4.820179	8.445500	0.892130	2.667723	4.931083	-4.476580	-0.685709	-5.301624	6.548778	7.448728	-14.749957	4.619339	4.820180	8.445502	0.892130
14	3	0.944246	9.867773	-4.630298	1.849049	-4.511141	5.638776	1.718697	3.422856	-4.351061	2.795128	4.167785	3.116730	6.845235	-14.855308	5.329770	6.493049	8.132847	0.833525
21	3	4.792188	-6.598424	8.268932	5.539694	-2.027277	5.377789	-1.785662	7.897784	3.467767	0.773946	-7.299661	7.506442	4.792188	-10.478026	8.268932	5.539694	5.915355	2.015253
23	3	7.095702	-18.699486	6.870215	7.250026	4.656806	-1.349966	7.095702	-12.199255	6.869790	7.250026	-2.080539	4.924621	1.969155	9.928462	-2.738907	1.915493	-7.475446	4.924764
25	3	6.062821	3.968858	-3.109876	1.891899	-5.631889	7.175702	7.455462	-13.066399	7.007713	6.527359	6.595647	1.828986	7.451089	-9.578883	7.007710	6.527359	-1.728420	7.175701
27	3	5.998933	-7.335531	0.100336	8.793185	6.499995	2.004797	0.155699	9.612590	-3.170959	3.143123	-5.417232	3.830406	5.998933	-9.744538	6.239912	8.793185	6.499995	2.004797
29	3	-1.062871	8.652306	-5.415137	3.156179	-3.713277	3.511475	5.425533	-8.013053	6.223504	6.841614	8.498544	-0.114338	-1.062871	8.807813	-5.416027	3.156179	-9.460601	6.410580
31	3	-0.030418	9.132605	-2.912832	1.721083	-9.410922	7.033843	6.274285	-15.815779	5.731502	7.636197	7.019640	3.639460	6.274284	-10.252375	5.730907	7.636197	-3.527032	7.028123
45	3	7.326065	-12.100392	7.940317	6.146892	-6.551485	7.997069	1.346504	8.212344	0.886142	0.545634	-12.043797	7.997069	7.326065	-17.081789	7.940317	6.146892	4.165277	1.705904
49	3	4.303004	-13.179228	9.770766	5.854951	5.385792	4.167910	-1.246987	6.497348	-0.599947	-0.340726	-6.426136	7.823574	-1.246986	3.182947	-0.589637	-0.314118	3.635607	4.167910
52	3	1.015492	8.974309	-6.058395	1.526357	-11.587194	6.491276	6.964010	-16.454754	6.414415	6.404889	5.101419	1.138131	6.964010	-11.203584	6.414415	6.403503	-6.039409	6.491276
53	3	5.298127	-10.148349	6.805270	0.452606	6.818128	4.300862	0.000443	9.393006	-2.890828	-1.752584	-4.181708	5.735242	0.000444	3.004487	4.429734	-1.751175	-4.181384	5.735242
54	3	3.100093	8.194301	-2.999483	4.102943	-10.408365	2.561846	7.886578	-15.357285	8.495503	6.047496	-3.938407	2.561845	7.886578	-21.239526	8.495503	6.047496	2.248843	-3.123936
55	3	4.073696	4.075932	-6.417990	2.738459	-3.253738	3.383296	5.389298	-12.172883	4.748990	7.169581	6.331268	-3.249127	5.389298	-11.092626	-1.250233	7.169578	6.331268	-3.249127
57	3	5.786481	-10.861265	7.657140	5.608783	7.691163	3.340089	-0.203312	7.633175	0.466789	0.335027	1.661594	4.483474	-0.204693	9.279152	0.466779	0.335027	-4.762807	6.192370
64	3	5.177401	-9.338213	4.934812	7.500712	6.955880	-0.556107	1.525995	9.075769	-4.353631	1.910478	-5.847957	5.892722	1.525995	8.570357	-4.353508	2.035064	1.749963	3.641238
67	3	2.065056	4.334523	2.784510	2.036538	-1.548385	5.082522	6.005174	-20.861087	7.933727	6.901886	6.538444	0.822449	2.063797	4.797524	-3.164241	1.579813	-1.892842	5.082555
68	3	4.199487	-3.168428	-1.718346	7.274198	-2.289171	6.668432	4.199538	-7.173198	-1.716453	7.274404	4.466585	3.738727	0.192713	6.503936	-6.144622	0.872241	-6.729194	6.668437
71	3	-2.147891	7.141497	-7.725228	0.679397	-7.726701	5.355640	4.333380	-13.234707	4.492034	7.106488	5.545873	-1.000202	4.333380	-10.072493	4.492034	7.106488	-2.348171	5.355631
72	3	6.619054	-6.939445	7.527949	7.420827	-3.879951	7.045514	4.075779	4.842384	-3.076349	1.286853	-9.198928	7.045521	6.619125	-11.297351	7.527949	7.420996	6.186525	1.970708
75	3	3.231042	-9.985531	9.260862	6.845922	9.112053	-0.212905	-2.034625	7.256513	-3.251074	0.778564	-2.857177	5.776829	-2.034570	3.676724	-2.799680	0.778565	5.669509	0.340338
76	3	5.984436	-16.264453	0.206429	6.608337	6.006266	0.040605	1.004034	9.309541	-5.364690	0.744798	-8.768035	6.337280	5.984441	-20.889659	4.840920	6.608337	6.006273	0.040605
79	3	0.175451	9.325763	-3.825343	-0.365909	-6.565822	7.884629	5.425899	-10.261663	7.188654	5.974255	7.705434	1.747927	0.175452	7.821942	-3.253375	-0.365909	1.830334	2.828963
83	3	0.761614	-14.579193	6.175583	8.324434	7.962655	1.156272	-5.710627	5.592599	0.498488	1.978490	-10.885385	6.777648	0.761614	-8.960421	6.175583	8.324434	-5.011043	6.777648
88	3	-0.233842	10.542431	-2.887798	0.585982	-10.350334	7.275285	6.101935	-7.907084	8.844198	6.590558	1.658067	6.828367	6.101968	-7.997615	8.844198	6.590558	7.666795	3.988264
91	3	0.388974	10.015795	-5.493083	1.359105	-7.807904	6.024325	6.691460	-9.640237	3.141417	5.574275	7.465557	2.077115	6.659748	-1.810721	-5.489753	5.566988	-1.783870	6.024312
92	3	1.404015	9.481626	-6.285291	-2.322327	-11.069981	7.927875	1.405905	-1.491568	-0.613389	2.823247	4.700804	3.280232	4.712734	-9.608486	5.986773	2.968510	4.700876	3.280151
94	3	5.820308	-11.047378	5.496947	8.560145	5.032669	-5.379995	5.820232	-5.563747	2.246995	8.560145	5.032419	-5.379989	3.261109	7.858138	-1.407058	2.157040	-4.173373	1.200564
95	3	1.361735	9.332063	-5.112156	1.186197	-11.596823	8.339544	7.320104	-12.788367	6.531892	6.421552	-5.606283	8.339544	7.320104	-19.300353	6.531892	6.421552	5.631412	3.041547
99	3	6.850704	-12.112904	5.578759	4.292618	0.999878	7.689781	6.850704	-11.513288	5.578759	4.292038	-5.121568	8.216244	5.560460	5.164775	-2.184453	-1.125992	-10.970167	8.225483
100	3	6.778982	-12.910602	7.901919	7.272489	7.121878	0.354753	3.332456	5.659145	-1.165853	6.804049	-9.443224	6.184690	6.777587	-8.323329	7.901919	7.272489	-2.850829	6.183214
101	3	6.256931	-8.491095	6.997329	7.852729	-5.612830	4.133226	3.103776	9.571806	1.428254	3.665587	-11.456935	4.133252	3.103776	9.571881	-1.991868	3.665587	-11.456935	4.133252
103	3	6.457371	-12.185883	1.463795	7.579219	8.037690	-1.561882	1.600285	10.910077	-5.093264	3.107922	-1.662740	4.367232	6.457371	-17.327487	7.391680	7.579219	8.037690	-1.561882
107	3	4.112199	10.240975	-4.253143	0.939649	-10.318145	5.936989	6.998469	-11.843423	8.067575	7.219540	6.116384	2.368861	6.998469	-5.539448	8.067574	7.219540	-3.858465	5.936983
109	3	2.566956	8.349859	0.442871	-2.903827	-11.806207	7.473577	7.448013	-8.438610	8.483028	3.468498	-5.204514	7.473577	7.447883	-2.111994	8.475245	3.468288	-5.430161	7.473577
