11	6	6.450745	-15.716130	6.312820	8.008997	7.192243	2.066395	6.450745	-12.073808	-0.113472	8.008997	7.192243	2.066395	1.109372	9.762981	-2.516024	2.411657	-9.290664	8.252010	6.450745	-9.573310	6.312820	8.008997	-3.335169	8.252008	6.450745	-5.929577	-0.113472	8.008997	-3.335337	8.252008	6.450326	-0.704545	-0.525934	7.998592	-3.552599	8.252009
80	6	0.555844	9.767712	-5.697730	4.766561	-8.299833	8.145480	6.749661	-9.048169	-1.027815	8.182786	7.604625	2.265803	6.739124	-5.492957	4.986983	8.162995	-2.829238	8.145480	6.750440	-11.315069	4.987013	8.184257	7.604625	2.265803	6.749072	-8.371307	4.987013	8.181676	1.597455	8.036585	6.742977	-6.082193	-1.027820	8.170210	1.597455	8.036585
82	6	6.327387	-5.742674	0.262821	5.975157	-0.984805	6.794271	0.031072	9.999003	-6.132535	1.818376	-4.154372	6.859880	0.031072	7.175312	-6.132535	1.827004	4.658630	1.669476	6.327387	-16.499659	6.609256	5.975220	7.703938	1.172785	6.327387	-11.874226	6.609256	5.975220	-0.984619	6.794254	6.327387	-10.368131	0.262821	5.975220	7.703938	1.172785
153	6	3.675340	10.120016	-5.665124	-0.510387	-4.164220	6.533961	6.388932	-5.491551	-0.240200	5.918362	6.236588	-0.107210	6.388932	-4.726400	-0.240200	5.918196	1.534312	6.316688	3.675448	3.963859	-5.664942	1.382762	4.685253	-0.091688	6.388932	-7.600094	5.809025	5.918445	6.236589	-0.107210	6.388932	-6.925680	5.809025	5.918438	1.534339	6.316669
155	6	-2.033839	9.408577	-4.090691	-0.348838	-11.369229	9.209773	-2.004417	3.333894	5.537542	0.247838	-10.299969	9.209773	4.004044	-9.392440	7.511098	4.433871	0.111991	9.169223	4.004044	-9.386913	7.511096	4.433871	-6.311498	9.209773	4.004041	-4.369283	0.877501	4.432248	-0.113087	9.184242	4.004041	-4.366111	0.877452	4.432241	-6.482816	9.209773
203	6	-3.655879	9.035125	-8.411586	0.705575	-7.191509	6.399825	1.489605	-6.059984	-1.949039	6.350918	2.204307	4.119702	1.489824	-6.287759	3.354481	6.352258	2.204307	4.119702	1.489874	-6.359500	3.354481	6.352638	6.705618	0.494304	1.489685	-6.131766	-1.949039	6.351363	6.705618	0.494304	-3.616655	1.113118	-3.780432	5.426417	6.622549	0.494305
520	6	0.631642	9.755469	-5.125414	-0.271681	-8.561005	8.806074	5.799009	-6.502234	1.117050	5.544557	7.425412	3.730998	5.798711	-3.000724	1.103937	5.544556	-3.761243	8.203497	5.799009	-7.913483	5.187835	5.544557	7.425412	3.730998	0.631662	8.132257	-5.125413	-0.271681	2.797746	4.391949	5.798998	-4.584605	5.187352	5.544557	-3.761119	8.203453
573	6	4.833644	-14.503953	6.857264	7.875637	8.082254	1.244005	4.833644	-3.440872	1.854220	7.846425	-4.205575	6.056277	1.594789	6.468150	-4.913511	1.462293	-9.566748	6.075353	4.833644	-9.340603	1.854291	7.875628	8.082254	1.244005	1.595749	3.981711	-4.906802	1.643236	2.741718	1.244017	4.833644	-8.605095	6.857264	7.875614	-4.199392	6.055950
583	6	2.007927	9.216880	-0.636782	1.618067	-10.021038	7.976299	7.931905	-10.631075	6.620146	5.647808	0.815447	7.640118	7.932235	-13.790467	6.620146	5.647808	7.005779	3.155408	3.090947	6.702235	4.402350	1.618067	-10.021038	7.976299	7.929411	-7.682225	1.659362	5.647808	7.005779	3.155408	7.906876	-4.522626	1.659362	5.647807	0.815447	7.640118
654	6	6.501286	-8.628845	-1.125330	9.522566	6.804339	0.377125	-0.074348	4.695152	-5.344225	5.827177	-4.510281	5.600856	6.501286	-14.650041	5.290867	9.524659	6.805721	0.377125	6.501286	-4.882910	-1.125507	9.496440	-1.237509	5.600838	6.501286	-10.906393	5.290867	9.524253	-1.212880	5.600836	-0.074718	8.924461	-5.727566	3.914891	-6.624996	5.600856
932	6	7.231057	-15.070576	7.295254	6.700160	9.597413	2.221057	7.231057	-14.568418	7.295250	6.700160	-2.074043	7.279160	4.904486	8.416989	-0.376992	2.189588	-8.670453	7.289270	7.231051	-9.124103	1.218824	6.700159	9.597413	2.221057	7.231046	-8.621914	1.218383	6.700158	-2.074043	7.279160	5.056338	2.344259	6.530686	4.112234	-7.227820	7.289263
974	6	7.903763	-12.408700	-0.757825	6.079432	7.064269	0.513710	1.514351	9.970976	-1.276961	1.893949	-9.041725	6.831186	1.514351	8.458267	4.722089	1.893949	-9.041725	6.831186	7.903763	-14.622301	5.225777	6.079432	7.064269	0.513710	7.903763	-10.301660	5.225659	6.079432	-0.172223	6.727261	7.903763	-8.088235	-0.758419	6.079432	-0.172227	6.727262
