1	1	4.377496	-6.728473	7.300561
4	1	4.306288	-3.652164	4.802100
5	1	8.387891	-7.533029	3.971581
6	1	-1.850002	7.168063	0.828515
7	1	2.489285	-1.392118	3.200058
9	1	8.681535	-7.261564	5.204101
10	1	-0.999673	8.488056	2.403372
12	1	-2.763848	6.757271	1.331220
13	1	6.428762	-8.503709	7.089300
16	1	-1.343235	8.598458	4.121594
19	1	4.225045	-4.960355	5.705830
20	1	2.249846	-0.228239	3.392964
21	1	5.608393	-3.464332	4.949308
23	1	0.354181	7.900388	3.814409
29	1	-0.263231	6.233894	6.657767
31	1	3.036549	-2.031088	5.058142
34	1	-1.363006	8.312393	4.323765
35	1	-0.736878	6.351766	3.884245
36	1	2.577657	-2.317466	5.202897
39	1	3.441961	-3.693359	5.361203
40	1	7.522163	-7.401366	3.935427
41	1	-1.548613	7.849760	0.886466
42	1	-4.427220	5.841415	5.326476
43	1	5.942710	-9.375213	5.507764
46	1	7.411425	-4.950840	5.624992
47	1	5.697601	-10.014296	5.523088
48	1	2.314110	2.655465	5.733451
49	1	-0.701951	5.493815	0.197565
51	1	-0.295653	8.485075	0.262872
54	1	1.135720	6.682995	2.369349
55	1	6.571851	-5.609677	5.850395
58	1	1.615785	7.259232	5.070622
59	1	3.430890	-5.844247	4.696785
60	1	-0.837070	7.045944	4.799597
62	1	4.800655	-5.868208	7.068504
65	1	0.601599	6.909982	4.692120
67	1	4.795491	-4.606680	6.307643
69	1	3.576115	2.712651	5.494139
70	1	3.259677	-7.444149	5.852670
73	1	4.537534	-4.767946	6.513481
74	1	4.561304	-3.635969	2.022120
75	1	4.342401	-7.975644	9.136699
76	1	-1.754774	8.357614	0.728264
77	1	2.674625	-3.605437	6.412303
79	1	0.129742	6.582230	2.181088
81	1	0.953894	8.641380	5.050666
82	1	6.639940	-1.846697	5.213787
84	1	6.971916	-4.593452	3.927997
85	1	1.121293	8.673090	3.479012
88	1	0.422444	6.719044	1.376838
89	1	0.775204	7.381425	3.618918
90	1	2.226809	5.927109	5.106089
94	1	6.372345	-1.561749	6.945637
95	1	-0.618871	8.587084	3.016085
96	1	2.142236	1.707342	4.922653
97	1	2.383846	6.893414	6.200169
99	1	3.580362	4.971523	5.206027
100	1	1.969732	7.782468	0.346760
102	1	-2.371257	7.652452	0.755734
104	1	4.563672	-5.567114	6.528653
105	1	7.443739	-9.443134	4.809117
108	1	3.862786	-8.430004	5.660265
109	1	0.797286	6.202055	3.855963
110	1	4.692455	-4.333523	7.323986
115	1	0.708847	6.152442	4.277608
116	1	5.080708	-7.876529	6.248872
117	1	6.029801	-4.679110	3.825600
119	1	3.531316	-4.928646	6.180687
120	1	5.120879	-7.347808	7.345702
121	1	-1.567771	6.228867	0.141586
124	1	3.205834	-3.097734	5.949749
128	1	2.949277	-5.724025	5.177771
130	1	0.178208	5.346523	3.374336
133	1	2.090634	6.295774	1.865701
139	1	3.264335	5.823668	6.233474
143	1	6.671577	-4.279713	5.919549
144	1	2.303163	4.710180	3.172632
145	1	3.473689	-2.698138	6.588193
146	1	-2.480557	6.811598	3.242685
147	1	2.044896	-4.145376	0.871610
148	1	0.968426	6.338898	1.898106
151	1	6.925841	-8.977151	1.660694
153	1	1.651661	6.532870	3.314568
155	1	-0.496616	7.806090	6.628328
156	1	3.849609	-4.138832	5.631450
158	1	-0.854172	8.753273	2.488101
160	1	1.178252	3.836707	5.573579
161	1	8.850712	-2.753400	3.736255
164	1	-0.725130	6.359525	5.971197
165	1	1.800156	5.965562	3.334905
169	1	-2.094844	6.276536	1.496393
175	1	0.504985	6.383836	3.730991
177	1	-0.089186	8.039736	-0.817797
178	1	1.050603	7.975432	4.525668
179	1	0.354148	-1.935132	5.936810
185	1	1.457078	6.889590	2.396473
190	1	-0.131008	2.221743	5.652576
193	1	3.287398	1.087579	5.875556
195	1	0.320696	4.338600	1.014133
196	1	6.487820	-5.490823	5.388508
198	1	4.793338	-4.622391	6.530025
201	1	0.683103	5.217428	1.641397
202	1	3.797437	-0.042605	5.907607
205	1	5.886562	-4.618213	4.484195
206	1	0.315235	8.544165	1.018461
207	1	0.634525	4.337624	3.402393
209	1	0.649734	5.240795	3.807744
212	1	6.691255	-6.654897	4.286051
213	1	-2.584372	4.757133	2.939080
215	1	4.526981	-5.880297	6.231858
217	1	3.235910	4.626904	6.678347
218	1	2.402630	7.382492	4.926465
219	1	5.553072	6.477298	5.305327
220	1	0.500181	7.046305	1.280570
221	1	0.835259	9.437918	1.498016
223	1	2.434786	9.102019	2.810859
226	1	-0.131049	7.770246	4.285385
228	1	-0.018901	6.626126	0.736762
