90	9	8.474210	-11.948771	5.787231	4.664480	1.512065	3.316872	-10.507994	5.787231	4.664249	6.704925	8.474210	-6.334139	0.127367	4.658044	1.511899	3.316872	2.738615	5.787231	2.921978	-3.053754	3.316872	9.346056	0.127367	-0.779453	-4.978248	8.474210	-16.793065	5.787231	4.664610	6.704926	8.474210	-11.186463	0.127367	4.664386	6.704925	3.316872	-5.650681	5.787231	4.654078	1.511636	3.316872	-4.878748	0.127367	4.646671	6.703819
110	9	0.627879	9.027180	3.592989	2.892678	-3.488231	6.104840	-8.466652	3.592989	8.985887	7.828760	6.104840	-10.001001	6.210889	8.985892	7.828760	6.104840	6.894752	3.592989	2.906258	-3.488231	0.627879	7.542070	6.210889	2.897788	-3.488231	0.627879	-7.774634	6.210889	8.985878	7.828760	6.104840	0.759902	3.592989	7.772431	-3.473458	6.104840	5.380994	6.210889	3.004707	-3.488231	0.627879	-6.009299	3.592989	8.985729	7.828759
438	9	8.474610	-3.411389	0.320699	1.804626	6.215037	8.474610	-7.051651	6.909200	1.804626	6.549189	4.253035	7.672205	6.909200	-2.932023	0.477997	8.474610	6.176194	0.320699	-2.932023	0.767174	4.253035	11.312826	0.320699	-2.932023	0.252335	4.253035	-1.915895	6.909200	1.804520	5.724988	4.253035	11.313245	0.320699	-2.932023	-4.114438	8.474610	6.178682	0.320699	-2.932023	-3.734605	4.253035	7.673119	6.909200	-2.932023	-3.975011
448	9	7.750832	4.812940	2.857740	1.268815	-4.961524	7.750832	-6.092303	8.633122	6.888299	-0.627282	7.750832	3.945153	8.633122	2.179814	-4.771845	2.050326	-6.038685	8.633122	6.888296	5.673787	7.750832	-12.145345	8.633122	6.888347	5.673787	2.050326	10.048137	8.633122	0.561195	-5.002378	7.750832	-11.282767	2.857740	6.888347	5.673787	7.750832	-5.205022	2.857740	6.888183	-0.627282	2.050326	10.910710	2.857740	0.560742	-5.002378
649	9	5.822154	-6.856509	0.967743	6.436540	8.889945	-0.076075	9.368885	0.967743	1.268762	-1.551736	-0.076075	-10.401658	7.148605	6.436603	8.889945	-0.076075	4.500738	0.967743	1.420488	3.515598	5.822154	-12.738068	7.148605	6.436603	8.889945	-0.076075	-4.485605	0.967743	6.434894	8.889945	5.822154	7.032474	0.967743	1.273371	-1.551718	5.822154	1.618728	0.967743	3.891493	7.950937	-0.076075	3.487006	7.148605	1.802960	-1.242768
780	9	6.207912	-5.023628	2.805977	4.027201	6.053015	6.207912	4.658984	2.805977	-2.610909	-5.747338	0.002953	9.735196	2.805977	-2.611007	-5.937528	6.207912	-1.582369	2.805977	4.026368	0.043455	6.207912	-8.005972	6.430654	4.027201	0.044953	6.207912	-11.400692	6.430654	4.027201	6.053016	0.002953	-2.929368	6.430654	4.027194	0.044862	0.002953	-6.325216	6.430654	4.027201	6.053016	0.002953	3.345698	6.430654	-2.601717	-4.308018
865	9	2.658147	9.421513	1.554928	1.218104	-4.375880	2.658147	5.591500	7.393273	2.581800	-4.375880	6.253788	3.720746	7.393273	3.916544	-4.375880	6.253788	7.585407	1.554928	1.613470	-4.375880	6.253788	-3.012242	7.393273	6.579244	1.832108	2.658147	-1.052348	7.393273	6.359061	-1.890438	2.658147	-6.142989	7.393273	6.654415	4.734985	6.253788	-7.979438	7.393273	6.661603	4.734986	6.253788	-4.147609	1.554928	6.624989	4.734481
897	9	6.748427	-9.327494	7.694625	5.446655	0.460147	1.208160	-4.449977	7.694625	5.417527	0.457817	1.208160	-10.094336	7.694625	5.447083	6.659790	6.748427	-14.951037	7.694625	5.447672	6.659791	6.748427	-3.768945	1.748696	5.399658	0.454161	1.208160	7.865899	1.748696	1.271475	-5.559642	6.748427	2.909402	1.748696	3.460139	-4.280761	1.208160	-4.550313	1.748696	5.419532	6.657794	6.748427	-9.427537	1.748696	5.446724	6.659788
921	9	7.687640	-8.711664	6.126806	4.858090	-0.755505	1.330315	11.374469	1.671788	-1.702110	-6.240966	1.330315	-8.193091	6.126806	4.858090	5.559866	1.330315	6.020959	6.126806	-1.701268	-6.145918	1.330315	-2.706956	6.126806	4.858083	-0.760534	7.687640	-3.354739	1.671788	4.858089	-0.757556	7.687640	5.397176	1.671788	-1.697369	-6.025090	7.687640	-8.816873	1.671788	4.858090	5.559867	7.687640	-14.170384	6.126806	4.858090	5.559868
962	9	-0.613024	7.114780	7.045673	2.843179	0.143841	5.437516	-4.982604	7.045673	6.217013	6.601351	-0.613024	9.399796	4.659037	2.741219	0.123886	-0.613024	9.755265	4.659037	2.735206	-5.971063	5.437516	6.498207	7.045673	2.907013	0.171492	-0.613024	-4.348903	7.045673	6.199111	6.600712	-0.613024	7.480242	7.045673	2.815337	-5.959137	5.437516	6.877075	7.045673	2.865005	-5.943008	5.437516	9.154322	4.659037	2.746303	-5.970369
998	9	7.661632	6.115670	1.292071	-4.663208	2.411714	7.661632	-5.390194	7.863884	1.573566	6.603395	7.661632	1.592909	7.863884	0.428976	2.411733	2.173264	3.665242	7.863884	-3.824329	2.411714	2.173264	8.855107	1.292071	-4.670288	-3.481232	2.173264	8.173595	1.292071	-4.670214	2.411714	7.661632	6.797183	1.292071	-4.668587	-3.481232	2.173264	4.346903	7.863884	-4.413512	-3.481232	7.661632	2.285555	7.863884	-0.977019	-3.481229
