374	12	5.343544	-6.048029	1.325748	1.178464	6.631724	-3.169597	6.507356	-3.463499	-5.470241	5.643242	-3.169597	6.507356	-3.463499	-5.470241	0.701260	-1.270275	-4.574049	1.281726	7.627229	6.609672	-0.326818	-8.936554	5.102394	7.627427	1.708911	5.807000	-9.962113	5.104295	1.178474	1.709837	-1.270275	-4.574049	1.281726	7.627229	1.674597	5.343544	-6.048029	1.325748	1.178464	1.697398	5.829962	-11.132735	1.350395	7.627427	1.710335	5.829962	-11.132735	1.350395	7.627427	6.644203	5.847331	-14.961223	5.106074	7.627427	1.710706	-0.326818	-8.936554	5.102394	7.627427	6.642830
631	12	-2.332310	-13.205997	5.600621	5.568906	1.352447	4.209642	-4.974131	0.532845	-0.780338	0.326690	-8.088123	3.283888	-2.273340	-6.949281	-3.428765	-2.332390	-7.873455	0.568692	5.568814	5.550405	-2.332336	-8.678104	5.597528	-0.775295	1.239462	-2.386707	-3.149492	0.432966	-0.837631	-0.765253	4.214227	-10.316780	5.599722	-0.775268	5.706916	4.214221	-9.510239	0.572514	5.568897	5.679380	4.214221	-9.510239	0.572514	5.568897	1.289846	-2.332336	-8.678104	5.597528	-0.775295	5.630437	4.214227	-10.316780	5.599722	-0.775268	1.318466	-2.332390	-7.873455	0.568692	5.568814	1.158328
