9	4	-4.826876	4.222690	0.185164	3.290439	4.805827	5.362686	-1.095001	-2.827347	6.840566	0.260248	3.732963	-4.378533	-1.633585	-0.331703	3.354847	2.397574
165	4	2.629718	-1.211850	6.377225	-0.533177	-7.419802	-0.664877	0.539629	8.272867	-2.457061	-7.025385	6.377019	-0.132856	-0.089334	2.254313	0.560177	3.924207
266	4	-2.922458	-1.375995	3.705469	4.655953	-4.886830	-0.424339	-0.189335	7.734244	0.745553	3.630597	-0.268098	6.621173	5.857184	3.094845	6.293777	-1.128387
269	4	7.924839	-2.114373	5.633122	-2.863900	7.272888	3.013917	0.031648	0.048223	1.367478	2.277015	-3.758897	4.630506	-2.467378	-2.348040	-0.286116	6.173337
309	4	1.530162	3.741767	-1.919322	7.000778	-4.408773	-1.971316	-1.424692	8.291002	8.083555	2.419788	5.148930	-3.262545	-1.385233	-3.587007	5.143975	1.853230
495	4	5.578162	4.165573	-1.761382	2.346850	1.618698	3.030725	-2.456070	6.012939	-5.004212	-1.454085	-0.266518	7.123546	6.860557	-1.100361	3.764044	-2.348211
1005	4	7.102286	0.561948	5.613201	-2.565878	5.768853	0.631581	0.914690	3.764617	-4.054138	6.576757	-3.298979	6.102010	3.403464	6.774135	-3.351117	4.428173
1087	4	8.140316	-0.219449	7.657373	-4.512692	3.207963	5.516627	2.134924	-0.998971	0.640608	3.399511	2.099797	4.653141	0.586726	3.109750	2.163772	4.658174
1179	4	7.581867	3.584263	7.074806	-3.906526	2.545249	7.448494	2.893138	-0.349681	-4.166954	4.426045	-1.211706	6.834229	0.943456	4.827053	-1.713420	6.709539
1429	4	-1.457106	-1.951554	7.152426	2.368453	-7.343320	0.378136	1.963471	6.700847	3.997359	5.205612	4.143819	-1.437806	4.975651	3.171877	6.866289	-3.404701
1609	4	2.761226	6.613635	3.806510	-4.237440	6.138668	1.522735	6.392113	-7.063074	-1.881875	3.265173	1.854464	5.334092	-0.610113	5.465422	1.865865	5.156739
1623	4	7.020161	5.767626	-1.994590	2.964478	8.844224	1.746412	5.271652	-0.149074	-2.833120	0.153266	1.558711	5.516579	1.203375	4.767310	-2.608135	5.535775
1768	4	6.104019	3.435929	7.046973	-5.959464	-5.400121	-2.990222	2.717900	6.355213	0.350521	6.317207	-2.005639	6.513552	0.445803	2.646632	2.712894	6.353793
2072	4	-5.762977	-5.122005	2.177955	7.058867	-0.533260	-3.868376	8.046909	-0.135384	4.177236	-1.216105	8.043316	-3.474501	3.594119	2.738126	1.442257	3.237841
2100	4	7.029601	0.677684	7.936248	-5.492544	2.824103	5.549913	2.736845	-0.493826	0.522402	3.275782	0.701029	5.671590	-4.451771	-0.031599	1.370473	5.881476
2368	4	-9.400830	0.976207	1.364980	5.973373	-0.774314	-0.650286	5.333292	2.961076	2.309228	6.714584	3.341134	1.386082	2.320760	1.682371	7.776261	-0.061449
2379	4	-2.908947	-5.737256	2.058979	7.049600	1.033708	3.363340	-2.289711	7.077830	2.476152	-1.976844	2.059813	6.812526	7.023878	-1.597660	8.183840	1.294910
2457	4	5.225034	2.069588	6.475978	-4.405717	-3.140235	-1.391551	6.556749	2.203921	-5.043200	0.018182	1.862565	7.651672	0.039658	0.899650	6.562453	-2.637682
2537	4	-2.858599	0.200340	7.314827	1.905958	-3.241699	2.378105	3.301794	1.987705	-4.576404	2.468950	1.954867	3.041485	-4.511108	2.322496	2.341145	2.788968
2820	4	8.774149	-0.801013	5.801246	-1.268271	3.905285	5.113064	-2.833606	4.308267	1.589088	4.229911	-4.357436	6.277086	-3.476060	0.726819	-0.581569	7.306477
2830	4	-6.910050	-0.295860	1.095302	6.793110	-6.778388	-6.923423	6.613599	2.837440	5.626639	-0.303477	6.699689	-3.362374	-0.428874	-2.922584	6.743621	-3.352091
2919	4	6.761694	-0.743728	5.459613	-2.101294	-2.467778	-1.600061	-1.027144	8.321394	-2.420229	-6.933220	3.802748	3.761005	2.250256	4.413469	-2.466762	7.535648
3232	4	4.354493	4.566070	2.469751	-0.961980	4.244392	4.647749	-0.161628	1.493115	6.558335	1.010722	4.164119	-4.771399	-6.111961	1.138523	-1.970777	6.595950
3520	4	-4.802154	0.145036	0.115573	5.863247	3.925174	4.926400	-0.537508	1.173579	5.814404	0.917365	4.974192	-2.267389	0.599983	3.370345	-0.313796	5.863367
3796	4	-7.486189	0.932227	1.407160	6.003269	3.159569	1.762358	7.416181	-3.368041	-8.436843	4.110340	-2.668153	6.030810	-4.269403	-1.825356	7.309849	2.938696
3937	4	7.134880	-1.570505	5.787538	-0.450292	0.817150	2.145614	-5.384689	6.264458	-4.847204	-3.993704	0.789145	6.304602	6.904880	3.621717	-0.530772	2.906726
4259	4	-2.744752	-0.858311	0.228507	5.456816	8.832420	1.558613	0.686770	-0.111901	4.873946	6.291635	-3.478425	0.128881	8.837174	0.653453	5.625421	-4.158239
