1	9	5.248907	-4.157211	0.684017	7.942305	-1.281151	6.396405	0.684017	2.839455	-1.281151	1.247291	0.684017	7.942305	5.248907	-6.671495	6.761266	7.942305	-1.281151	-2.532695	0.684017	7.942305	5.248907	4.772958	0.684017	2.839455	-1.281151	-5.048048	6.761266	7.942305	5.248907	2.258624	6.761266	2.839455	-1.281151	3.882122	6.761266	2.839455
44	9	1.879848	4.999368	6.588234	6.323451	1.879848	5.597847	6.588234	2.401700	7.364167	-0.062524	6.588234	6.323451	7.364167	1.448874	1.601980	6.323451	7.364167	0.550214	6.588234	2.401700	1.879848	6.495320	1.601980	6.323451	7.364167	2.047380	1.601980	2.401700	7.364167	-4.528344	6.588234	2.401700	1.879848	7.093799	1.601980	2.401700
315	9	3.202278	-7.298071	7.551601	8.825208	3.202278	3.278149	7.551601	3.108352	6.803287	-8.401260	7.551601	3.108352	6.803287	-8.368409	1.053918	8.825208	6.803287	-12.405346	7.551601	8.825208	3.202278	7.315086	1.053918	3.108352	3.202278	3.311001	1.053918	8.825208	6.803287	2.207812	1.053918	3.108352	6.803287	-4.326924	1.053918	3.108352
465	9	6.328356	-5.477876	7.820191	-1.289421	6.328356	0.443422	7.820191	-1.289421	0.240250	7.724553	1.392453	-1.289421	6.328356	5.300931	1.392453	-1.289421	0.240250	2.998568	7.820191	-1.289421	0.240250	-3.955098	7.820191	5.216612	0.240250	-3.048882	7.820191	-1.289421	6.328356	4.399856	1.392453	5.216612	6.328356	-6.378952	7.820191	5.216612
492	9	7.947723	-9.855318	7.304622	1.423878	7.947723	-3.654712	1.454742	1.423878	7.947723	-11.252270	7.304622	5.999496	1.423709	-6.032987	7.304622	1.423878	1.423709	5.944027	1.454742	1.423878	1.423709	-7.429939	7.304622	5.999496	7.947723	2.119769	1.454742	1.423878	1.423709	4.547075	1.454742	5.999496	7.947723	-5.051779	1.454742	5.999496
830	9	0.512469	2.373368	8.532719	1.135893	7.133973	-8.699565	8.532719	1.135893	7.133973	-9.859192	8.532719	6.541388	7.133973	1.762315	2.795732	1.135893	7.133973	0.602682	2.795732	6.541388	0.512469	6.233893	2.795732	1.135893	0.512469	1.213740	8.532719	6.541388	0.512469	5.074266	2.795732	6.541388	0.512469	-5.353507	8.532719	6.541388
840	9	6.514284	2.080978	7.270916	0.318038	0.845347	6.600928	7.270916	0.318038	0.845347	8.736356	2.157086	0.318038	0.845347	6.832191	2.157086	6.806466	0.845347	4.696762	7.270916	6.806466	6.514284	-3.752736	2.157086	6.806466	6.514284	2.313314	2.157086	6.806466	6.514284	-5.893821	7.270916	6.806466	6.514284	4.218659	2.157086	0.318038
842	9	0.464275	4.193421	7.284266	-0.540497	6.282735	5.431818	1.088605	-0.540497	6.282735	-5.792212	1.088605	6.047950	0.464275	-7.031278	7.284266	6.047950	6.282735	2.395042	7.284266	-0.540497	0.464275	7.230196	1.088605	-0.540497	0.464275	2.629684	1.088605	6.047950	6.282735	0.831274	1.088605	6.047950	6.282735	-8.829666	7.284266	6.047950
887	9	-0.221923	7.013305	-1.093054	-1.081354	-0.221923	0.673531	5.019764	-1.081354	6.061261	5.317402	-1.093054	-1.081354	-0.221923	7.000404	-1.093054	4.257273	6.061261	-6.774792	5.019764	-1.081354	-0.221923	-5.074481	5.019764	-1.081354	6.061261	5.304501	-1.093054	4.257273	-0.221923	0.660523	5.019764	4.257273	6.061261	-6.787695	5.019764	4.257273
919	9	3.818295	3.231362	7.615116	1.574963	8.353037	2.170879	3.286185	1.574963	3.818295	1.770675	7.615116	5.757313	8.353037	-6.066561	7.615116	5.757313	3.818295	5.459296	3.286185	5.757313	8.353037	-4.628715	7.615116	1.574963	8.353037	0.323228	3.286185	5.757313	8.353037	-2.283943	3.286185	5.757313	3.818295	6.896246	3.286185	1.574963
