1	2	56.291857	92.509235	39.642915	0.567934	0.465037	0.545806	9.406486	1.000000	0.012645	45.880924	1.000000	60.728889	5.238266	3.000000	28.006601	4.515141	5.000000	0.018028	9.027818	1.000000	58.453206	3.007850	1.000000	0.040227
2	1	9.922015	61.914607	77.848694	0.652224	0.369432	0.604881	4.589272	3.000000	0.042291	23.886773	4.000000	22.647664	5.665630	5.000000	93.105660	0.944829	4.000000	0.011647	12.199313	3.000000	3.050463	2.405795	3.000000	0.019658
3	1	60.251347	5.716161	28.581220	0.856148	0.716839	0.237000	10.581761	5.000000	0.378521	31.273850	3.000000	50.806057	2.577673	6.000000	48.136413	3.134014	6.000000	0.015048	14.471129	3.000000	13.216994	5.238266	1.000000	0.053201
4	1	23.836119	68.287288	9.092660	0.709168	0.287440	0.499991	14.912116	1.000000	0.097712	21.024724	3.000000	45.335546	4.806689	4.000000	58.548271	3.659714	3.000000	0.018393	3.866990	4.000000	37.032509	3.378532	6.000000	0.010489
5	1	5.970599	69.391522	34.194431	0.457984	0.480921	0.687414	7.506569	4.000000	0.020087	57.723457	5.000000	56.412985	2.709103	4.000000	15.131721	0.164245	1.000000	0.015758	14.512562	1.000000	69.368265	0.262575	3.000000	0.016540
6	3	37.100204	97.277073	54.399380	0.198779	0.991153	0.586533	14.139352	5.000000	0.011240	31.130987	2.000000	3.963353	6.143010	2.000000	5.092018	6.131395	4.000000	0.022469	1.131573	5.000000	42.943223	3.767932	6.000000	0.010949
7	2	35.119554	59.864193	77.134862	0.799897	0.999596	0.962945	16.792957	4.000000	0.067361	43.179946	2.000000	52.751966	1.610974	6.000000	56.276891	3.163981	4.000000	0.039618	10.550793	4.000000	29.849232	4.271142	3.000000	0.011028
8	1	52.715308	14.759469	8.154191	0.498770	0.296381	0.901013	8.705632	1.000000	0.033676	28.351135	1.000000	4.110968	0.223758	2.000000	73.178678	1.527514	1.000000	0.017186	12.505848	1.000000	1.997725	2.919044	1.000000	0.010899
9	2	20.087405	38.762502	36.251412	0.877336	0.447326	0.271344	13.465175	5.000000	0.224599	52.420060	3.000000	55.699641	2.780636	5.000000	75.105775	1.483421	1.000000	0.049176	2.727746	5.000000	46.280960	2.558810	3.000000	0.034046
10	1	11.166876	19.027890	29.159754	0.178746	0.199315	0.301905	3.058391	1.000000	0.027655	55.497808	2.000000	63.308444	3.673479	2.000000	6.697666	0.474570	2.000000	0.010186	7.493763	2.000000	75.197407	3.016665	2.000000	0.012748
11	2	29.568894	28.846226	48.878560	0.494654	0.457939	0.692430	5.867557	4.000000	0.023564	49.698038	5.000000	31.766629	6.182685	6.000000	16.174846	1.670214	4.000000	0.077320	12.898688	6.000000	15.352713	5.053932	2.000000	0.015959
12	2	71.372320	48.213998	86.641020	0.352676	0.946236	0.168462	4.114982	1.000000	0.029391	42.221500	1.000000	96.996826	4.281385	5.000000	59.136609	3.079213	3.000000	0.060930	14.119887	1.000000	58.237659	2.960566	6.000000	0.020819
