3	5	-3.034066	8.781367	4.805181	-6.382523	5.636785	5.365278	-4.462904	-0.900744	-0.058281	-7.139614	-6.092222	6.439636	5.651614	-7.189308	-8.620576	6.439638	-0.184818	5.449834	-1.928684	-0.915266
7	5	1.924081	7.570125	5.772554	-7.840552	7.819651	-11.093855	-9.782982	6.528294	2.216129	-5.671124	4.759102	2.025587	-3.127416	7.637515	5.849933	-7.843442	-3.064526	-5.455539	4.881259	2.024444
12	5	-5.336733	7.292912	8.971769	-7.964405	-5.201131	2.162614	2.667925	3.205066	-0.898844	2.139429	-1.715941	7.224338	6.350112	-4.508438	-7.290340	8.326789	-0.898843	-2.252559	-1.715942	8.319493
29	5	-6.746462	7.635456	6.503140	-9.627826	-1.417496	-4.303260	-3.546774	4.938840	4.826017	6.088146	-3.863421	-2.181613	-4.907839	-3.068352	2.317742	3.705123	-1.417605	7.584166	-2.052774	-2.193401
31	5	-1.239334	-2.156281	-6.650166	6.959703	-1.239334	5.195063	-3.863441	1.144604	-4.725768	6.049793	5.149377	-10.198904	-1.241453	6.027055	-0.576346	-4.537298	3.690428	-4.303300	-10.574129	6.959724
63	5	-5.039841	9.787257	6.027491	-12.714851	6.134466	-1.165727	-6.804989	-2.343660	0.524184	-1.500689	-2.615240	4.090276	6.134466	4.290087	-6.740427	-6.953830	6.134466	-6.946486	-9.002335	4.100238
65	5	1.271693	6.838447	-5.025402	-7.227001	1.271693	-1.494155	-10.937729	3.564515	5.885958	-6.588752	-10.942700	3.584761	-5.145257	7.887710	5.619070	-12.434535	5.885958	1.865236	-5.029760	-2.523632
69	5	-0.167374	-8.288981	-6.800009	4.191024	5.807646	-14.665369	-9.232549	4.191074	-1.039116	3.678994	-0.496227	-4.360540	-6.695721	-2.474750	5.257493	-7.434062	-6.695721	3.679023	5.257493	-10.534533
86	5	0.403837	-5.553232	-5.672372	6.134559	-6.103149	-1.637277	5.844723	-3.977424	6.707347	-10.984287	-11.951632	6.134571	0.402829	4.185373	-5.650029	1.624072	-6.103148	4.975956	5.900564	-8.251046
115	5	6.376725	-8.325866	-8.425880	8.463559	1.716334	-1.173320	-6.227055	8.436115	-4.033606	6.866144	5.615587	-8.875367	1.714802	5.453364	-3.961702	1.872358	1.646878	6.777914	-1.201568	-4.639108
