52	1	-5.115257	6.450233	-1.409680	4.762507	-6.746286
53	1	8.068179	-10.619396	7.470409	-9.484304	8.294693
80	1	-9.021427	7.985196	-3.080682	5.654092	-6.717520
93	1	5.153827	-10.121684	8.945269	-9.529550	4.978480
101	1	6.118622	-12.076847	8.267140	-4.664453	5.986332
131	1	-6.874948	6.399530	-3.886793	7.236974	-9.512665
151	1	4.852640	-12.512963	7.310560	-6.249290	7.603938
188	1	5.330625	-7.135660	6.873470	-10.473096	5.310674
189	1	-2.180055	6.116085	-10.924563	6.762948	-3.899340
193	1	7.243275	-11.446552	5.309024	-7.699628	6.220240
200	1	-5.425480	5.103939	-5.408135	7.689070	-6.766738
224	1	9.081456	-12.973539	7.456474	-6.981644	6.477193
238	1	8.058933	-9.483703	7.580284	-7.823612	6.825421
246	1	6.685567	-8.915054	6.387077	-7.373397	7.408241
258	1	-7.889624	7.969669	1.268297	-9.704953	6.126416
274	1	6.088287	-10.958568	6.959168	-11.207508	8.985414
285	1	4.841790	-13.687401	6.951212	-9.211732	8.635590
297	1	-7.416714	6.926760	-9.814931	6.659436	-5.801801
301	1	-5.918115	6.977131	-8.541922	5.980422	1.027899
328	1	9.553461	-9.566582	6.496964	-7.453578	8.992739
347	1	5.208443	-7.250429	8.897325	-5.339755	7.885576
361	1	-4.594565	9.036270	-5.228834	7.856513	-7.136685
376	1	-5.250750	6.247169	-2.507257	-8.604539	6.510519
386	1	-4.118220	5.712425	-5.493838	6.736648	-5.581029
425	1	-5.977587	7.315730	-2.573125	8.781570	-3.451349
429	1	-5.900133	8.655715	-5.387584	6.144185	-3.429371
444	1	-6.282151	5.069340	-1.587793	7.694623	-7.152707
466	1	7.223548	-9.498547	6.391123	-10.164143	5.844686
476	1	7.531623	-11.122163	8.546508	-5.654087	8.866381
491	1	-5.424954	6.826345	2.355021	-13.876750	7.983959
505	1	1.693552	5.589342	-9.387377	7.795264	-4.798751
518	1	5.615023	-8.134243	8.420546	-10.653761	6.854263
519	1	-2.947400	7.201990	-10.905075	7.243255	-7.062626
572	1	-4.886051	4.470549	-6.455908	8.748754	-6.761363
580	1	-4.943735	5.581122	6.542697	-6.072634	5.296171
598	1	-4.869028	7.693786	-3.083178	7.175738	-2.023973
618	1	-7.881475	7.305703	-8.498400	6.866805	-1.861500
632	1	8.565281	-9.126944	7.965529	-9.540899	6.001715
664	1	-3.224313	-7.710625	6.263018	-4.765149	6.406087
709	1	5.372240	-8.267060	7.072272	-10.973511	4.583210
722	1	6.827480	-5.239622	6.571091	-11.536539	9.622993
733	1	-2.513290	-6.271966	6.318749	-9.773544	7.354660
750	1	-3.386974	7.269923	-0.483246	6.002671	-6.429481
775	1	5.113024	-8.971723	6.640214	-8.417841	9.304966
782	1	-1.793972	7.753193	2.993535	-4.699297	7.816328
811	1	-1.287674	-7.434662	6.454258	-7.376658	9.089527
815	1	-4.422843	8.069140	-1.612276	7.400658	-7.931207
817	1	-6.223526	6.243123	-5.815094	5.872953	1.145046
840	1	-7.602244	6.722011	-1.281145	7.522572	-5.092485
850	1	-4.860353	7.199649	-3.699095	6.498246	-5.112766
866	1	5.777761	-14.251890	8.353394	-10.835818	7.683980
915	1	-8.387797	5.260055	-5.113094	8.038926	-6.423074
920	1	-2.694440	-5.374062	8.738926	-8.568581	7.627854
924	1	4.757060	-12.777750	8.427317	-9.598370	7.067766
982	1	6.765925	-12.376613	6.945731	-9.120345	6.212803
